pathway	padj	NES	size	leadingEdge
oxidative phosphorylation	4.75e-01	-1.03	173	GOT2,NDUFA5,MDH1,SLC25A4,ALAS1,SLC25A12,OAT,ACADSB,TOMM70,ATP1B1,PDHX,ATP6V1H,CYCS,PDP1,ATP6V1E1,ATP6V1C1,VDAC3,IDH3A,NDUFA4,GPI,NDUFA8,NDUFB8,ISCA1,OPA1,UQCRB,ATP6AP1,ACO2,MGST3,COX5B,GRPEL1,TIMM17A,ATP6V0B,NDUFA1,COX5A,MFN2,UQCRC2,SLC25A11,ATP6V1F,COX6A1,MTX2,SUPV3L1,NDUFAB1,COX6C,ISCU,PHYH,NQO2,ATP5F1A,PDHB,ATP5PF,NDUFS7,MTRR,ATP5F1B,COX7A2,AFG3L2,MRPS30,ATP5MC3,ECHS1,COX7C,SDHB,ATP5F1D,PDHA1,NDUFV1,NDUFA3
uv response up	4.75e-01	-1.02	141	NPTXR,ENO2,CLTB,OLFM1,SELENOW,FKBP4,PTPRD,SLC25A4,ALAS1,ASNS,TUBA4A,PLCL1,KLHDC3,PARP2,RASGRP1,ATP6V1C1,DLG4,CCK,TYRO3,EPCAM
fatty acid metabolism	4.75e-01	1.02	131	PSME1,S100A10,HSD17B10,DECR1,BLVRA,ALDH9A1,NBN,ECI2,HADH,LGALS1,SDHD,UGDH,SUCLG2,ECI1,CRYZ,ODC1,MCEE,GCDH,ADSL,CD36,CD1D,APEX1,ECH1,HMGCL,UBE2L6,IDH1,PTPRG,ALDH3A2,PRDX6,VNN1,BCKDHB,G0S2,GSTZ1,OSTC,CPT2,HIBCH,HADHB,ENO3,HSDL2
reactive oxygen species pathway	4.75e-01	1.02	42	PRDX4,PDLIM1,CAT,ABCC1,SELENOS,GPX3,SBNO2,SCAF4,TXNRD1,PRDX6,LAMTOR5,OXSR1,GCLM
androgen response	4.94e-01	1	92	AKT1,CCND1,MAK,MYL12A,CDK6,ABCC4,PDLIM5,IQGAP2,B2M,PTPN21,SORD,TNFAIP8,B4GALT1,SAT1,CENPN,AZGP1,FKBP5,SEC24D,ELK4,DBI,LMAN1,UBE2I,PGM3,GNAI3,SGK1
estrogen response early	7.04e-01	-0.92	176	CALB2,CYP26B1,OLFM1,SYNGR1,FKBP4,SH3BP5,DYNLT3,TIAM1,RAPGEFL1,ADCY1,SLC1A1,SYBU,HR,INPP5F,RASGRP1,REEP1,RPS6KA2,TMPRSS3,OVOL2,TJP3,KAZN,RETREG1,WWC1,SULT2B1,ADD3,NPY1R,CELSR2,ANXA9,FASN,TPD52L1,DEPTOR,ITPK1,SLC27A2,SLC1A4,SLC9A3R1,SYT12,CBFA2T3,ADCY9,FRK,TTC39A,KLK10,MPPED2
estrogen response late	7.04e-01	0.93	182	RBBP8,STIL,MYOF,CCND1,PRSS23,GLA,CAV1,PAPSS2,CD44,METTL3,ACOX2,XBP1,SERPINA3,SERPINA5,IGFBP4,AFF1,SORD,CD9,LTF,NXT1,UGDH,BTG3,SCUBE2,PLK4,RNASEH2A,CDC20,TOP2A,DLG5,SLC16A1,FKBP5,KIF20A,MDK
bile acid metabolism	8.10e-01	-0.86	101	OPTN,ATXN1,NR3C2,DHCR24,ABCG4,PFKM,CYP46A1,ABCG8,IDI1,HSD17B6,LIPE,ABCA2,SLC23A2,ABCA5,ALDH1A1,SULT2B1,APOA1,ALDH8A1,PEX16,SLC27A2,DIO2,SOD1,ABCD2,SERPINA6,DIO1,SLC27A5,SLCO1A2,NR0B2,PHYH,AGXT,HAO1
peroxisome	8.48e-01	0.82	92	GSTK1,TSPO,ALDH9A1,SMARCC1,ECI2,CAT,GNPAT,DHRS3,PEX2,CNBP,MVP,TOP2A,HSD3B7,ERCC1,ECH1,SLC25A17,HMGCL,IDH2,IDH1,PEX11A,PEX13,BCL10,NUDT19,ABCD1
apical surface	9.43e-01	0.69	41	BRCA1,DCBLD2,CRYBG1,B4GALT1,SULF2,HSPB1,GAS1,IL2RB,EPHB4,GATA3,LYN,PLAUR,SRPX
