pathway	padj	NES	size	leadingEdge
coagulation	4.64e-02	1.39	121	CTSV,CAPN2,ITGA2,CAPN5,ADAM9,PREP,DUSP6,CD9,MMP1,RAC1,GNG12,GDA,S100A13,F3,ARF4,SERPINB2,F2RL2,CTSH,PLAT,CFB,CTSB,TIMP1,MMP11,OLR1,FN1,ANXA1,MMP9,C2,PLAU,LGMN,MMP3,MMP7,PRSS23,GSN,SPARC,MMP10,MMP14,CTSK,FBN1,FYN,DPP4,KLF7,LRP1,CSRP1,MMP2,PROS1,PEF1
peroxisome	6.43e-02	1.37	84	CDK7,DHCR24,IDH1,MVP,CRABP2,ACSL5,HSD17B11,SOD1,PEX13,STS,TSPO,ERCC3,ABCC5,PRDX1,YWHAH,BCL10,FDPS,PEX11B,VPS4B,MSH2,SEMA3C,CTPS1
oxidative phosphorylation	7.64e-02	1.3	171	MRPL15,ATP6V1G1,IDH1,MGST3,COX7B,GPI,ATP1B1,HCCS,ALAS1,MRPS30,COX6B1,TIMM17A,PDP1,MDH1,ATP6V1D,LDHA,MRPS12,ATP6V1C1,TIMM50,ATP6V1H,ATP6V1E1,TIMM8B,DLAT,CASP7,NDUFB3,SLC25A12,ABCB7,GPX4,POR,MAOB,ATP6AP1,OAT,NDUFS2,COX15,BAX,OPA1,BDH2,OGDH,SDHC,COX8A,MRPL35,CYCS,CYB5R3,NDUFA6,NDUFA9,UQCRC2,UQCR10,GOT2,SDHA,SUPV3L1,NDUFB4,NDUFAB1,GRPEL1,ATP5MC3,COX17,NDUFA8,MFN2,ATP6V1F,COX6C,MTRR
uv response up	1.01e-01	1.26	140	ENO2,CLTB,CTSV,CDK2,TUBA4A,C4BPB,SQSTM1,AGO2,HLA-F,SELENOW,ALAS1,POLR2H,RPN1,CASP3,CCNE1,ATP6V1C1,MARK2,PRKCD,PRPF3,CYB5B,LYN,GGH,POLG2,BID,IRF1,STIP1,NAT1,BAK1,EPCAM,NUP58,CDC5L,CCND3,DNAJA1,MMP14,HNRNPU,TST,CDKN2B,TGFBRAP1,BSG,GRPEL1,FEN1,PPT1,ICAM1,DNAJB1,BTG3,ATP6V1F,PSMC3,CHRNA5,H2AX,HSPA2
myc targets v2	1.86e-01	1.24	48	HK2,MCM4,AIMP2,PLK4,PHB,DCTPP1,UNG,CBX3,DDX18,NOP2,PRMT3,NIP7,NOLC1,MPHOSPH10,SUPV3L1,MAP3K6,SORD,NOP16
xenobiotic metabolism	2.45e-01	1.13	170	JUP,NQO1,GSS,PGRMC1,PDLIM5,ABCC3,IDH1,PTGES3,CYP2C18,KYNU,GART,ALAS1,NPC1,AP4B1,GSTO1,EPHA2,ATP2A2,SPINT2,SLC6A6,CROT,ENTPD5,PTS,ADH5,CBR1,FAS,ARPP19,CFB,CDA,TNFRSF1A,ALDH2,XDH,VNN1,NMT1,HSD17B2,BLVRB,POR,SLC1A5,PTGR1,ETS2
unfolded protein response	3.67e-01	-1.09	93	RPS14,DNAJB9,SLC1A4,PSAT1,XBP1,SRPRB,SERP1,STC2,CHAC1,ERN1,HERPUD1,SRPRA,ASNS,CXXC1,NOP14,HYOU1
heme metabolism	3.82e-01	-1.05	167	SPTB,BTG2,MARCHF8,TENT5C,KEL,SIDT2,ALDH6A1,HEBP1,EPB42,EPOR,HAGH,AHSP,KAT2B,MPP1,ISCA1,ALDH1L1,CAT,DMTN,ALAD,CTNS,ELL2,ASNS,SLC25A38,MYL4,PRDX2,DCAF11,GATA1,SPTA1,TMCC2,HBQ1,SLC6A9,RCL1,SLC66A2,MXI1,ERMAP,PIGQ,BCAM
hedgehog signaling	4.24e-01	1.04	34	PML,RASA1,NF1,ADGRG1,MYH9,ETS2,NRP2,GLI1,CELSR1,DPYSL2,THY1,UNC5C,VEGFA,LDB1,TLE3
angiogenesis	4.66e-01	1	30	TNFRSF21,PTK2,ITGAV,TIMP1,OLR1,VCAN,COL5A2,COL3A1,POSTN,LUM,APP
adipogenesis	5.00e-01	0.99	174	SQOR,RIOK3,APLP2,MRPL15,ELOVL6,PPARG,ATL2,CCNG2,IDH1,MGST3,COX7B,DNAJC15,SOD1,TALDO1,G3BP2,DHCR7,MTCH2,MAP4K3,ALDH2,DLAT,GPX4,NMT1,ARL4A,POR,TANK,SLC1A5,SLC5A6,COL4A1,IFNGR1,YWHAG,ABCA1,LAMA4,SDHC,ATP1B3,NABP1,COX8A,UBC,ITSN1,AK2,BAZ2A,UQCR10,CD151,GPAT4,TST,PFKFB3,ACLY,NDUFAB1,MYLK,GRPEL1,ESYT1,UCP2
fatty acid metabolism	5.62e-01	0.97	123	ENO2,DHCR24,NSDHL,IDH1,ACSL5,S100A10,HSD17B11,HCCS,HMGCS1,SMS,YWHAH,HPGD,MDH1,PTS,LDHA,CBR1,METAP1,VNN1,PSME1,PTPRG,UBE2L6,HSPH1,MIF,BLVRA,CPOX,H2AZ1
wnt beta catenin signaling	7.04e-01	0.86	34	DKK1,RBPJ,CTNNB1,AXIN2,LEF1,ADAM17,PPARD,SKP2,HDAC2
apical surface	7.89e-01	-0.81	36	GHRL,AKAP7,PKHD1,MDGA1,GSTM3,SLC2A4,CD160,MAL
