pathway	padj	NES	size	leadingEdge
heme metabolism	5.53e-01	-1.01	187	ADD2,UROS,BPGM,XK,MPP1,MGST3,SYNJ1,SNCA,ASNS,SLC66A2,PPOX,FBXO34,YPEL5,GLRX5,HTRA2,MINPP1,MARCHF2,ISCA1,ATP6V0A1,GDE1,CLCN3,TFRC,AGPAT4,DCAF11,NARF,LPIN2,HMBS,FECH,HAGH,SLC25A38,DMTN,RNF123,CDC27,ADIPOR1,FBXO9,BNIP3L,UROD,EIF2AK1,IGSF3,HBQ1,PSMD9,GMPS,GAPVD1,ELL2,MARK3,BLVRA,HBB,PRDX2,BSG,FBXO7,RAP1GAP,OPTN,ENDOD1,PPP2R5B,RAD23A,ABCB6,NNT,SPTB,PICALM,BTRC,MKRN1,GYPE,MOSPD1
notch signaling	5.55e-01	1	29	NOTCH2,HES1,NOTCH1,TCF7L2,HEYL,DTX2,LFNG
spermatogenesis	5.69e-01	-0.98	122	GAD1,SCG5,CLGN,SNAP91,PSMG1,DDX25,PCSK1N,NPY5R,SCG3,TOPBP1,PARP2,ADCYAP1,CDKN3,IL12RB2,PHKG2,CAMK4,NEFH,PEBP1,CCNA1,TSN,VDAC3,RAD17,GRM8,RFC4,CHFR,TALDO1,IP6K1,DBF4,HSPA4L,AGFG1,MTOR
bile acid metabolism	5.74e-01	0.98	98	BCAR3,FADS2,ABCA6,RXRA,SULT1B1,ABCA1,APOA1,CYP39A1,GC,CYP27A1,CROT,NEDD4,SERPINA6,SOAT2,RXRG,NR0B2,ABCD1,ALDH9A1,AGXT,KLF1,CAT,SULT2B1,SLCO1A2,LCK,PECR,NR1I2,PIPOX,PAOX,PEX11A,DIO1,PXMP2,AR,TFCP2L1,AKR1D1,BMP6,LIPE
mitotic spindle	6.74e-01	-0.94	179	SHROOM2,CYTH2,KIFAP3,TUBA4A,CEP72,PAFAH1B1,TLK1,ARHGEF3,PRC1,WASF1,KIF3C,PCNT,MYH10,CLASP1,LRPPRC,TUBGCP2,DYNC1H1,ARFGEF1,FSCN1,RASA1,CKAP5,SORBS2,MAP1S,KLC1,RANBP9,RAPGEF5,CDC27,ARHGEF11,ARFIP2,NF1,CSNK1D,TIAM1,YWHAE,ECT2,CDC42,ARHGEF7,TUBGCP5,ABR,WASL,KNTC1,CAPZB,KIF1B
estrogen response late	7.26e-01	0.94	187	ST6GALNAC2,BCL2,LTF,FOXC1,AFF1,PAPSS2,EMP2,ACOX2,PLXNB1,CD44,SERPINA3,ANXA9,TPD52L1,DNAJC1,MYOF,CALCR,ASCL1,BATF,KLF4,ST14,HSPB8,PGR,PTPN6,GJB3,ALDH3B1,KRT19,CYP4F11,TFF3,GPER1,TOB1,CAV1,SOX3,KLK11,IL17RB,SEMA3B,ADD3,SCNN1A,ZFP36,KRT13,ISG20,SORD,WFS1,LSR,SULT2B1,TMPRSS3,S100A9,CXCL12,LLGL2,PERP,RPS6KA2,SFN,SERPINA1,ITPK1,PLAC1,HMGCS2,TRIM29,TFF1
pancreas beta cells	7.77e-01	-0.83	39	SRPRB,AKT3,STXBP1,SPCS1,PCSK1,ABCC8,SST
angiogenesis	7.91e-01	0.83	33	MSX1,S100A4,PF4,VCAN,PGLYRP1,KCNJ8,SLCO2A1
hedgehog signaling	9.36e-01	-0.69	35	SCG2,VLDLR,CRMP1,NRCAM,THY1,RASA1
g2m checkpoint	9.88e-01	-0.7	193	JPT1,TFDP1,PAFAH1B1,NOLC1,ORC5,CUL1,PRC1,SNRPD1,CDC7,UBE2S,RAD23B,PDS5B,MAD2L1,CUL5,CDKN3,TENT4A,MCM2,TRA2B,RPA2,BUB3,CDC27,DR1,MNAT1,KPNA2,NUP50,H2AZ1,MAPK14,STMN1,HMGN2,HNRNPD,CDC6,CUL3,MCM6,NSD2
