pathway	padj	NES	size	leadingEdge
uv response dn	1.02e-03	1.61	142	SLC22A18,INPP4B,COL1A2,PEX14,RXRA,MT1E,PLPP3,DAB2,ERBB2,MAP2K5,PPARG,MYC,PTPRM,BHLHE40,RND3,COL1A1,KCNMA1,ATXN1,COL5A2,ADORA2B,GJA1,LPAR1,MGLL,ADGRL2,FBLN5,FHL2,FZD2,SRI,SERPINE1,SNAI2,ANXA2,CAV1,CCN1,PDLIM5,ANXA4,F3,NRP1,DBP,EFEMP1,LTBP1,LAMC1,HAS2,ICA1,COL11A1,TJP1,INSIG1,ATP2C1,ID1,CAP2,VLDLR,IGFBP5,BMPR1A,ATP2B4,PDGFRB,SDC2,PIK3R3
peroxisome	1.63e-03	1.65	101	PEX14,HSD3B7,ALDH1A1,CLN8,SOD1,SLC25A19,DHRS3,CRABP1,UGT2B17,NUDT19,ACAA1,ECI2,ATXN1,ITGB1BP1,SLC27A2,CDK7,ABCD1,MVP,ACSL1,FIS1,IDH1,PRDX1,CTPS1,RDH11,CADM1,EHHADH,ABCD2,SLC25A4,ABCC5,ERCC1,DHCR24,TSPO,ALDH9A1,HMGCL,ACOT8,EPHX2,CEL,SOD2
bile acid metabolism	4.20e-03	1.58	109	SLC22A18,RXRA,NPC1,HSD3B7,ALDH1A1,CYP7B1,SOD1,OPTN,NUDT12,PEX19,ATXN1,CYP27A1,SLC27A2,ABCD1,ACSL1,IDH1,PFKM,ABCA3,ABCD2,CH25H,ABCA6,AQP9,ABCA2,ABCA8,DHCR24,ALDH9A1,GC,EPHX2,PEX16,PEX7,IDH2,ISOC1,FADS2,FDXR,RETSAT,RBP1,SCP2,GSTK1,ABCA1,BBOX1,PXMP2,PHYH
myogenesis	4.52e-03	1.45	198	SPARC,PC,CDKN1A,SCD,ATP6AP1,APOD,IGFBP3,ENO3,COX7A1,COL6A3,GAA,COL4A2,CFD,IGFBP7,CLU,BHLHE40,BDKRB2,COL1A1,RYR1,HBEGF,GPX3,MRAS,SORBS3,MB,ACTC1,DENND2B,SPHK1,FKBP1B,ACSL1,HSPB2,ITGB5,COL15A1,GJA5,CKB,MYL6B,APLNR,CKM,SLN,PFKM,ITGA7,PSEN2,CASQ1,MYL4,MYLPF,PRNP,FGF2,SLC6A8,MYLK,COL6A2,MYH11,WWTR1,CRYAB,FHL1,VIPR1,TEAD4,MYL2,MAPK12,PTGIS,CDH13,TNNT1,CHRNA1,SOD3,TPM2,SIRT2,MYOZ1,SH2B1,GSN,SGCG,CD36,CAV3,TAGLN,IFRD1,TNNT2
cholesterol homeostasis	5.00e-03	1.58	72	LGALS3,SCD,LGMN,FABP5,CLU,PPARG,SC5D,NFIL3,ACSS2,CD9,GPX8,ANXA5,FBXO6,ETHE1,S100A11,LPL,PLSCR1,DHCR7,ERRFI1,ATF3,GNAI1,FASN,LSS,ABCA2,PLAUR,TMEM97,NSDHL,ANTXR2,TRIB3,ACAT2,TNFRSF12A,CXCL16,GLDC,MAL2
androgen response	8.31e-03	1.56	97	PLPP1,INPP4B,SGK1,SCD,H1-0,CCND1,SAT1,SELENOP,NDRG1,RRP12,SLC26A2,DBI,HOMER2,TSC22D1,MERTK,AKT1,MAF,PDLIM5,ITGAV,FKBP5,SMS,IQGAP2,GPD1L,LIFR,LMAN1,ADRM1,DHCR24,HSD17B14,ELL2,CDK6,CAMKK2,GSR,HPGD,INSIG1,B2M,SLC38A2,SORD,ACTN1,STEAP4,TMPRSS2,ADAMTS1,VAPA,CENPN,MYL12A,UAP1
apical junction	1.15e-02	1.4	195	MMP2,MYH10,VWF,MMP9,ALOX15B,RRAS,TSPAN4,TNFRSF11B,STX4,THBS3,RHOF,TGFBI,VCAM1,SIRPA,ADAM15,ACTG2,CRB3,CDH1,SORBS3,ACTC1,LAYN,TRAF1,GNAI1,COL16A1,CLDN15,NECTIN2,RSU1,FBN1,CTNNA1,FSCN1,GAMT,CLDN5,CD34,TUBG1,CX3CL1,NEXN,PLCG1,CADM3,CDH11,NECTIN3,AMIGO1,THY1,LAMB3,MYL12B,ITGA10,CD276,CERCAM,CDSN,ADAM9,CD274,CD209,SDC3,TJP1,INSIG1,SHC1,LIMA1,JAM3,MPP5
e2f targets	2.11e-02	1.38	195	CCNE1,CDKN1A,CNOT9,SPC24,WDR90,MYC,PRDX4,CDK4,POP7,SUV39H1,ORC6,TIPIN,CKS1B,POLD2,PHF5A,IPO7,CTPS1,TCF19,LYAR,UBE2T,KIF18B,TFRC,PRPS1,BRMS1L,NME1,SPC25,HMGB2,TUBG1,GSPT1,CDC25A,DCLRE1B,EIF2S1,CDKN2A,GINS1,CHEK1,KIF4A,POLD3,SPAG5,TRIP13,ZW10,MTHFD2,BRCA1,RACGAP1,CKS2,RNASEH2A,SSRP1,RFC3,DUT,RFC2,POLE4,EZH2,NAA38,DCTPP1,GINS3,PAICS,RAN,POLE,SNRPB,UNG,H2AZ1,MAD2L1,POLA2,RPA3,NOLC1,RRM2,CDK1,MELK,KIF2C,POLD1,PCNA,CDKN3,KPNA2,PLK1,ASF1B,MCM4,DSCC1,UBE2S,STMN1,CSE1L,BUB1B,ESPL1,EED,PA2G4,RANBP1,CENPM,NBN,AURKA,JPT1,CDCA3,MCM7,HMGA1,RAD51AP1,H2AX,MCM5,SMC1A,PTTG1,RPA2,TUBB,EXOSC8,XRCC6,MLH1,DDX39A,MYBL2,DLGAP5,BIRC5,NUP205,PPM1D,CDCA8,RPA1,TK1,MCM2,HELLS,ATAD2,CHEK2,CCP110,KIF22,XPO1,MCM6,LIG1,DIAPH3,CDC20
unfolded protein response	3.09e-02	1.44	109	NABP1,EXOSC5,CEBPB,LSM1,DCTN1,HYOU1,ZBTB17,EIF4EBP1,NOP14,NHP2,ATF4,CKS1B,IFIT1,SLC7A5,ATF3,EEF2,RPS14,EXOSC1,BAG3,CALR,SPCS1,YIF1A,CCL2,EXOSC4,PREB,IMP3,EIF2S1,DDX10,DNAJC3,SHC1,KDELR3,SERP1,MTHFD2,XPOT,TARS1,VEGFA,HSPA9,ARFGAP1,SDAD1,ERN1,SRPRB,EDC4,GEMIN4,PSAT1,POP4,BANF1
protein secretion	3.49e-02	1.44	96	CTSC,GLA,ATP1A1,NAPA,ATP6V1H,CLN5,AP2M1,SOD1,VAMP3,VPS45,LAMP2,PPT1,CD63,RAB14,TMED2,SH3GL2,PAM,IGF2R,LMAN1,SCAMP3,GALC,AP2B1,STAM,ICA1,ZW10,RAB5A,ARFIP1,CLTA,RAB9A,AP2S1,DST,AP3S1,ABCA1,COPB1
notch signaling	4.91e-02	1.48	32	CCND1,DLL1,DTX2,FZD7,PPARD,PSEN2,TCF7L2,FZD1,KAT2A,FZD5,ARRB1,WNT2,SKP1,NOTCH2,SAP30,RBX1,JAG1
tgf beta signaling	9.34e-02	1.38	53	BMP2,ID2,ENG,LTBP2,CDH1,THBS1,SERPINE1,ACVR1,NCOR2,TGIF1,PPP1R15A,SLC20A1,RAB31,WWTR1,TJP1,JUNB,ID1,BMPR1A,IFNGR2,BMPR2
hedgehog signaling	1.60e-01	1.3	36	RTN1,LDB1,HEY1,HEY2,ADGRG1,SLIT1,NRP1,ETS2,THY1,NRP2,NRCAM,CDK6,VLDLR,VEGFA,TLE1,DPYSL2,L1CAM
pi3k akt mtor signaling	1.60e-01	1.23	103	RAC1,CDKN1A,DDIT3,TNFRSF1A,AP2M1,CDK4,ACACA,SQSTM1,RIPK1,TRAF2,SLA,AKT1,ITPR2,DUSP3,CALR,GNA14,TIAM1,PLCG1,PIN1,PAK4,TRIB3,MAPKAP1,NOD1,PIK3R3,FASLG,PPP2R1B,PITX2,MYD88,CDK1,RPS6KA3,UBE2N,CAMK4,PRKAG1,HRAS,ARHGDIA,NCK1,SFN,RALB,MAPK10,CLTC,EGFR,PTPN11,ARPC3,GSK3B,AKT1S1,RPS6KA1,GRK2
apical surface	2.02e-01	1.24	44	SULF2,SRPX,HSPB1,SLC22A12,GATA3,MAL,AFAP1L2,CX3CL1,THY1,PLAUR,IL2RB
wnt beta catenin signaling	2.16e-01	1.22	41	DLL1,MYC,HEY1,CCND2,HEY2,NCSTN,NCOR2,GNAI1,HDAC11,PPARD,PSEN2,FZD1,KAT2A,DVL2,CSNK1E,WNT5B,AXIN1
g2m checkpoint	6.15e-01	0.97	195	MT2A,H2BC12,PRMT5,CCND1,MYC,CDK4,MEIS2,DTYMK,EXO1,FANCC,NUP98,SUV39H1,CHAF1A,ORC6,CKS1B,SLC7A5,MARCKS,CDC45,GSPT1,CDC25A,ABL1,MNAT1,RAD54L,CHEK1,KIF4A,ORC5,RACGAP1,CKS2,EZH2,HIRA,CENPA,MAP3K20,E2F4,NOTCH2,POLE,SAP30,SQLE,KATNA1,NDC80,H2AZ1,MAD2L1,POLA2,PTTG3P,GINS2,NOLC1,CDK1,ATF5,KIF2C,TNPO2,CHMP1A,E2F3,CDKN3,CDC6,WRN,KPNA2,PLK1,RASAL2,UBE2S,KIF15,STMN1,ESPL1,MEIS1,UBE2C,CUL5,AURKA,JPT1,CDC7,HMGA1,SLC7A1,POLQ,H2AX,MCM5,SMC1A,PURA,PTTG1,DBF4,RPA2,DMD,DDX39A,MYBL2,BIRC5,PRC1,MCM2,TPX2,NUSAP1,PBK,TTK,TRAIP,TOP1,KIF22,XPO1,HIF1A,MCM6,CUL4A,CDC20,TRA2B,HMMR,CCNB2,CCNT1,NUP50,AMD1
kras signaling dn	8.25e-01	0.86	195	ITGB1BP2,ZC2HC1C,SGK1,SLC25A23,SELENOP,CHST2,KCND1,UGT2B17,RYR1,SLC29A3,IFNG,ITIH3,ACTC1,FGGY,KCNN1,PTPRJ,CKM,TGM1,GRID2,SPHK2,CACNA1F,GAMT,EDN1,ASB7,GPRC5C,P2RY4,PDCD1,CELSR2,HTR1B,GP1BA,GPR19,SMPX,FGFR3,ENTPD7,MACROH2A2,KLK8,IGFBP2,GTF3C5,COPZ2,NR6A1
pancreas beta cells	9.37e-01	0.68	40	STXBP1,MAFB,SPCS1,CHGA,DPP4,ELP4,PCSK1,SRPRB,PAX6,INSM1
mitotic spindle	9.75e-01	0.72	199	KPTN,MYH10,CYTH2,BCAR1,PXN,ARL8A,KATNB1,RHOF,FGD4,PALLD,CTTN,ARHGEF3,TBCD,ALS2,FARP1,PDLIM5,MARCKS,KIFAP3,RHOT2,PKD2,MAP3K11,ARFIP2,ARHGEF12,FSCN1,ARAP3,MARK4,HDAC6,TIAM1,ABL1,CDC42EP1,ARHGAP4,KIF4A,PCNT,CDC42EP2,ARHGAP10,RACGAP1,PREX1,ARHGEF11,UXT,FLNB,CDC42EP4
spermatogenesis	9.75e-01	0.67	134	ZC2HC1C,ACE,HOXB1,CHRM4,THEG,VDAC3,PSMG1,MLF1,MLLT10,SCG5,PACRG,ART3,RFC4,PHKG2,RPL39L,IL13RA2,JAM3,GPR182,PARP2,GFI1,TALDO1,CNIH2,EZH2,GSTM3,HTR5A,CSNK2A2,SHE,CRISP2,HSPA4L,CLPB,IL12RB2,OAZ3,CDK1,KIF2C,NF2,CDKN3,CAMK4,PGS1
