disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Colorectal cancer	Alzheimer's disease	Gene Ontology	proteasome accessory complex	up-down	1.99	-2.35	4.87e-03	2.73e-05	22	23
Colorectal cancer	Alzheimer's disease	Gene Ontology	trna processing	up-down	2.48	-2.11	7.83e-09	3.53e-05	107	89
Colorectal cancer	Alzheimer's disease	Gene Ontology	ligase activity forming carbon oxygen bonds	up-down	2.15	-2.32	5.24e-04	4.02e-05	31	30
Colorectal cancer	Alzheimer's disease	Gene Ontology	rna splicing via transesterification reactions	up-down	2.44	-1.79	7.83e-09	4.97e-05	273	261
Colorectal cancer	Alzheimer's disease	Gene Ontology	rna catabolic process	up-down	2.27	-1.74	7.83e-09	6.04e-05	285	294
Colorectal cancer	Alzheimer's disease	Gene Ontology	protein containing complex localization	up-down	1.86	-1.8	1.89e-05	8.83e-05	219	214
Colorectal cancer	Alzheimer's disease	Gene Ontology	ribonucleoprotein complex binding	up-down	2.17	-2.02	1.75e-06	9.86e-05	104	97
Colorectal cancer	Alzheimer's disease	Gene Ontology	nucleotide excision repair	up-down	2.34	-2.06	9.88e-08	1.14e-04	90	94
Colorectal cancer	Alzheimer's disease	Gene Ontology	rna localization	up-down	2.59	-1.83	7.83e-09	1.67e-04	171	176
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of mrna catabolic process	up-down	1.92	-1.88	5.03e-05	1.99e-04	155	156
Colorectal cancer	Alzheimer's disease	Gene Ontology	cellular component disassembly	up-down	1.37	-1.64	4.72e-02	2.39e-04	446	414
Colorectal cancer	Alzheimer's disease	Gene Ontology	nuclear envelope	up-down	1.64	-1.66	1.95e-04	2.51e-04	376	357
Colorectal cancer	Alzheimer's disease	Gene Ontology	drug binding	up-down	1.47	-1.4	4.90e-06	2.88e-04	1323	1289
Colorectal cancer	Alzheimer's disease	Gene Ontology	proteasomal ubiquitin independent protein catabolic process	up-down	1.79	-2.15	3.65e-02	2.89e-04	17	18
Colorectal cancer	Alzheimer's disease	Gene Ontology	translation factor activity rna binding	up-down	1.99	-2.1	9.11e-04	3.19e-04	63	62
Colorectal cancer	Alzheimer's disease	Gene Ontology	establishment of organelle localization	up-down	1.47	-1.69	1.11e-02	3.31e-04	312	316
Colorectal cancer	Alzheimer's disease	Gene Ontology	trna binding	up-down	2.26	-2.15	7.17e-06	3.88e-04	49	38
Colorectal cancer	Alzheimer's disease	Gene Ontology	telomerase rna localization	up-down	2.19	-2.12	2.63e-04	4.42e-04	17	16
Colorectal cancer	Alzheimer's disease	Gene Ontology	tubulin binding	up-down	1.47	-1.73	1.93e-02	4.80e-04	257	245
Colorectal cancer	Alzheimer's disease	Gene Ontology	retrograde vesicle mediated transport golgi to endoplasmic reticulum	up-down	1.66	-1.98	3.98e-02	4.85e-04	63	71
Colorectal cancer	Alzheimer's disease	Gene Ontology	atpase activity	up-down	2.16	-1.66	7.83e-09	5.30e-04	326	320
Colorectal cancer	Alzheimer's disease	Gene Ontology	post translational protein modification	up-down	1.52	-1.67	5.44e-03	5.94e-04	296	270
Colorectal cancer	Alzheimer's disease	Gene Ontology	interleukin 1 mediated signaling pathway	up-down	1.71	-1.96	1.24e-02	5.98e-04	84	88
Colorectal cancer	Alzheimer's disease	Gene Ontology	cytoplasmic translation	up-down	1.95	-1.99	6.76e-04	6.45e-04	64	68
Colorectal cancer	Alzheimer's disease	Gene Ontology	spliceosomal tri snrnp complex	up-down	2.29	-2.13	2.89e-05	8.09e-04	26	27
Colorectal cancer	Alzheimer's disease	Gene Ontology	trna modification	up-down	2.3	-1.96	1.25e-06	8.15e-04	76	58
Colorectal cancer	Alzheimer's disease	Gene Ontology	nucleotide excision repair dna damage recognition	up-down	1.77	-2.13	4.94e-02	8.98e-04	22	23
Colorectal cancer	Alzheimer's disease	Gene Ontology	microtubule based movement	up-down	1.55	-1.73	8.39e-03	9.22e-04	213	178
Colorectal cancer	Alzheimer's disease	Gene Ontology	rna splicing	up-down	2.33	-1.63	7.83e-09	1.06e-03	336	320
Colorectal cancer	Alzheimer's disease	Gene Ontology	positive regulation of telomerase rna localization to cajal body	up-down	2.1	-2.09	1.13e-03	1.14e-03	13	12
Colorectal cancer	Alzheimer's disease	Gene Ontology	mrna processing	up-down	2.37	-1.6	7.83e-09	1.21e-03	386	365
Colorectal cancer	Alzheimer's disease	Gene Ontology	sm like protein family complex	up-down	2.49	-1.93	1.36e-08	1.40e-03	61	58
Colorectal cancer	Alzheimer's disease	Gene Ontology	translation regulator activity nucleic acid binding	up-down	1.93	-1.93	1.70e-03	1.50e-03	76	76
Colorectal cancer	Alzheimer's disease	Gene Ontology	u2 type spliceosomal complex	up-down	2.31	-1.93	1.08e-06	1.70e-03	72	70
Colorectal cancer	Alzheimer's disease	Gene Ontology	cell cycle phase transition	up-down	2.32	-1.49	7.83e-09	1.81e-03	484	479
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of establishment of planar polarity	up-down	1.82	-1.88	3.57e-03	2.02e-03	96	88
Colorectal cancer	Alzheimer's disease	Gene Ontology	nuclear transcribed mrna catabolic process exonucleolytic	up-down	2.2	-2.03	1.51e-04	2.05e-03	29	29
Colorectal cancer	Alzheimer's disease	Gene Ontology	small ribosomal subunit	up-down	2.15	-1.97	8.75e-05	2.07e-03	47	52
Colorectal cancer	Alzheimer's disease	Gene Ontology	preribosome	up-down	2.78	-1.97	7.83e-09	2.33e-03	57	53
Colorectal cancer	Alzheimer's disease	Gene Ontology	positive regulation of mitochondrial translation	up-down	1.99	-2.06	4.78e-03	2.34e-03	16	10
Colorectal cancer	Alzheimer's disease	Gene Ontology	kinetochore	up-down	2.7	-1.78	7.83e-09	2.90e-03	117	101
Colorectal cancer	Alzheimer's disease	Gene Ontology	spliceosomal complex	up-down	2.35	-1.74	7.83e-09	3.09e-03	140	135
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of cell cycle phase transition	up-down	2.32	-1.54	7.83e-09	3.14e-03	359	351
Colorectal cancer	Alzheimer's disease	Gene Ontology	cellular nitrogen compound catabolic process	up-down	1.79	-1.49	1.22e-06	3.20e-03	424	427
Colorectal cancer	Alzheimer's disease	Gene Ontology	ribosomal large subunit biogenesis	up-down	2.38	-1.93	1.18e-06	3.39e-03	44	48
Colorectal cancer	Alzheimer's disease	Gene Ontology	hematopoietic stem cell differentiation	up-down	2.08	-1.86	1.23e-04	3.48e-03	67	75
Colorectal cancer	Alzheimer's disease	Gene Ontology	dna repair	up-down	2.75	-1.5	7.83e-09	3.85e-03	430	394
Colorectal cancer	Alzheimer's disease	Gene Ontology	mitochondrial rna metabolic process	up-down	1.81	-1.94	1.15e-02	3.90e-03	36	32
Colorectal cancer	Alzheimer's disease	Gene Ontology	spliceosomal snrnp assembly	up-down	2.48	-1.96	1.15e-07	4.45e-03	36	33
Colorectal cancer	Alzheimer's disease	Gene Ontology	catalytic step 2 spliceosome	up-down	2.29	-1.83	6.20e-07	4.52e-03	70	64
Colorectal cancer	Alzheimer's disease	Gene Ontology	translation regulator activity	up-down	1.79	-1.76	3.45e-03	4.68e-03	101	99
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of mitochondrial gene expression	up-down	1.9	-2	1.10e-02	5.04e-03	27	17
Colorectal cancer	Alzheimer's disease	Gene Ontology	protein localization to chromosome telomeric region	up-down	2.23	-1.99	1.49e-04	5.08e-03	24	25
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of mrna metabolic process	up-down	1.96	-1.59	2.58e-07	5.10e-03	253	250
Colorectal cancer	Alzheimer's disease	Gene Ontology	rna export from nucleus	up-down	2.6	-1.72	7.83e-09	5.26e-03	97	101
Colorectal cancer	Alzheimer's disease	Gene Ontology	nuclear export	up-down	2.42	-1.66	7.83e-09	5.27e-03	147	148
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of dna templated transcription in response to stress	up-down	1.66	-1.73	1.07e-02	5.31e-03	99	104
Colorectal cancer	Alzheimer's disease	Gene Ontology	translation initiation factor activity	up-down	1.99	-1.94	2.50e-03	5.47e-03	37	39
Colorectal cancer	Alzheimer's disease	Gene Ontology	establishment of rna localization	up-down	2.41	-1.69	7.83e-09	5.52e-03	143	150
Colorectal cancer	Alzheimer's disease	Gene Ontology	rna polymerase ii holoenzyme	up-down	2.03	-1.81	5.12e-04	5.53e-03	55	64
Colorectal cancer	Alzheimer's disease	Gene Ontology	membrane docking	up-down	1.53	-1.71	3.71e-02	6.36e-03	146	142
Colorectal cancer	Alzheimer's disease	Gene Ontology	microtubule cytoskeleton organization	up-down	1.81	-1.49	5.62e-07	6.47e-03	427	389
Colorectal cancer	Alzheimer's disease	Gene Ontology	organelle assembly	up-down	1.42	-1.41	4.55e-03	6.47e-03	629	571
Colorectal cancer	Alzheimer's disease	Gene Ontology	rna polymerase complex	up-down	2.37	-1.81	1.02e-07	7.01e-03	77	83
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of microtubule based process	up-down	1.55	-1.62	1.13e-02	7.17e-03	175	166
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of establishment of protein localization to chromosome	up-down	1.99	-1.96	1.16e-03	7.48e-03	9	10
Colorectal cancer	Alzheimer's disease	Gene Ontology	u2 type catalytic step 2 spliceosome	up-down	1.94	-1.91	6.66e-03	7.54e-03	25	24
Colorectal cancer	Alzheimer's disease	Gene Ontology	organic cyclic compound catabolic process	up-down	1.7	-1.43	6.46e-06	8.02e-03	458	469
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of hematopoietic progenitor cell differentiation	up-down	2.11	-1.79	4.96e-05	8.23e-03	71	75
Colorectal cancer	Alzheimer's disease	Gene Ontology	small nuclear ribonucleoprotein complex	up-down	2.35	-1.86	1.35e-06	9.04e-03	52	51
Colorectal cancer	Alzheimer's disease	Gene Ontology	morphogenesis of a polarized epithelium	up-down	1.62	-1.68	2.55e-02	9.60e-03	119	113
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of protein localization to chromosome telomeric region	up-down	2.07	-1.91	1.04e-03	9.82e-03	10	11
Colorectal cancer	Alzheimer's disease	Gene Ontology	small subunit processome	up-down	2.54	-1.86	8.13e-08	1.05e-02	29	28
Colorectal cancer	Alzheimer's disease	Gene Ontology	nucleobase containing compound transport	up-down	2.07	-1.58	2.78e-07	1.06e-02	181	179
Colorectal cancer	Alzheimer's disease	Gene Ontology	centrosome	up-down	2.03	-1.47	7.83e-09	1.10e-02	460	417
Colorectal cancer	Alzheimer's disease	Gene Ontology	multi organism localization	up-down	1.92	-1.85	2.44e-03	1.11e-02	46	50
Colorectal cancer	Alzheimer's disease	Gene Ontology	precatalytic spliceosome	up-down	2.17	-1.85	4.33e-05	1.13e-02	45	42
Colorectal cancer	Alzheimer's disease	Gene Ontology	nuclear pore	up-down	2.6	-1.77	7.83e-09	1.14e-02	62	70
Colorectal cancer	Alzheimer's disease	Gene Ontology	rrna binding	up-down	1.96	-1.84	3.79e-03	1.14e-02	42	44
Colorectal cancer	Alzheimer's disease	Gene Ontology	cellular response to heat	up-down	2.29	-1.64	4.64e-07	1.17e-02	96	107
Colorectal cancer	Alzheimer's disease	Gene Ontology	rna capping	up-down	1.84	-1.89	1.88e-02	1.19e-02	26	30
Colorectal cancer	Alzheimer's disease	Gene Ontology	proteasome binding	up-down	2.15	-1.85	4.33e-04	1.24e-02	14	16
Colorectal cancer	Alzheimer's disease	Gene Ontology	spindle organization	up-down	2.09	-1.66	1.65e-06	1.29e-02	132	127
Colorectal cancer	Alzheimer's disease	Gene Ontology	microtubule binding	up-down	1.56	-1.54	1.04e-02	1.33e-02	190	178
Colorectal cancer	Alzheimer's disease	Gene Ontology	positive regulation of telomere maintenance via telomere lengthening	up-down	1.94	-1.88	3.41e-03	1.34e-02	30	30
Colorectal cancer	Alzheimer's disease	Gene Ontology	non canonical wnt signaling pathway	up-down	1.55	-1.64	4.53e-02	1.37e-02	124	119
Colorectal cancer	Alzheimer's disease	Gene Ontology	methylosome	up-down	1.91	-1.88	8.65e-03	1.63e-02	11	12
Colorectal cancer	Alzheimer's disease	Gene Ontology	rna dependent dna biosynthetic process	up-down	2.04	-1.73	2.93e-04	1.63e-02	59	59
Colorectal cancer	Alzheimer's disease	Gene Ontology	rna polymerase activity	up-down	2.21	-1.81	7.21e-05	1.72e-02	34	29
Colorectal cancer	Alzheimer's disease	Gene Ontology	small nucleolar ribonucleoprotein complex	up-down	1.98	-1.86	6.92e-03	1.73e-02	15	17
Colorectal cancer	Alzheimer's disease	Gene Ontology	microtubule associated complex	up-down	1.7	-1.62	8.31e-03	1.83e-02	114	104
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of cellular amide metabolic process	up-down	1.48	-1.48	1.09e-02	1.92e-02	309	300
Colorectal cancer	Alzheimer's disease	Gene Ontology	rna modification	up-down	2.44	-1.61	7.83e-09	2.04e-02	132	106
Colorectal cancer	Alzheimer's disease	Gene Ontology	ubiquitin like protein binding	up-down	1.69	-1.68	1.60e-02	2.05e-02	82	76
Colorectal cancer	Alzheimer's disease	Gene Ontology	nucleotide excision repair preincision complex assembly	up-down	1.88	-1.82	2.00e-02	2.19e-02	24	27
Colorectal cancer	Alzheimer's disease	Gene Ontology	translation preinitiation complex	up-down	1.75	-1.78	4.40e-02	2.20e-02	14	16
Colorectal cancer	Alzheimer's disease	Gene Ontology	histone mrna metabolic process	up-down	1.83	-1.83	2.72e-02	2.21e-02	22	17
Colorectal cancer	Alzheimer's disease	Gene Ontology	positive regulation of establishment of protein localization to telomere	up-down	1.93	-1.82	2.81e-03	2.39e-02	8	8
Colorectal cancer	Alzheimer's disease	Gene Ontology	protein localization to nucleoplasm	up-down	1.88	-1.82	7.91e-03	2.39e-02	9	8
Colorectal cancer	Alzheimer's disease	Gene Ontology	nucleoid	up-down	1.88	-1.77	1.60e-02	2.53e-02	32	36
Colorectal cancer	Alzheimer's disease	Gene Ontology	isomerase activity	up-down	1.58	-1.56	3.76e-02	2.55e-02	120	110
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of telomere maintenance via telomere lengthening	up-down	1.94	-1.69	1.89e-03	2.60e-02	49	46
Colorectal cancer	Alzheimer's disease	Gene Ontology	mitotic cell cycle	up-down	2.35	-1.31	7.83e-09	2.61e-02	797	792
Colorectal cancer	Alzheimer's disease	Gene Ontology	ribosome assembly	up-down	2.11	-1.74	5.65e-04	2.62e-02	37	42
Colorectal cancer	Alzheimer's disease	Gene Ontology	ribonucleoside monophosphate metabolic process	up-down	1.8	-1.77	2.30e-02	2.67e-02	43	40
Colorectal cancer	Alzheimer's disease	Gene Ontology	signal sequence binding	up-down	1.76	-1.76	2.25e-02	2.70e-02	36	40
Colorectal cancer	Alzheimer's disease	Gene Ontology	smn sm protein complex	up-down	2.06	-1.85	2.31e-03	2.72e-02	15	13
Colorectal cancer	Alzheimer's disease	Gene Ontology	spindle	up-down	2.38	-1.46	7.83e-09	2.80e-02	276	261
Colorectal cancer	Alzheimer's disease	Gene Ontology	establishment of protein localization to telomere	up-down	2.34	-1.75	6.73e-06	2.82e-02	16	16
Colorectal cancer	Alzheimer's disease	Gene Ontology	postreplication repair	up-down	1.98	-1.73	8.05e-04	2.85e-02	45	39
Colorectal cancer	Alzheimer's disease	Gene Ontology	dna templated transcription elongation	up-down	2.18	-1.59	3.35e-06	2.95e-02	86	89
Colorectal cancer	Alzheimer's disease	Gene Ontology	response to heat	up-down	2.13	-1.52	1.39e-06	2.98e-02	130	140
Colorectal cancer	Alzheimer's disease	Gene Ontology	microtubule organizing center	up-down	1.83	-1.36	7.83e-09	3.16e-02	593	520
Colorectal cancer	Alzheimer's disease	Gene Ontology	translational initiation	up-down	2.2	-1.56	3.24e-07	3.21e-02	117	137
Colorectal cancer	Alzheimer's disease	Gene Ontology	centriolar satellite	up-down	1.97	-1.66	4.82e-04	3.29e-02	83	69
Colorectal cancer	Alzheimer's disease	Gene Ontology	microtubule cytoskeleton organization involved in mitosis	up-down	2.2	-1.53	1.70e-06	3.45e-02	108	109
Colorectal cancer	Alzheimer's disease	Gene Ontology	nuclear exosome rnase complex	up-down	1.76	-1.77	4.31e-02	3.64e-02	11	14
Colorectal cancer	Alzheimer's disease	Gene Ontology	nucleoside monophosphate metabolic process	up-down	1.95	-1.69	2.33e-03	3.67e-02	56	55
Colorectal cancer	Alzheimer's disease	Gene Ontology	u5 snrnp	up-down	1.79	-1.77	4.16e-02	3.73e-02	13	14
Colorectal cancer	Alzheimer's disease	Gene Ontology	host cellular component	up-down	1.85	-1.63	6.82e-03	3.78e-02	55	59
Colorectal cancer	Alzheimer's disease	Gene Ontology	spindle microtubule	up-down	2.32	-1.66	1.42e-05	3.82e-02	42	48
Colorectal cancer	Alzheimer's disease	Gene Ontology	condensed chromosome centromeric region	up-down	2.88	-1.57	7.83e-09	3.88e-02	99	87
Colorectal cancer	Alzheimer's disease	Gene Ontology	nucleotide phosphorylation	up-down	1.7	-1.51	1.11e-02	3.96e-02	109	111
Colorectal cancer	Alzheimer's disease	Gene Ontology	ncrna export from nucleus	up-down	2.4	-1.7	3.53e-06	4.01e-02	29	31
Colorectal cancer	Alzheimer's disease	Gene Ontology	90s preribosome	up-down	2.41	-1.75	2.49e-06	4.18e-02	25	21
Colorectal cancer	Alzheimer's disease	Gene Ontology	chaperonin containing t complex	up-down	1.86	-1.77	9.23e-03	4.28e-02	7	9
Colorectal cancer	Alzheimer's disease	Gene Ontology	ciliary basal body plasma membrane docking	up-down	1.93	-1.54	1.10e-03	4.35e-02	79	77
Colorectal cancer	Alzheimer's disease	Gene Ontology	rna polymerase iii activity	up-down	1.82	-1.75	3.52e-02	4.40e-02	13	12
Colorectal cancer	Alzheimer's disease	Gene Ontology	regulation of translational fidelity	up-down	1.91	-1.79	1.04e-02	4.48e-02	14	13
Colorectal cancer	Alzheimer's disease	Gene Ontology	mitochondrial rna processing	up-down	1.87	-1.74	1.40e-02	4.72e-02	14	11
Colorectal cancer	Alzheimer's disease	Gene Ontology	ribonucleoside monophosphate biosynthetic process	up-down	1.96	-1.69	4.58e-03	4.72e-02	28	28
Colorectal cancer	Alzheimer's disease	Gene Ontology	dna templated transcription termination	up-down	2.31	-1.58	3.53e-06	4.82e-02	63	58
Colorectal cancer	Alzheimer's disease	Gene Ontology	purine nucleoside monophosphate metabolic process	up-down	1.88	-1.66	1.16e-02	4.97e-02	33	31
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	down-up	-2.48	2.57	4.23e-08	5.07e-09	90	91
Colorectal cancer	Alzheimer's disease	Canonical Pathways	kegg - hematopoietic cell lineage	down-up	-1.94	2.4	6.91e-04	2.22e-07	69	78
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - class a 1 rhodopsin like receptors	down-up	-1.47	1.9	5.73e-03	8.78e-07	272	261
Colorectal cancer	Alzheimer's disease	Canonical Pathways	kegg - cell adhesion molecules cams	down-up	-1.98	2.09	8.89e-05	9.90e-06	112	108
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - gpcr ligand binding	down-up	-1.42	1.69	5.19e-03	2.32e-05	375	353
Colorectal cancer	Alzheimer's disease	Canonical Pathways	kegg - intestinal immune network for iga production	down-up	-1.88	2.31	4.95e-03	1.42e-04	34	35
Colorectal cancer	Alzheimer's disease	Canonical Pathways	kegg - asthma	down-up	-2.01	2.17	5.19e-03	9.24e-04	21	24
Colorectal cancer	Alzheimer's disease	Canonical Pathways	kegg - allograft rejection	down-up	-1.79	2.24	2.89e-02	1.19e-03	26	26
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - hemostasis	down-up	-1.31	1.38	2.46e-02	3.82e-03	483	521
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - generation of second messenger molecules	down-up	-1.98	2.02	7.33e-03	4.45e-03	21	28
Colorectal cancer	Alzheimer's disease	Canonical Pathways	kegg - viral myocarditis	down-up	-1.62	1.74	3.48e-02	5.49e-03	49	58
Colorectal cancer	Alzheimer's disease	Canonical Pathways	pid - tcr pathway	down-up	-2.05	1.81	9.00e-04	5.75e-03	53	56
Colorectal cancer	Alzheimer's disease	Canonical Pathways	biocarta - akt pathway	down-up	-1.82	2	2.59e-02	6.21e-03	16	21
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - signaling by gpcr	down-up	-1.47	1.31	2.57e-05	7.64e-03	699	657
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - phase i functionalization of compounds	down-up	-1.69	1.68	8.84e-03	1.03e-02	73	85
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - response to metal ions	down-up	-1.87	1.95	1.32e-02	1.36e-02	8	12
Colorectal cancer	Alzheimer's disease	Canonical Pathways	kegg - leukocyte transendothelial migration	down-up	-1.47	1.6	4.92e-02	1.46e-02	99	102
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - foxo mediated transcription of oxidative stress metabolic and neuronal genes	down-up	-2.07	1.87	2.09e-03	1.61e-02	25	23
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - metallothioneins bind metals	down-up	-1.65	1.88	4.60e-02	1.77e-02	5	9
Colorectal cancer	Alzheimer's disease	Canonical Pathways	kegg - olfactory transduction	down-up	-1.49	1.59	4.94e-02	1.98e-02	73	61
Colorectal cancer	Alzheimer's disease	Canonical Pathways	pid - bcr 5pathway	down-up	-1.66	1.74	3.83e-02	1.98e-02	54	60
Colorectal cancer	Alzheimer's disease	Canonical Pathways	pid - rxr vdr pathway	down-up	-1.89	1.82	1.50e-02	2.14e-02	22	24
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - nuclear receptor transcription pathway	down-up	-1.86	1.62	6.54e-03	2.21e-02	48	50
Colorectal cancer	Alzheimer's disease	Canonical Pathways	pid - cd8 tcr pathway	down-up	-1.98	1.68	2.03e-03	2.28e-02	46	47
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - p2y receptors	down-up	-2.19	1.8	3.28e-04	3.07e-02	10	10
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - antigen activates b cell receptor bcr leading to generation of second messengers	down-up	-1.7	1.7	3.95e-02	4.52e-02	27	27
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - antigen processing ubiquitination proteasome degradation	up-down	1.56	-2.41	4.74e-03	5.07e-09	250	213
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	up-down	2.26	-2.64	8.47e-06	5.07e-09	58	60
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - assembly of the pre replicative complex	up-down	2.4	-2.6	3.25e-07	5.07e-09	58	62
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - auf1 hnrnp d0 binds and destabilizes mrna	up-down	2.11	-2.65	1.75e-04	5.07e-09	44	48
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - cell cycle checkpoints	up-down	2.96	-2.16	5.87e-09	5.07e-09	233	234
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - defective cftr causes cystic fibrosis	up-down	1.81	-2.72	6.27e-03	5.07e-09	51	51
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of gli1 by the proteasome	up-down	1.86	-2.69	3.93e-03	5.07e-09	51	53
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - dna replication	up-down	2.77	-2.47	5.87e-09	5.07e-09	109	113
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - hedgehog ligand biogenesis	up-down	1.88	-2.66	2.98e-03	5.07e-09	53	54
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - hiv infection	up-down	2.07	-2.45	1.44e-07	5.07e-09	180	197
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - host interactions of hiv factors	up-down	2.29	-2.51	7.91e-08	5.07e-09	104	113
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of rna	up-down	3.04	-2.2	5.87e-09	5.07e-09	500	508
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - mitochondrial translation	up-down	2.16	-2.76	3.85e-06	5.07e-09	84	61
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic g2 g2 m phases	up-down	2.18	-2.26	4.59e-08	5.07e-09	149	163
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - mitotic metaphase and anaphase	up-down	2.77	-2.28	5.87e-09	5.07e-09	183	185
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - neddylation	up-down	1.45	-2.38	4.86e-02	5.07e-09	190	164
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - negative regulation of notch4 signaling	up-down	2.16	-2.85	6.60e-05	5.07e-09	46	50
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - orc1 removal from chromatin	up-down	2.46	-2.68	2.21e-08	5.07e-09	62	65
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of pten stability and activity	up-down	2.02	-2.58	4.29e-04	5.07e-09	55	63
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of ras by gaps	up-down	1.83	-2.85	5.35e-03	5.07e-09	55	55
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of runx2 expression and activity	up-down	1.76	-2.59	8.84e-03	5.07e-09	63	67
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - separation of sister chromatids	up-down	2.71	-2.35	5.87e-09	5.07e-09	148	152
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - switching of origins to a post replicative state	up-down	2.51	-2.7	5.87e-09	5.07e-09	77	77
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - the role of gtse1 in g2 m progression after g2 checkpoint	up-down	2.13	-2.54	9.79e-05	5.07e-09	55	66
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - translation	up-down	2.66	-2.49	5.87e-09	5.07e-09	209	212
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - metabolism of polyamines	up-down	2.13	-2.6	8.52e-05	5.32e-09	50	52
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of axin	up-down	2.1	-2.6	1.21e-04	6.93e-09	47	49
Colorectal cancer	Alzheimer's disease	Canonical Pathways	kegg - proteasome	up-down	2.17	-2.64	2.38e-04	7.66e-09	37	39
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - degradation of dvl	up-down	2.06	-2.57	1.82e-04	8.12e-09	48	51
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - dna replication pre initiation	up-down	2.58	-2.48	5.87e-09	1.16e-08	74	78
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - cross presentation of soluble exogenous antigens endosomes	up-down	2.01	-2.63	6.82e-04	1.37e-08	41	43
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - post translational protein modification	up-down	1.37	-1.65	2.12e-03	2.07e-08	1076	1021
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - apc c mediated degradation of cell cycle proteins	up-down	2.4	-2.49	6.09e-08	2.21e-08	71	73
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - scf skp2 mediated degradation of p27 p21	up-down	2.17	-2.51	5.71e-05	2.48e-08	52	57
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - cellular response to hypoxia	up-down	1.8	-2.48	3.27e-03	5.04e-08	62	67
Colorectal cancer	Alzheimer's disease	Canonical Pathways	reactome - regulation of expression of slits and robos	up-down	2.39	-2.24	5.87e-09	5.28e-08	110	133
