disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Brain cancer	Parkinson's disease	Gene Ontology	epithelial cell apoptotic process	up-up	1.57	1.81	2.64e-02	5.29e-03	91	90
Brain cancer	Parkinson's disease	Gene Ontology	interleukin 1 beta production	up-up	1.69	1.83	1.40e-02	5.34e-03	73	67
Brain cancer	Parkinson's disease	Gene Ontology	negative regulation of t cell differentiation	up-up	1.59	2.05	4.61e-02	5.48e-03	36	34
Brain cancer	Parkinson's disease	Gene Ontology	reproduction	up-up	1.26	1.22	9.72e-03	5.55e-03	1202	1024
Brain cancer	Parkinson's disease	Gene Ontology	collagen biosynthetic process	up-up	1.61	2	4.87e-02	6.22e-03	40	38
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of interleukin 8 production	up-up	1.98	1.91	1.14e-03	6.40e-03	43	41
Brain cancer	Parkinson's disease	Gene Ontology	gland morphogenesis	up-up	1.62	1.69	1.56e-02	6.88e-03	105	109
Brain cancer	Parkinson's disease	Gene Ontology	glomerulus development	up-up	1.8	1.85	5.49e-03	7.23e-03	57	56
Brain cancer	Parkinson's disease	Gene Ontology	nuclear matrix	up-up	1.73	1.71	6.09e-03	7.24e-03	88	89
Brain cancer	Parkinson's disease	Gene Ontology	negative regulation of response to biotic stimulus	up-up	1.92	1.82	8.90e-04	7.43e-03	75	72
Brain cancer	Parkinson's disease	Gene Ontology	interleukin 1 production	up-up	1.72	1.81	9.64e-03	7.50e-03	84	75
Brain cancer	Parkinson's disease	Gene Ontology	alpha beta t cell differentiation	up-up	1.57	1.73	2.49e-02	7.51e-03	89	81
Brain cancer	Parkinson's disease	Gene Ontology	regulation of defense response	up-up	1.63	1.33	9.75e-07	7.74e-03	627	577
Brain cancer	Parkinson's disease	Gene Ontology	extracellular matrix structural constituent	up-up	2.38	1.62	4.41e-09	7.91e-03	148	133
Brain cancer	Parkinson's disease	Gene Ontology	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	up-up	1.91	1.96	3.56e-03	8.13e-03	34	31
Brain cancer	Parkinson's disease	Gene Ontology	negative regulation of cell death	up-up	1.54	1.26	6.02e-06	8.16e-03	810	793
Brain cancer	Parkinson's disease	Gene Ontology	regulation of extrinsic apoptotic signaling pathway via death domain receptors	up-up	1.7	1.84	1.14e-02	8.16e-03	52	48
Brain cancer	Parkinson's disease	Gene Ontology	t cell differentiation in thymus	up-up	1.66	1.85	1.83e-02	8.34e-03	64	63
Brain cancer	Parkinson's disease	Gene Ontology	chromatin remodeling	up-up	1.78	1.62	1.43e-03	8.57e-03	136	126
Brain cancer	Parkinson's disease	Gene Ontology	transcription coactivator activity	up-up	1.39	1.51	3.40e-02	8.67e-03	274	272
Brain cancer	Parkinson's disease	Gene Ontology	production of molecular mediator of immune response	up-up	1.71	1.55	8.11e-04	8.72e-03	179	172
Brain cancer	Parkinson's disease	Gene Ontology	bone development	up-up	1.67	1.53	1.12e-03	9.25e-03	190	175
Brain cancer	Parkinson's disease	Gene Ontology	tertiary granule membrane	up-up	1.62	1.85	3.39e-02	9.25e-03	56	59
Brain cancer	Parkinson's disease	Gene Ontology	glial cell differentiation	up-up	1.48	1.54	2.89e-02	9.83e-03	191	178
Brain cancer	Parkinson's disease	Gene Ontology	cell adhesion mediated by integrin	up-up	2.07	1.8	8.56e-05	1.00e-02	65	58
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of leukocyte migration	up-up	1.52	1.67	2.90e-02	1.00e-02	116	114
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of nf kappab transcription factor activity	up-up	1.54	1.65	1.46e-02	1.02e-02	127	123
Brain cancer	Parkinson's disease	Gene Ontology	regulation of leukocyte migration	up-up	1.42	1.56	4.59e-02	1.04e-02	171	164
Brain cancer	Parkinson's disease	Gene Ontology	regulation of extracellular matrix organization	up-up	2.04	1.87	5.39e-04	1.05e-02	34	33
Brain cancer	Parkinson's disease	Gene Ontology	platelet derived growth factor receptor beta signaling pathway	up-up	1.83	1.96	1.78e-02	1.09e-02	14	13
Brain cancer	Parkinson's disease	Gene Ontology	negative regulation of cell cell adhesion	up-up	1.44	1.61	3.78e-02	1.10e-02	148	140
Brain cancer	Parkinson's disease	Gene Ontology	protein complex involved in cell adhesion	up-up	1.92	1.91	4.30e-03	1.14e-02	31	29
Brain cancer	Parkinson's disease	Gene Ontology	response to interferon gamma	up-up	2.12	1.58	2.87e-07	1.14e-02	148	148
Brain cancer	Parkinson's disease	Gene Ontology	interferon beta production	up-up	1.98	1.85	6.81e-04	1.18e-02	48	43
Brain cancer	Parkinson's disease	Gene Ontology	b cell mediated immunity	up-up	1.88	1.67	7.61e-04	1.19e-02	98	97
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of leukocyte proliferation	up-up	1.96	1.63	4.29e-05	1.20e-02	120	109
Brain cancer	Parkinson's disease	Gene Ontology	cell activation involved in immune response	up-up	1.92	1.32	4.41e-09	1.20e-02	576	566
Brain cancer	Parkinson's disease	Gene Ontology	regulation of toll like receptor signaling pathway	up-up	1.61	1.77	3.72e-02	1.20e-02	57	51
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of leukocyte mediated immunity	up-up	1.69	1.64	6.84e-03	1.24e-02	112	106
Brain cancer	Parkinson's disease	Gene Ontology	cell matrix adhesion	up-up	1.45	1.52	3.40e-02	1.32e-02	193	186
Brain cancer	Parkinson's disease	Gene Ontology	gene silencing	up-up	2.04	1.52	1.28e-07	1.32e-02	206	186
Brain cancer	Parkinson's disease	Gene Ontology	cartilage development	up-up	1.79	1.52	2.83e-04	1.34e-02	178	167
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of phagocytosis	up-up	1.67	1.81	2.37e-02	1.34e-02	56	57
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of cytokine biosynthetic process	up-up	1.78	1.76	6.70e-03	1.35e-02	61	60
Brain cancer	Parkinson's disease	Gene Ontology	regulation of t cell mediated immunity	up-up	1.61	1.74	3.03e-02	1.36e-02	64	62
Brain cancer	Parkinson's disease	Gene Ontology	regulation of epidermis development	up-up	1.7	1.77	1.38e-02	1.37e-02	74	71
Brain cancer	Parkinson's disease	Gene Ontology	regionalization	up-up	1.31	1.47	4.39e-02	1.38e-02	304	265
Brain cancer	Parkinson's disease	Gene Ontology	response to lipoteichoic acid	up-up	1.77	1.9	2.38e-02	1.39e-02	10	9
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of endothelial cell migration	up-up	1.66	1.7	1.57e-02	1.41e-02	86	82
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of transcription from rna polymerase ii promoter involved in cellular response to chemical stimulus	up-up	1.92	1.98	8.40e-03	1.43e-02	21	20
Brain cancer	Parkinson's disease	Gene Ontology	heterochromatin	up-up	1.83	1.77	3.77e-03	1.43e-02	70	61
Brain cancer	Parkinson's disease	Gene Ontology	extrinsic apoptotic signaling pathway	up-up	1.47	1.5	1.60e-02	1.44e-02	194	191
Brain cancer	Parkinson's disease	Gene Ontology	entry into host	up-up	1.49	1.63	4.80e-02	1.46e-02	107	114
Brain cancer	Parkinson's disease	Gene Ontology	negative regulation of innate immune response	up-up	2.22	1.83	1.94e-05	1.50e-02	45	43
Brain cancer	Parkinson's disease	Gene Ontology	tissue migration	up-up	1.52	1.45	6.30e-03	1.57e-02	259	249
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of blood vessel endothelial cell migration	up-up	1.84	1.74	4.76e-03	1.60e-02	49	48
Brain cancer	Parkinson's disease	Gene Ontology	interleukin 2 production	up-up	1.84	1.75	4.01e-03	1.61e-02	54	56
Brain cancer	Parkinson's disease	Gene Ontology	tube formation	up-up	1.56	1.56	2.03e-02	1.67e-02	136	116
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of b cell activation	up-up	1.71	1.78	9.41e-03	1.71e-02	62	57
Brain cancer	Parkinson's disease	Gene Ontology	complement activation	up-up	1.63	1.77	2.99e-02	1.75e-02	55	59
Brain cancer	Parkinson's disease	Gene Ontology	gland development	up-up	1.61	1.39	5.02e-04	1.75e-02	377	374
Brain cancer	Parkinson's disease	Gene Ontology	cytokine production involved in immune response	up-up	1.55	1.61	3.53e-02	1.81e-02	92	93
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of alpha beta t cell activation	up-up	1.69	1.8	1.91e-02	1.83e-02	54	52
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of lymphocyte mediated immunity	up-up	1.66	1.67	1.49e-02	1.85e-02	86	80
Brain cancer	Parkinson's disease	Gene Ontology	artery morphogenesis	up-up	1.75	1.76	9.64e-03	1.87e-02	61	59
Brain cancer	Parkinson's disease	Gene Ontology	peptidyl lysine modification	up-up	1.48	1.4	3.65e-03	1.91e-02	331	304
Brain cancer	Parkinson's disease	Gene Ontology	macrophage activation	up-up	1.65	1.72	1.94e-02	1.96e-02	73	72
Brain cancer	Parkinson's disease	Gene Ontology	epithelial tube morphogenesis	up-up	1.59	1.41	2.49e-03	1.99e-02	291	264
Brain cancer	Parkinson's disease	Gene Ontology	cardiac septum morphogenesis	up-up	1.8	1.71	7.14e-03	1.99e-02	66	65
Brain cancer	Parkinson's disease	Gene Ontology	nuclear periphery	up-up	1.93	1.57	2.34e-04	1.99e-02	103	108
Brain cancer	Parkinson's disease	Gene Ontology	cd40 signaling pathway	up-up	1.77	1.9	2.38e-02	2.02e-02	10	10
Brain cancer	Parkinson's disease	Gene Ontology	renal system vasculature development	up-up	1.85	1.84	1.78e-02	2.06e-02	24	25
Brain cancer	Parkinson's disease	Gene Ontology	mitogen activated protein kinase binding	up-up	1.96	1.89	6.39e-03	2.08e-02	20	24
Brain cancer	Parkinson's disease	Gene Ontology	respiratory system development	up-up	1.49	1.5	1.94e-02	2.10e-02	171	166
Brain cancer	Parkinson's disease	Gene Ontology	chromatin assembly or disassembly	up-up	1.6	1.54	1.01e-02	2.14e-02	133	128
Brain cancer	Parkinson's disease	Gene Ontology	nucleotide binding oligomerization domain containing 2 signaling pathway	up-up	1.94	1.85	5.43e-03	2.14e-02	11	9
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of alpha beta t cell differentiation	up-up	1.66	1.76	3.23e-02	2.14e-02	41	40
Brain cancer	Parkinson's disease	Gene Ontology	maintenance of cell number	up-up	1.78	1.53	6.79e-04	2.18e-02	141	129
Brain cancer	Parkinson's disease	Gene Ontology	animal organ regeneration	up-up	1.87	1.69	2.57e-03	2.26e-02	67	68
Brain cancer	Parkinson's disease	Gene Ontology	regulation of epithelial cell migration	up-up	1.35	1.45	4.72e-02	2.29e-02	197	190
Brain cancer	Parkinson's disease	Gene Ontology	anterior posterior pattern specification	up-up	1.47	1.48	2.30e-02	2.30e-02	185	170
Brain cancer	Parkinson's disease	Gene Ontology	regulation of gene expression epigenetic	up-up	2.08	1.42	7.32e-09	2.30e-02	258	236
Brain cancer	Parkinson's disease	Gene Ontology	alpha beta t cell proliferation	up-up	1.84	1.87	1.31e-02	2.31e-02	25	24
Brain cancer	Parkinson's disease	Gene Ontology	nephron development	up-up	1.78	1.57	8.14e-04	2.36e-02	128	120
Brain cancer	Parkinson's disease	Gene Ontology	astrocyte differentiation	up-up	1.55	1.68	3.47e-02	2.54e-02	68	65
Brain cancer	Parkinson's disease	Gene Ontology	pri mirna transcription by rna polymerase ii	up-up	1.89	1.73	3.34e-03	2.60e-02	43	41
Brain cancer	Parkinson's disease	Gene Ontology	dna packaging	up-up	1.77	1.52	4.34e-04	2.65e-02	150	142
Brain cancer	Parkinson's disease	Gene Ontology	immune response regulating signaling pathway	up-up	1.63	1.29	4.45e-05	2.66e-02	456	436
Brain cancer	Parkinson's disease	Gene Ontology	negative regulation of defense response	up-up	1.44	1.48	4.40e-02	2.68e-02	175	157
Brain cancer	Parkinson's disease	Gene Ontology	connective tissue development	up-up	1.74	1.39	1.66e-04	2.74e-02	237	218
Brain cancer	Parkinson's disease	Gene Ontology	cellular response to abiotic stimulus	up-up	1.6	1.4	7.15e-04	2.78e-02	283	270
Brain cancer	Parkinson's disease	Gene Ontology	collagen fibril organization	up-up	2.46	1.74	3.28e-08	2.84e-02	48	43
Brain cancer	Parkinson's disease	Gene Ontology	ameboidal type cell migration	up-up	1.46	1.34	7.39e-03	2.89e-02	346	330
Brain cancer	Parkinson's disease	Gene Ontology	osteoblast differentiation	up-up	1.71	1.43	5.13e-04	3.07e-02	189	169
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of epithelial cell migration	up-up	1.51	1.51	3.81e-02	3.08e-02	126	122
Brain cancer	Parkinson's disease	Gene Ontology	anchoring junction	up-up	1.38	1.25	2.40e-03	3.15e-02	704	657
Brain cancer	Parkinson's disease	Gene Ontology	mesoderm development	up-up	1.67	1.51	7.68e-03	3.15e-02	110	101
Brain cancer	Parkinson's disease	Gene Ontology	platelet derived growth factor receptor binding	up-up	1.8	1.9	1.67e-02	3.23e-02	11	14
Brain cancer	Parkinson's disease	Gene Ontology	vascular endothelial growth factor receptor signaling pathway	up-up	1.55	1.61	3.13e-02	3.29e-02	80	80
Brain cancer	Parkinson's disease	Gene Ontology	animal organ morphogenesis	up-up	1.39	1.2	3.17e-04	3.32e-02	943	845
Brain cancer	Parkinson's disease	Gene Ontology	type i interferon production	up-up	2.23	1.5	1.47e-07	3.39e-02	118	101
Brain cancer	Parkinson's disease	Gene Ontology	regulation of superoxide anion generation	up-up	1.87	1.86	1.33e-02	3.44e-02	19	21
Brain cancer	Parkinson's disease	Gene Ontology	regulation of hemopoiesis	up-up	1.71	1.32	2.47e-05	3.49e-02	391	365
Brain cancer	Parkinson's disease	Gene Ontology	astrocyte development	up-up	1.81	1.71	1.15e-02	3.57e-02	34	35
Brain cancer	Parkinson's disease	Gene Ontology	signal transduction by p53 class mediator	up-up	2.05	1.38	5.43e-08	3.62e-02	230	217
Brain cancer	Parkinson's disease	Gene Ontology	dna conformation change	up-up	2.29	1.39	4.41e-09	3.70e-02	243	230
Brain cancer	Parkinson's disease	Gene Ontology	embryonic digit morphogenesis	up-up	1.74	1.63	7.80e-03	3.74e-02	59	48
Brain cancer	Parkinson's disease	Gene Ontology	intrinsic apoptotic signaling pathway in response to dna damage by p53 class mediator	up-up	2.12	1.78	1.55e-04	3.79e-02	37	38
Brain cancer	Parkinson's disease	Gene Ontology	superoxide anion generation	up-up	1.79	1.75	1.88e-02	3.79e-02	30	31
Brain cancer	Parkinson's disease	Gene Ontology	neuroinflammatory response	up-up	1.68	1.64	2.16e-02	3.85e-02	54	56
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of chemokine production	up-up	1.81	1.65	6.23e-03	3.91e-02	49	49
Brain cancer	Parkinson's disease	Gene Ontology	defense response to gram positive bacterium	up-up	1.79	1.72	5.38e-03	4.00e-02	65	53
Brain cancer	Parkinson's disease	Gene Ontology	response to type i interferon	up-up	2.34	1.57	5.20e-07	4.13e-02	75	80
Brain cancer	Parkinson's disease	Gene Ontology	formation of primary germ layer	up-up	1.85	1.53	9.24e-04	4.15e-02	103	94
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of cell death	up-up	1.31	1.25	1.87e-02	4.39e-02	598	575
Brain cancer	Parkinson's disease	Gene Ontology	regulation of cartilage development	up-up	1.66	1.62	1.76e-02	4.47e-02	59	56
Brain cancer	Parkinson's disease	Gene Ontology	neural tube development	up-up	1.65	1.46	3.23e-03	4.55e-02	147	128
Brain cancer	Parkinson's disease	Gene Ontology	respiratory burst involved in defense response	up-up	1.67	1.8	4.88e-02	4.59e-02	12	11
Brain cancer	Parkinson's disease	Gene Ontology	myd88 dependent toll like receptor signaling pathway	up-up	2.27	1.76	2.37e-05	4.61e-02	31	27
Brain cancer	Parkinson's disease	Gene Ontology	astrocyte activation	up-up	1.99	1.82	3.41e-03	4.62e-02	18	19
Brain cancer	Parkinson's disease	Gene Ontology	growth factor binding	up-up	2.12	1.53	1.08e-06	4.62e-02	119	119
Brain cancer	Parkinson's disease	Gene Ontology	respiratory burst	up-up	1.74	1.75	1.65e-02	4.62e-02	29	26
Brain cancer	Parkinson's disease	Gene Ontology	positive regulation of alpha beta t cell proliferation	up-up	1.9	1.85	1.27e-02	4.84e-02	16	17
Brain cancer	Parkinson's disease	Gene Ontology	response to steroid hormone	up-up	1.34	1.29	4.22e-02	4.90e-02	340	335
Brain cancer	Parkinson's disease	Gene Ontology	glutamatergic synapse	down-down	-2.83	-2.03	4.41e-09	1.26e-08	325	288
Brain cancer	Parkinson's disease	Gene Ontology	membrane protein complex	down-down	-1.47	-1.74	2.28e-05	1.26e-08	977	849
Brain cancer	Parkinson's disease	Gene Ontology	neuron projection	down-down	-2.79	-1.69	4.41e-09	1.26e-08	1144	1005
Brain cancer	Parkinson's disease	Gene Ontology	postsynapse	down-down	-2.98	-1.88	4.41e-09	1.26e-08	541	493
Brain cancer	Parkinson's disease	Gene Ontology	presynapse	down-down	-3.19	-1.96	4.41e-09	1.26e-08	449	402
Brain cancer	Parkinson's disease	Gene Ontology	proton transmembrane transport	down-down	-1.52	-2.42	3.39e-02	1.26e-08	125	104
Brain cancer	Parkinson's disease	Gene Ontology	synapse	down-down	-3.05	-1.85	4.41e-09	1.26e-08	1154	1034
Brain cancer	Parkinson's disease	Gene Ontology	vesicle mediated transport in synapse	down-down	-3.05	-2.31	4.41e-09	1.26e-08	187	161
Brain cancer	Parkinson's disease	Gene Ontology	synaptic membrane	down-down	-3.17	-1.94	4.41e-09	1.64e-08	390	337
Brain cancer	Parkinson's disease	Gene Ontology	transport vesicle	down-down	-2.35	-1.96	4.41e-09	3.18e-08	324	291
Brain cancer	Parkinson's disease	Gene Ontology	gtpase activity	down-down	-1.54	-2.06	3.26e-03	4.15e-08	254	220
Brain cancer	Parkinson's disease	Gene Ontology	axon	down-down	-3.06	-1.82	4.41e-09	6.12e-08	544	478
Brain cancer	Parkinson's disease	Gene Ontology	synaptic signaling	down-down	-3.13	-1.75	4.41e-09	6.12e-08	632	575
Brain cancer	Parkinson's disease	Gene Ontology	proton transmembrane transporter activity	down-down	-1.75	-2.34	3.87e-03	7.72e-08	106	86
Brain cancer	Parkinson's disease	Gene Ontology	neuron to neuron synapse	down-down	-3.16	-1.93	4.41e-09	2.21e-07	312	280
Brain cancer	Parkinson's disease	Gene Ontology	membrane organization	down-down	-1.47	-1.69	1.98e-04	2.99e-07	667	613
Brain cancer	Parkinson's disease	Gene Ontology	transmembrane transport	down-down	-1.78	-1.55	4.41e-09	3.28e-07	1335	1114
Brain cancer	Parkinson's disease	Gene Ontology	organophosphate biosynthetic process	down-down	-1.3	-1.77	2.87e-02	3.97e-07	507	452
Brain cancer	Parkinson's disease	Gene Ontology	regulation of synaptic vesicle cycle	down-down	-3.07	-2.28	4.41e-09	4.20e-07	102	86
Brain cancer	Parkinson's disease	Gene Ontology	synapse organization	down-down	-2.47	-1.87	4.41e-09	4.35e-07	357	315
Brain cancer	Parkinson's disease	Gene Ontology	cation transmembrane transport	down-down	-2.18	-1.68	4.41e-09	5.11e-07	737	613
Brain cancer	Parkinson's disease	Gene Ontology	somatodendritic compartment	down-down	-2.75	-1.66	4.41e-09	6.68e-07	727	671
Brain cancer	Parkinson's disease	Gene Ontology	exocytic vesicle	down-down	-2.98	-2.07	4.41e-09	1.48e-06	188	154
Brain cancer	Parkinson's disease	Gene Ontology	guanyl nucleotide binding	down-down	-1.4	-1.88	1.75e-02	1.69e-06	302	268
Brain cancer	Parkinson's disease	Gene Ontology	postsynaptic membrane	down-down	-3.03	-1.87	4.41e-09	3.54e-06	292	249
Brain cancer	Parkinson's disease	Gene Ontology	microtubule based transport	down-down	-1.81	-2.09	3.19e-04	3.73e-06	148	123
Brain cancer	Parkinson's disease	Gene Ontology	organelle localization	down-down	-1.29	-1.7	3.27e-02	1.01e-05	521	475
Brain cancer	Parkinson's disease	Gene Ontology	inorganic ion transmembrane transport	down-down	-2.12	-1.62	4.41e-09	1.12e-05	720	601
Brain cancer	Parkinson's disease	Gene Ontology	gaba ergic synapse	down-down	-2.86	-2.24	4.41e-09	1.19e-05	68	63
Brain cancer	Parkinson's disease	Gene Ontology	tubulin binding	down-down	-1.87	-1.83	1.82e-06	1.54e-05	286	245
Brain cancer	Parkinson's disease	Gene Ontology	cytoplasmic region	down-down	-1.78	-1.99	2.93e-04	1.63e-05	211	157
Brain cancer	Parkinson's disease	Gene Ontology	vesicle localization	down-down	-1.86	-1.99	1.12e-04	1.79e-05	170	159
Brain cancer	Parkinson's disease	Gene Ontology	microtubule based movement	down-down	-1.53	-1.91	9.41e-03	2.10e-05	236	177
Brain cancer	Parkinson's disease	Gene Ontology	synaptic vesicle exocytosis	down-down	-3.02	-2.11	4.41e-09	2.83e-05	104	85
Brain cancer	Parkinson's disease	Gene Ontology	transport vesicle membrane	down-down	-2.6	-1.96	4.41e-09	3.08e-05	169	149
Brain cancer	Parkinson's disease	Gene Ontology	cytoskeleton dependent intracellular transport	down-down	-1.93	-2.02	7.24e-05	3.41e-05	143	126
Brain cancer	Parkinson's disease	Gene Ontology	regulation of synaptic vesicle exocytosis	down-down	-2.87	-2.18	4.41e-09	3.49e-05	72	57
Brain cancer	Parkinson's disease	Gene Ontology	neurotransmitter secretion	down-down	-3.21	-1.99	4.41e-09	3.69e-05	151	130
Brain cancer	Parkinson's disease	Gene Ontology	neurotransmitter transport	down-down	-2.89	-1.83	4.41e-09	3.69e-05	245	218
Brain cancer	Parkinson's disease	Gene Ontology	ion transmembrane transport	down-down	-2.03	-1.51	4.41e-09	4.68e-05	975	812
Brain cancer	Parkinson's disease	Gene Ontology	regulation of macroautophagy	down-down	-1.47	-2.01	2.75e-02	4.70e-05	155	126
Brain cancer	Parkinson's disease	Gene Ontology	regulation of trans synaptic signaling	down-down	-3.11	-1.72	4.41e-09	4.77e-05	388	355
Brain cancer	Parkinson's disease	Gene Ontology	microtubule	down-down	-1.62	-1.76	1.79e-04	4.87e-05	344	283
Brain cancer	Parkinson's disease	Gene Ontology	establishment of localization in cell	down-down	-1.59	-1.65	5.14e-05	6.11e-05	453	413
Brain cancer	Parkinson's disease	Gene Ontology	plasma membrane bounded cell projection cytoplasm	down-down	-1.43	-1.96	4.82e-02	7.02e-05	177	125
Brain cancer	Parkinson's disease	Gene Ontology	vesicle organization	down-down	-1.38	-1.77	2.80e-02	7.71e-05	272	242
Brain cancer	Parkinson's disease	Gene Ontology	dendritic tree	down-down	-2.72	-1.63	4.41e-09	7.93e-05	528	475
Brain cancer	Parkinson's disease	Gene Ontology	nadh metabolic process	down-down	-1.57	-2.2	4.99e-02	8.20e-05	34	34
Brain cancer	Parkinson's disease	Gene Ontology	schaffer collateral ca1 synapse	down-down	-2.6	-2.1	4.41e-09	8.99e-05	72	66
Brain cancer	Parkinson's disease	Gene Ontology	regulation of neurotransmitter transport	down-down	-2.85	-1.96	4.41e-09	9.74e-05	129	115
Brain cancer	Parkinson's disease	Gene Ontology	organelle transport along microtubule	down-down	-2.35	-2.13	1.23e-06	9.99e-05	66	60
Brain cancer	Parkinson's disease	Gene Ontology	nad metabolic process	down-down	-1.62	-2.17	3.61e-02	1.07e-04	43	43
Brain cancer	Parkinson's disease	Gene Ontology	presynaptic membrane	down-down	-2.86	-1.91	4.41e-09	1.71e-04	143	130
Brain cancer	Parkinson's disease	Gene Ontology	cell body	down-down	-2.48	-1.59	4.41e-09	1.92e-04	503	468
Brain cancer	Parkinson's disease	Gene Ontology	synaptic vesicle transport	down-down	-2.26	-2.17	3.62e-05	1.97e-04	37	29
Brain cancer	Parkinson's disease	Gene Ontology	amine transport	down-down	-2.69	-1.99	4.41e-09	2.20e-04	86	77
Brain cancer	Parkinson's disease	Gene Ontology	organelle fusion	down-down	-1.61	-1.97	1.92e-02	2.31e-04	104	90
Brain cancer	Parkinson's disease	Gene Ontology	regulation of synapse structure or activity	down-down	-2.31	-1.84	4.41e-09	2.80e-04	200	176
Brain cancer	Parkinson's disease	Gene Ontology	cell part morphogenesis	down-down	-2.22	-1.55	4.41e-09	2.91e-04	607	549
Brain cancer	Parkinson's disease	Gene Ontology	distal axon	down-down	-2.88	-1.73	4.41e-09	3.08e-04	264	231
Brain cancer	Parkinson's disease	Gene Ontology	proton transporting two sector atpase complex catalytic domain	down-down	-1.73	-2.19	4.88e-02	3.34e-04	15	12
Brain cancer	Parkinson's disease	Gene Ontology	pyrophosphate hydrolysis driven proton transmembrane transporter activity	down-down	-1.75	-2.13	1.94e-02	3.43e-04	30	27
Brain cancer	Parkinson's disease	Gene Ontology	regulation of neurotransmitter secretion	down-down	-3	-1.96	4.41e-09	4.05e-04	95	81
Brain cancer	Parkinson's disease	Gene Ontology	regulation of neuronal synaptic plasticity	down-down	-2.59	-2.1	2.69e-08	4.59e-04	47	42
Brain cancer	Parkinson's disease	Gene Ontology	synaptic vesicle recycling	down-down	-2.48	-2.06	1.18e-07	4.65e-04	58	53
Brain cancer	Parkinson's disease	Gene Ontology	postsynaptic specialization membrane	down-down	-2.75	-1.95	4.41e-09	4.75e-04	97	81
Brain cancer	Parkinson's disease	Gene Ontology	synapse assembly	down-down	-2.26	-1.86	1.37e-08	4.92e-04	151	125
Brain cancer	Parkinson's disease	Gene Ontology	synaptic vesicle endocytosis	down-down	-2.56	-2.04	2.48e-08	4.97e-04	48	44
Brain cancer	Parkinson's disease	Gene Ontology	monovalent inorganic cation transport	down-down	-2.17	-1.62	4.41e-09	5.88e-04	445	373
Brain cancer	Parkinson's disease	Gene Ontology	regulation of synaptic plasticity	down-down	-2.99	-1.83	4.41e-09	5.93e-04	160	150
Brain cancer	Parkinson's disease	Gene Ontology	site of polarized growth	down-down	-2.6	-1.81	4.41e-09	6.50e-04	160	141
Brain cancer	Parkinson's disease	Gene Ontology	synaptic vesicle membrane	down-down	-3.09	-1.92	4.41e-09	6.50e-04	96	76
Brain cancer	Parkinson's disease	Gene Ontology	postsynaptic density membrane	down-down	-2.75	-2.01	4.41e-09	6.69e-04	73	60
Brain cancer	Parkinson's disease	Gene Ontology	cation transmembrane transporter activity	down-down	-2.24	-1.54	4.41e-09	8.62e-04	567	462
Brain cancer	Parkinson's disease	Gene Ontology	cell cell signaling	down-down	-2.11	-1.35	4.41e-09	9.39e-04	1442	1311
Brain cancer	Parkinson's disease	Gene Ontology	cell projection organization	down-down	-1.75	-1.37	4.41e-09	9.43e-04	1326	1130
Brain cancer	Parkinson's disease	Gene Ontology	cation transport	down-down	-2.05	-1.42	4.41e-09	1.09e-03	1002	853
Brain cancer	Parkinson's disease	Gene Ontology	neuron projection cytoplasm	down-down	-2.24	-1.95	8.97e-06	1.30e-03	72	62
Brain cancer	Parkinson's disease	Gene Ontology	microtubule binding	down-down	-1.97	-1.71	3.29e-06	1.32e-03	211	178
Brain cancer	Parkinson's disease	Gene Ontology	phosphatidylinositol phosphate 4 phosphatase activity	down-down	-1.88	-1.96	1.31e-02	1.36e-03	8	6
Brain cancer	Parkinson's disease	Gene Ontology	axo dendritic transport	down-down	-2.3	-2	6.90e-06	1.48e-03	56	47
Brain cancer	Parkinson's disease	Gene Ontology	regulation of neuron projection development	down-down	-2.22	-1.55	4.41e-09	1.62e-03	441	404
Brain cancer	Parkinson's disease	Gene Ontology	clathrin binding	down-down	-2.4	-1.99	1.59e-06	1.71e-03	52	43
Brain cancer	Parkinson's disease	Gene Ontology	prepulse inhibition	down-down	-1.77	-2.1	3.29e-02	1.72e-03	12	12
Brain cancer	Parkinson's disease	Gene Ontology	establishment of mitochondrion localization	down-down	-1.74	-2.01	2.67e-02	1.79e-03	19	23
Brain cancer	Parkinson's disease	Gene Ontology	excitatory synapse	down-down	-2.65	-2	5.09e-09	1.83e-03	47	41
