disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Alzheimer's disease	Brain cancer	Gene Ontology	negative regulation of cell activation	up-up	2.13	1.59	1.69e-06	7.86e-03	159	165
Alzheimer's disease	Brain cancer	Gene Ontology	interleukin 6 production	up-up	2.19	1.81	1.81e-06	4.86e-04	115	127
Alzheimer's disease	Brain cancer	Gene Ontology	epithelial cell proliferation	up-up	1.82	1.64	1.95e-06	1.99e-04	321	340
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of locomotion	up-up	1.66	1.51	1.96e-06	8.55e-04	467	485
Alzheimer's disease	Brain cancer	Gene Ontology	alpha beta t cell differentiation	up-up	2.36	1.57	2.09e-06	2.49e-02	81	89
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of cellular component movement	up-up	1.54	1.25	2.19e-06	3.14e-02	803	866
Alzheimer's disease	Brain cancer	Gene Ontology	growth factor binding	up-up	2.21	2.12	2.36e-06	1.08e-06	120	119
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of cell cell adhesion	up-up	1.96	1.76	2.54e-06	4.68e-05	217	225
Alzheimer's disease	Brain cancer	Gene Ontology	cytokine metabolic process	up-up	2.23	1.81	2.99e-06	1.35e-03	100	105
Alzheimer's disease	Brain cancer	Gene Ontology	gastrulation	up-up	2.08	1.6	4.50e-06	8.25e-03	143	157
Alzheimer's disease	Brain cancer	Gene Ontology	negative regulation of hemopoiesis	up-up	2.19	1.52	4.79e-06	2.94e-02	113	120
Alzheimer's disease	Brain cancer	Gene Ontology	epithelial cell apoptotic process	up-up	2.26	1.57	4.88e-06	2.64e-02	90	91
Alzheimer's disease	Brain cancer	Gene Ontology	transcription factor complex	up-up	1.84	1.82	4.99e-06	2.13e-06	299	309
Alzheimer's disease	Brain cancer	Gene Ontology	interleukin 8 production	up-up	2.38	1.86	5.47e-06	2.26e-03	62	65
Alzheimer's disease	Brain cancer	Gene Ontology	formation of primary germ layer	up-up	2.21	1.85	6.70e-06	9.24e-04	94	103
Alzheimer's disease	Brain cancer	Gene Ontology	response to growth factor	up-up	1.56	1.39	6.97e-06	3.98e-03	572	599
Alzheimer's disease	Brain cancer	Gene Ontology	metanephros development	up-up	2.29	1.65	7.02e-06	1.66e-02	78	86
Alzheimer's disease	Brain cancer	Gene Ontology	collagen trimer	up-up	2.39	2.17	7.14e-06	1.29e-05	55	70
Alzheimer's disease	Brain cancer	Gene Ontology	pattern recognition receptor signaling pathway	up-up	2.04	2.04	7.18e-06	1.77e-06	154	164
Alzheimer's disease	Brain cancer	Gene Ontology	nephron development	up-up	2.14	1.78	7.47e-06	8.14e-04	120	128
Alzheimer's disease	Brain cancer	Gene Ontology	ossification	up-up	1.8	1.58	7.58e-06	8.75e-04	320	347
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of interleukin 8 production	up-up	2.46	1.98	8.16e-06	1.14e-03	41	43
Alzheimer's disease	Brain cancer	Gene Ontology	cell substrate adhesion	up-up	1.83	1.55	8.74e-06	2.52e-03	284	301
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of lymphocyte differentiation	up-up	2.06	1.52	1.24e-05	1.75e-02	136	148
Alzheimer's disease	Brain cancer	Gene Ontology	collagen fibril organization	up-up	2.4	2.46	1.30e-05	3.28e-08	43	48
Alzheimer's disease	Brain cancer	Gene Ontology	innate immune response	up-up	1.54	1.89	1.30e-05	4.41e-09	671	710
Alzheimer's disease	Brain cancer	Gene Ontology	cytokine secretion	up-up	1.94	1.53	1.82e-05	1.02e-02	175	189
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of interleukin 6 production	up-up	2.21	1.86	1.95e-05	1.66e-03	76	81
Alzheimer's disease	Brain cancer	Gene Ontology	immune effector process	up-up	1.43	2.03	2.07e-05	4.41e-09	924	948
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of leukocyte proliferation	up-up	2.12	1.96	2.09e-05	4.29e-05	109	120
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of cartilage development	up-up	2.32	1.66	2.09e-05	1.76e-02	56	59
Alzheimer's disease	Brain cancer	Gene Ontology	embryonic skeletal system morphogenesis	up-up	2.23	1.68	2.17e-05	1.92e-02	78	83
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of immune response	up-up	1.54	1.73	2.32e-05	2.90e-08	609	634
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of cytokine production	up-up	1.7	1.91	2.55e-05	1.89e-08	365	385
Alzheimer's disease	Brain cancer	Gene Ontology	cell chemotaxis	up-up	1.81	1.4	2.70e-05	4.21e-02	246	245
Alzheimer's disease	Brain cancer	Gene Ontology	morphogenesis of an epithelium	up-up	1.6	1.57	3.06e-05	1.45e-04	439	488
Alzheimer's disease	Brain cancer	Gene Ontology	glomerulus development	up-up	2.3	1.8	3.36e-05	5.49e-03	56	57
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of leukocyte differentiation	up-up	2.01	1.74	3.43e-05	2.62e-03	127	130
Alzheimer's disease	Brain cancer	Gene Ontology	neural tube development	up-up	2.03	1.65	3.95e-05	3.23e-03	129	147
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of leukocyte mediated immunity	up-up	1.91	1.64	3.95e-05	3.01e-03	161	171
Alzheimer's disease	Brain cancer	Gene Ontology	pituitary gland development	up-up	2.4	1.59	3.98e-05	4.31e-02	36	36
Alzheimer's disease	Brain cancer	Gene Ontology	endoderm development	up-up	2.27	1.84	4.27e-05	4.12e-03	60	66
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of t cell proliferation	up-up	2.13	2.08	4.59e-05	4.90e-05	75	84
Alzheimer's disease	Brain cancer	Gene Ontology	negative regulation of cell cell adhesion	up-up	1.96	1.44	4.82e-05	3.78e-02	140	148
Alzheimer's disease	Brain cancer	Gene Ontology	toll like receptor signaling pathway	up-up	2.02	1.98	4.88e-05	6.71e-05	115	122
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of response to external stimulus	up-up	1.45	1.44	5.45e-05	9.59e-05	845	906
Alzheimer's disease	Brain cancer	Gene Ontology	pri mirna transcription by rna polymerase ii	up-up	2.33	1.89	5.45e-05	3.34e-03	41	43
Alzheimer's disease	Brain cancer	Gene Ontology	mesoderm development	up-up	2.06	1.67	5.83e-05	7.68e-03	101	110
Alzheimer's disease	Brain cancer	Gene Ontology	basement membrane	up-up	2.16	2.04	6.03e-05	1.44e-04	71	83
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of hemopoiesis	up-up	1.66	1.71	6.39e-05	2.47e-05	365	391
Alzheimer's disease	Brain cancer	Gene Ontology	collagen metabolic process	up-up	2.07	1.99	7.03e-05	3.07e-04	93	94
Alzheimer's disease	Brain cancer	Gene Ontology	aorta morphogenesis	up-up	2.43	1.83	7.89e-05	6.60e-03	29	29
Alzheimer's disease	Brain cancer	Gene Ontology	embryonic digit morphogenesis	up-up	2.29	1.74	8.00e-05	7.80e-03	49	59
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of inflammatory response	up-up	1.77	1.36	8.09e-05	3.88e-02	256	284
Alzheimer's disease	Brain cancer	Gene Ontology	lymphocyte mediated immunity	up-up	1.81	1.61	9.19e-05	2.57e-03	200	211
Alzheimer's disease	Brain cancer	Gene Ontology	negative regulation of cell population proliferation	up-up	1.49	1.34	9.24e-05	1.02e-02	580	598
Alzheimer's disease	Brain cancer	Gene Ontology	anchoring junction	up-up	1.46	1.38	1.01e-04	2.40e-03	659	704
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of phagocytosis	up-up	2.22	1.67	1.01e-04	2.37e-02	57	56
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of hemopoiesis	up-up	1.9	1.79	1.02e-04	2.23e-04	156	158
Alzheimer's disease	Brain cancer	Gene Ontology	cardiac septum morphogenesis	up-up	2.11	1.8	1.08e-04	7.14e-03	65	66
Alzheimer's disease	Brain cancer	Gene Ontology	endothelium development	up-up	2.03	1.61	1.18e-04	1.76e-02	105	105
Alzheimer's disease	Brain cancer	Gene Ontology	mesenchyme development	up-up	1.81	1.5	1.23e-04	7.86e-03	210	234
Alzheimer's disease	Brain cancer	Gene Ontology	negative regulation of leukocyte proliferation	up-up	2.11	1.62	1.24e-04	3.42e-02	71	66
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of alpha beta t cell activation	up-up	2.11	1.69	1.24e-04	1.70e-02	71	77
Alzheimer's disease	Brain cancer	Gene Ontology	cell adhesion mediated by integrin	up-up	2.25	2.07	1.28e-04	8.56e-05	58	65
Alzheimer's disease	Brain cancer	Gene Ontology	outflow tract morphogenesis	up-up	2.14	1.61	1.30e-04	2.80e-02	72	74
Alzheimer's disease	Brain cancer	Gene Ontology	complement activation	up-up	2.18	1.63	1.43e-04	2.99e-02	60	55
Alzheimer's disease	Brain cancer	Gene Ontology	aorta development	up-up	2.26	1.53	1.46e-04	4.63e-02	47	52
Alzheimer's disease	Brain cancer	Gene Ontology	chondrocyte differentiation	up-up	2.04	1.75	1.64e-04	3.20e-03	96	105
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of t cell differentiation	up-up	2	1.58	1.78e-04	1.40e-02	113	119
Alzheimer's disease	Brain cancer	Gene Ontology	embryonic camera type eye development	up-up	2.29	1.82	1.97e-04	1.16e-02	34	33
Alzheimer's disease	Brain cancer	Gene Ontology	i kappab kinase nf kappab signaling	up-up	1.77	1.92	2.15e-04	1.93e-06	202	231
Alzheimer's disease	Brain cancer	Gene Ontology	negative regulation of cell adhesion	up-up	1.73	1.45	2.21e-04	2.04e-02	230	237
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of humoral immune response	up-up	2.14	1.74	2.24e-04	1.17e-02	60	55
Alzheimer's disease	Brain cancer	Gene Ontology	embryonic skeletal system development	up-up	1.98	1.58	2.33e-04	2.33e-02	101	107
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of epidermis development	up-up	2.09	1.7	2.59e-04	1.38e-02	72	74
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of b cell activation	up-up	2	1.75	2.73e-04	3.43e-03	94	102
Alzheimer's disease	Brain cancer	Gene Ontology	phagocytosis	up-up	1.72	1.48	2.79e-04	1.38e-02	214	215
Alzheimer's disease	Brain cancer	Gene Ontology	smoothened signaling pathway	up-up	1.97	1.46	3.09e-04	4.61e-02	99	125
Alzheimer's disease	Brain cancer	Gene Ontology	alpha beta t cell proliferation	up-up	2.29	1.84	3.48e-04	1.31e-02	24	25
Alzheimer's disease	Brain cancer	Gene Ontology	chromatin binding	up-up	1.51	1.74	3.51e-04	2.90e-06	432	465
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of heart morphogenesis	up-up	2.29	1.64	3.70e-04	3.06e-02	32	36
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of wound healing	up-up	1.89	1.5	3.70e-04	2.42e-02	124	127
Alzheimer's disease	Brain cancer	Gene Ontology	anatomical structure regression	up-up	2.19	1.77	3.93e-04	2.36e-02	9	9
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of epithelial cell proliferation	up-up	1.81	1.81	4.31e-04	1.70e-04	155	158
Alzheimer's disease	Brain cancer	Gene Ontology	embryonic eye morphogenesis	up-up	2.26	1.69	4.33e-04	3.00e-02	33	33
Alzheimer's disease	Brain cancer	Gene Ontology	neuronal stem cell population maintenance	up-up	2.22	1.76	4.48e-04	3.24e-02	16	17
Alzheimer's disease	Brain cancer	Gene Ontology	lymphocyte activation involved in immune response	up-up	1.88	1.62	4.66e-04	5.57e-03	133	147
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of adaptive immune response	up-up	1.88	1.83	4.85e-04	3.47e-04	129	139
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of tumor necrosis factor superfamily cytokine production	up-up	2.03	2.2	5.07e-04	6.66e-06	73	73
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of lymphocyte differentiation	up-up	2	1.73	5.98e-04	6.27e-03	83	81
Alzheimer's disease	Brain cancer	Gene Ontology	blood microparticle	up-up	1.98	1.53	6.32e-04	3.84e-02	85	80
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of leukocyte migration	up-up	1.88	1.52	6.33e-04	2.90e-02	114	116
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of response to external stimulus	up-up	1.43	1.67	6.57e-04	2.89e-06	498	527
Alzheimer's disease	Brain cancer	Gene Ontology	protein complex involved in cell adhesion	up-up	2.27	1.92	6.62e-04	4.30e-03	29	31
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of lymphocyte mediated immunity	up-up	1.83	1.56	6.72e-04	1.75e-02	115	125
Alzheimer's disease	Brain cancer	Gene Ontology	endoplasmic reticulum lumen	up-up	1.63	2.17	6.82e-04	4.41e-09	246	280
Alzheimer's disease	Brain cancer	Gene Ontology	activation of immune response	up-up	1.49	1.82	6.97e-04	4.08e-08	475	493
Alzheimer's disease	Brain cancer	Gene Ontology	interferon gamma production	up-up	1.9	1.67	7.57e-04	9.48e-03	87	95
Alzheimer's disease	Brain cancer	Gene Ontology	cellular response to vascular endothelial growth factor stimulus	up-up	2.13	2.04	8.09e-04	2.68e-04	46	50
Alzheimer's disease	Brain cancer	Gene Ontology	mesenchyme morphogenesis	up-up	2.08	2.12	8.88e-04	8.28e-05	45	50
Alzheimer's disease	Brain cancer	Gene Ontology	b cell mediated immunity	up-up	1.92	1.88	9.14e-04	7.61e-04	97	98
Alzheimer's disease	Brain cancer	Gene Ontology	muscle cell proliferation	up-up	1.7	1.51	9.19e-04	1.75e-02	173	178
Alzheimer's disease	Brain cancer	Gene Ontology	tissue homeostasis	up-up	1.74	1.53	1.01e-03	1.20e-02	169	193
Alzheimer's disease	Brain cancer	Gene Ontology	cell surface receptor signaling pathway involved in heart development	up-up	2.18	1.82	1.03e-03	1.84e-02	22	25
Alzheimer's disease	Brain cancer	Gene Ontology	tube formation	up-up	1.83	1.56	1.11e-03	2.03e-02	116	136
Alzheimer's disease	Brain cancer	Gene Ontology	integrin mediated signaling pathway	up-up	1.93	1.87	1.16e-03	1.59e-03	90	94
Alzheimer's disease	Brain cancer	Gene Ontology	cardiac septum development	up-up	1.87	1.59	1.18e-03	2.92e-02	92	99
Alzheimer's disease	Brain cancer	Gene Ontology	superoxide anion generation	up-up	2.14	1.79	1.18e-03	1.88e-02	31	30
Alzheimer's disease	Brain cancer	Gene Ontology	reproduction	up-up	1.32	1.26	1.19e-03	9.72e-03	1027	1202
Alzheimer's disease	Brain cancer	Gene Ontology	negative regulation of immune effector process	up-up	1.86	1.6	1.20e-03	2.57e-02	99	99
Alzheimer's disease	Brain cancer	Gene Ontology	t cell apoptotic process	up-up	2.06	1.6	1.34e-03	4.65e-02	39	42
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of defense response	up-up	1.42	1.63	1.42e-03	9.75e-07	577	627
Alzheimer's disease	Brain cancer	Gene Ontology	leukocyte apoptotic process	up-up	1.86	1.55	1.48e-03	4.50e-02	89	90
Alzheimer's disease	Brain cancer	Gene Ontology	macrophage differentiation	up-up	2.11	1.61	1.61e-03	4.91e-02	33	40
Alzheimer's disease	Brain cancer	Gene Ontology	coreceptor activity	up-up	2.12	1.83	1.62e-03	1.03e-02	36	40
Alzheimer's disease	Brain cancer	Gene Ontology	endocardial cushion development	up-up	2.11	1.84	1.67e-03	5.36e-03	40	43
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of cell death	up-up	1.27	1.44	1.72e-03	4.36e-06	1313	1381
Alzheimer's disease	Brain cancer	Gene Ontology	transforming growth factor beta binding	up-up	2.17	1.93	1.76e-03	8.22e-03	18	20
Alzheimer's disease	Brain cancer	Gene Ontology	response to interferon gamma	up-up	1.72	2.12	1.92e-03	2.87e-07	148	148
Alzheimer's disease	Brain cancer	Gene Ontology	glial cell differentiation	up-up	1.69	1.48	1.95e-03	2.89e-02	178	191
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of extracellular matrix organization	up-up	2.08	2.04	2.07e-03	5.39e-04	33	34
Alzheimer's disease	Brain cancer	Gene Ontology	transcription factor binding	up-up	1.4	1.31	2.14e-03	2.36e-02	546	572
Alzheimer's disease	Brain cancer	Gene Ontology	maintenance of cell number	up-up	1.78	1.78	2.18e-03	6.79e-04	129	141
Alzheimer's disease	Brain cancer	Gene Ontology	collagen binding	up-up	1.96	1.88	2.35e-03	1.91e-03	60	65
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of immune effector process	up-up	1.63	1.68	2.35e-03	1.72e-03	175	177
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of coagulation	up-up	1.82	1.54	2.35e-03	4.57e-02	74	75
Alzheimer's disease	Brain cancer	Gene Ontology	response to steroid hormone	up-up	1.52	1.34	2.36e-03	4.22e-02	335	340
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of b cell proliferation	up-up	1.99	1.69	2.45e-03	1.77e-02	52	55
Alzheimer's disease	Brain cancer	Gene Ontology	cellular response to mechanical stimulus	up-up	1.87	1.56	2.79e-03	2.42e-02	73	72
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of i kappab kinase nf kappab signaling	up-up	1.67	1.96	2.79e-03	8.02e-06	143	163
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of cytokine biosynthetic process	up-up	1.94	1.78	2.90e-03	6.70e-03	60	61
Alzheimer's disease	Brain cancer	Gene Ontology	negative regulation of cell death	up-up	1.33	1.54	2.95e-03	6.02e-06	793	810
Alzheimer's disease	Brain cancer	Gene Ontology	aminoglycan catabolic process	up-up	1.92	1.96	2.96e-03	8.55e-04	55	56
Alzheimer's disease	Brain cancer	Gene Ontology	osteoblast differentiation	up-up	1.66	1.71	3.16e-03	5.13e-04	169	189
Alzheimer's disease	Brain cancer	Gene Ontology	cell substrate junction	up-up	1.48	2.12	3.23e-03	4.41e-09	352	344
Alzheimer's disease	Brain cancer	Gene Ontology	extracellular matrix structural constituent conferring tensile strength	up-up	2.04	1.69	3.53e-03	2.68e-02	31	38
Alzheimer's disease	Brain cancer	Gene Ontology	mhc protein complex	up-up	2.05	1.95	3.64e-03	4.71e-03	13	12
Alzheimer's disease	Brain cancer	Gene Ontology	epithelial tube formation	up-up	1.77	1.49	3.72e-03	4.55e-02	104	122
Alzheimer's disease	Brain cancer	Gene Ontology	leukocyte mediated immunity	up-up	1.33	1.94	3.74e-03	4.41e-09	622	633
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of alpha beta t cell proliferation	up-up	2.08	1.9	3.74e-03	1.27e-02	17	16
Alzheimer's disease	Brain cancer	Gene Ontology	immune response regulating signaling pathway	up-up	1.43	1.63	3.82e-03	4.45e-05	438	456
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of nik nf kappab signaling	up-up	1.85	1.62	4.01e-03	1.80e-02	63	68
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of interferon gamma production	up-up	1.96	1.69	4.27e-03	1.70e-02	50	55
Alzheimer's disease	Brain cancer	Gene Ontology	macrophage activation	up-up	1.82	1.65	4.41e-03	1.94e-02	72	73
Alzheimer's disease	Brain cancer	Gene Ontology	astrocyte differentiation	up-up	1.84	1.55	4.44e-03	3.47e-02	65	68
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of leukocyte migration	up-up	1.65	1.42	4.48e-03	4.59e-02	164	171
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of alpha beta t cell activation	up-up	1.91	1.69	4.54e-03	1.91e-02	52	54
Alzheimer's disease	Brain cancer	Gene Ontology	negative regulation of immune response	up-up	1.67	1.76	4.58e-03	1.18e-03	120	124
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of extrinsic apoptotic signaling pathway	up-up	1.74	1.75	4.58e-03	1.74e-03	130	131
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of inflammatory response	up-up	1.71	1.56	4.73e-03	2.20e-02	112	118
Alzheimer's disease	Brain cancer	Gene Ontology	hemidesmosome	up-up	1.99	1.72	4.88e-03	4.00e-02	7	7
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of stem cell proliferation	up-up	1.89	1.65	4.88e-03	2.70e-02	56	56
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of toll like receptor signaling pathway	up-up	1.89	1.61	4.88e-03	3.72e-02	51	57
Alzheimer's disease	Brain cancer	Gene Ontology	cell matrix adhesion	up-up	1.58	1.45	4.96e-03	3.40e-02	187	193
Alzheimer's disease	Brain cancer	Gene Ontology	negative regulation of t cell differentiation	up-up	1.99	1.59	4.96e-03	4.61e-02	34	36
Alzheimer's disease	Brain cancer	Gene Ontology	myeloid leukocyte activation	up-up	1.35	1.88	5.15e-03	4.41e-09	528	527
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of response to cytokine stimulus	up-up	1.69	1.81	5.18e-03	4.18e-04	138	143
Alzheimer's disease	Brain cancer	Gene Ontology	t cell differentiation in thymus	up-up	1.83	1.66	5.18e-03	1.83e-02	63	64
Alzheimer's disease	Brain cancer	Gene Ontology	interferon gamma mediated signaling pathway	up-up	1.73	2.33	5.79e-03	7.08e-07	66	66
Alzheimer's disease	Brain cancer	Gene Ontology	insulin like growth factor binding	up-up	2.01	1.71	6.03e-03	3.00e-02	26	27
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of superoxide anion generation	up-up	2.03	1.87	6.45e-03	1.33e-02	21	19
Alzheimer's disease	Brain cancer	Gene Ontology	t cell mediated immunity	up-up	1.69	1.58	7.07e-03	3.70e-02	87	90
Alzheimer's disease	Brain cancer	Gene Ontology	structural molecule activity conferring elasticity	up-up	1.98	1.93	7.19e-03	6.01e-03	11	11
Alzheimer's disease	Brain cancer	Gene Ontology	extracellular matrix assembly	up-up	1.93	1.74	7.24e-03	1.27e-02	34	35
Alzheimer's disease	Brain cancer	Gene Ontology	endocardial cushion morphogenesis	up-up	1.95	2.03	7.37e-03	6.19e-04	31	35
Alzheimer's disease	Brain cancer	Gene Ontology	intrinsic apoptotic signaling pathway in response to dna damage	up-up	1.68	1.91	7.60e-03	5.73e-04	87	89
Alzheimer's disease	Brain cancer	Gene Ontology	interleukin 2 production	up-up	1.83	1.84	7.69e-03	4.01e-03	56	54
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of epithelial to mesenchymal transition	up-up	1.91	1.79	7.72e-03	7.69e-03	41	44
Alzheimer's disease	Brain cancer	Gene Ontology	in utero embryonic development	up-up	1.47	1.47	7.87e-03	8.72e-03	300	330
Alzheimer's disease	Brain cancer	Gene Ontology	superoxide metabolic process	up-up	1.82	1.74	8.02e-03	1.13e-02	57	60
Alzheimer's disease	Brain cancer	Gene Ontology	cd40 signaling pathway	up-up	1.94	1.77	8.48e-03	2.38e-02	10	10
Alzheimer's disease	Brain cancer	Gene Ontology	cell activation involved in immune response	up-up	1.31	1.92	8.80e-03	4.41e-09	566	576
Alzheimer's disease	Brain cancer	Gene Ontology	mhc class ii protein complex	up-up	1.94	1.75	8.84e-03	3.29e-02	10	8
Alzheimer's disease	Brain cancer	Gene Ontology	negative regulation of extracellular matrix organization	up-up	1.96	1.7	8.85e-03	4.42e-02	9	10
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of interleukin 8 secretion	up-up	1.96	1.65	8.91e-03	4.54e-02	15	13
Alzheimer's disease	Brain cancer	Gene Ontology	production of molecular mediator of immune response	up-up	1.55	1.71	8.91e-03	8.11e-04	172	179
Alzheimer's disease	Brain cancer	Gene Ontology	neural tube formation	up-up	1.74	1.58	9.22e-03	2.28e-02	85	96
Alzheimer's disease	Brain cancer	Gene Ontology	entry into host	up-up	1.66	1.49	9.23e-03	4.80e-02	114	107
Alzheimer's disease	Brain cancer	Gene Ontology	insulin like growth factor i binding	up-up	1.96	1.68	9.36e-03	4.70e-02	13	12
Alzheimer's disease	Brain cancer	Gene Ontology	cytokine production involved in immune response	up-up	1.7	1.55	1.00e-02	3.53e-02	93	92
Alzheimer's disease	Brain cancer	Gene Ontology	astrocyte development	up-up	1.91	1.81	1.07e-02	1.15e-02	35	34
Alzheimer's disease	Brain cancer	Gene Ontology	tolerance induction	up-up	1.99	1.7	1.10e-02	4.68e-02	19	19
Alzheimer's disease	Brain cancer	Gene Ontology	cell differentiation involved in metanephros development	up-up	1.96	1.77	1.20e-02	2.89e-02	24	25
Alzheimer's disease	Brain cancer	Gene Ontology	regeneration	up-up	1.53	1.54	1.24e-02	1.00e-02	163	164
Alzheimer's disease	Brain cancer	Gene Ontology	epithelial to mesenchymal transition involved in endocardial cushion formation	up-up	1.9	1.85	1.24e-02	1.61e-02	16	17
Alzheimer's disease	Brain cancer	Gene Ontology	interleukin 8 secretion	up-up	1.91	1.74	1.25e-02	4.18e-02	25	24
Alzheimer's disease	Brain cancer	Gene Ontology	renal system vasculature development	up-up	1.91	1.85	1.25e-02	1.78e-02	25	24
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of cell adhesion mediated by integrin	up-up	1.86	1.85	1.28e-02	5.93e-03	41	45
Alzheimer's disease	Brain cancer	Gene Ontology	defense response to gram positive bacterium	up-up	1.79	1.79	1.30e-02	5.38e-03	53	65
Alzheimer's disease	Brain cancer	Gene Ontology	platelet derived growth factor receptor beta signaling pathway	up-up	1.91	1.83	1.36e-02	1.78e-02	13	14
Alzheimer's disease	Brain cancer	Gene Ontology	intrinsic apoptotic signaling pathway in response to dna damage by p53 class mediator	up-up	1.82	2.12	1.48e-02	1.55e-04	38	37
Alzheimer's disease	Brain cancer	Gene Ontology	animal organ regeneration	up-up	1.7	1.87	1.51e-02	2.57e-03	68	67
Alzheimer's disease	Brain cancer	Gene Ontology	epithelial to mesenchymal transition	up-up	1.64	1.48	1.53e-02	3.98e-02	104	119
Alzheimer's disease	Brain cancer	Gene Ontology	negative regulation of extrinsic apoptotic signaling pathway	up-up	1.69	1.81	1.53e-02	3.69e-03	85	90
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of blood vessel endothelial cell migration	up-up	1.85	1.84	1.54e-02	4.76e-03	48	49
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of protein metabolic process	up-up	1.2	1.24	1.58e-02	1.33e-02	1327	1414
Alzheimer's disease	Brain cancer	Gene Ontology	interleukin 1 production	up-up	1.64	1.72	1.61e-02	9.64e-03	76	84
Alzheimer's disease	Brain cancer	Gene Ontology	mesenchymal cell proliferation	up-up	1.76	1.76	1.64e-02	1.77e-02	42	40
Alzheimer's disease	Brain cancer	Gene Ontology	ameboidal type cell migration	up-up	1.41	1.46	1.66e-02	7.39e-03	331	346
Alzheimer's disease	Brain cancer	Gene Ontology	aminoglycan metabolic process	up-up	1.56	1.58	1.73e-02	1.12e-02	132	149
Alzheimer's disease	Brain cancer	Gene Ontology	morphogenesis of an epithelial sheet	up-up	1.75	1.99	1.79e-02	7.47e-04	43	49
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of alpha beta t cell differentiation	up-up	1.84	1.66	1.85e-02	3.23e-02	40	41
Alzheimer's disease	Brain cancer	Gene Ontology	keratan sulfate catabolic process	up-up	1.89	1.81	1.85e-02	1.64e-02	11	11
Alzheimer's disease	Brain cancer	Gene Ontology	regulation of t cell mediated immunity	up-up	1.72	1.61	1.87e-02	3.03e-02	62	64
Alzheimer's disease	Brain cancer	Gene Ontology	hepaticobiliary system development	up-up	1.59	1.63	1.88e-02	7.57e-03	122	119
Alzheimer's disease	Brain cancer	Gene Ontology	positive regulation of cell adhesion mediated by integrin	up-up	1.89	1.91	1.97e-02	1.04e-02	18	19
Alzheimer's disease	Brain cancer	Gene Ontology	endothelial cell proliferation	up-up	1.53	1.69	2.03e-02	5.93e-03	120	122
