disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Thyroid cancer	Parkinson's disease	Gene Ontology	cell junction assembly	up-up	1.75	1.41	7.86e-05	3.79e-02	239	204
Thyroid cancer	Parkinson's disease	Gene Ontology	superoxide anion generation	up-up	1.74	1.75	3.80e-02	3.79e-02	35	31
Thyroid cancer	Parkinson's disease	Gene Ontology	neuroinflammatory response	up-up	1.7	1.64	3.17e-02	3.85e-02	61	56
Thyroid cancer	Parkinson's disease	Gene Ontology	positive regulation of chemotaxis	up-up	1.63	1.55	6.66e-03	3.94e-02	132	119
Thyroid cancer	Parkinson's disease	Gene Ontology	collagen catabolic process	up-up	2.19	1.65	1.37e-04	3.95e-02	46	42
Thyroid cancer	Parkinson's disease	Gene Ontology	transmembrane receptor protein tyrosine kinase signaling pathway	up-up	1.39	1.24	1.39e-03	4.00e-02	685	584
Thyroid cancer	Parkinson's disease	Gene Ontology	defense response to gram positive bacterium	up-up	1.87	1.72	2.40e-03	4.00e-02	76	53
Thyroid cancer	Parkinson's disease	Gene Ontology	response to type i interferon	up-up	1.82	1.57	2.99e-03	4.13e-02	92	80
Thyroid cancer	Parkinson's disease	Gene Ontology	rho gtpase binding	up-up	1.58	1.48	8.47e-03	4.13e-02	169	122
Thyroid cancer	Parkinson's disease	Gene Ontology	positive regulation of map kinase activity	up-up	1.62	1.36	1.41e-03	4.18e-02	245	217
Thyroid cancer	Parkinson's disease	Gene Ontology	positive regulation of cell death	up-up	1.55	1.25	4.92e-06	4.39e-02	670	575
Thyroid cancer	Parkinson's disease	Gene Ontology	neural tube development	up-up	1.6	1.46	1.33e-02	4.55e-02	157	128
Thyroid cancer	Parkinson's disease	Gene Ontology	growth factor binding	up-up	1.74	1.53	1.88e-03	4.62e-02	137	119
Thyroid cancer	Parkinson's disease	Gene Ontology	antigen binding	up-up	1.95	1.72	2.04e-03	4.89e-02	56	38
Thyroid cancer	Parkinson's disease	Gene Ontology	cell cell junction	up-up	1.79	1.25	1.17e-07	4.97e-02	470	378
Thyroid cancer	Parkinson's disease	Gene Ontology	aerobic respiration	down-down	-1.73	-2.6	1.09e-02	1.26e-08	78	68
Thyroid cancer	Parkinson's disease	Gene Ontology	atp metabolic process	down-down	-1.76	-2.41	1.04e-04	1.26e-08	272	227
Thyroid cancer	Parkinson's disease	Gene Ontology	atp synthesis coupled electron transport	down-down	-2.51	-2.64	1.50e-08	1.26e-08	78	62
Thyroid cancer	Parkinson's disease	Gene Ontology	cellular protein containing complex assembly	down-down	-1.34	-1.73	9.46e-03	1.26e-08	939	745
Thyroid cancer	Parkinson's disease	Gene Ontology	cellular respiration	down-down	-2.12	-2.64	2.10e-07	1.26e-08	166	132
Thyroid cancer	Parkinson's disease	Gene Ontology	electron transport chain	down-down	-1.99	-2.38	1.66e-05	1.26e-08	161	133
Thyroid cancer	Parkinson's disease	Gene Ontology	energy derivation by oxidation of organic compounds	down-down	-1.81	-2.41	5.35e-05	1.26e-08	251	203
Thyroid cancer	Parkinson's disease	Gene Ontology	envelope	down-down	-1.59	-2.08	9.18e-08	1.26e-08	1129	826
Thyroid cancer	Parkinson's disease	Gene Ontology	generation of precursor metabolites and energy	down-down	-1.72	-2.27	1.64e-06	1.26e-08	494	411
Thyroid cancer	Parkinson's disease	Gene Ontology	inner mitochondrial membrane protein complex	down-down	-2.48	-2.96	1.50e-08	1.26e-08	115	80
Thyroid cancer	Parkinson's disease	Gene Ontology	intracellular transport	down-down	-1.37	-1.74	1.52e-04	1.26e-08	1621	1258
Thyroid cancer	Parkinson's disease	Gene Ontology	mitochondrial envelope	down-down	-2	-2.48	1.50e-08	1.26e-08	699	488
Thyroid cancer	Parkinson's disease	Gene Ontology	mitochondrial gene expression	down-down	-1.75	-2.41	1.83e-03	1.26e-08	162	109
Thyroid cancer	Parkinson's disease	Gene Ontology	mitochondrial matrix	down-down	-1.99	-2.42	1.50e-08	1.26e-08	454	343
Thyroid cancer	Parkinson's disease	Gene Ontology	mitochondrial protein complex	down-down	-2.28	-2.96	1.50e-08	1.26e-08	235	168
Thyroid cancer	Parkinson's disease	Gene Ontology	mitochondrial respiratory chain complex assembly	down-down	-2.46	-2.62	1.50e-08	1.26e-08	87	51
Thyroid cancer	Parkinson's disease	Gene Ontology	mitochondrion	down-down	-1.73	-2.23	1.50e-08	1.26e-08	1489	1099
Thyroid cancer	Parkinson's disease	Gene Ontology	mitochondrion organization	down-down	-1.57	-2.38	2.60e-04	1.26e-08	498	374
Thyroid cancer	Parkinson's disease	Gene Ontology	organelle inner membrane	down-down	-2.05	-2.6	1.50e-08	1.26e-08	499	340
Thyroid cancer	Parkinson's disease	Gene Ontology	oxidation reduction process	down-down	-1.62	-1.8	4.28e-07	1.26e-08	932	727
Thyroid cancer	Parkinson's disease	Gene Ontology	oxidative phosphorylation	down-down	-2.61	-2.63	1.50e-08	1.26e-08	122	98
Thyroid cancer	Parkinson's disease	Gene Ontology	oxidoreductase complex	down-down	-1.88	-2.45	1.00e-03	1.26e-08	96	77
Thyroid cancer	Parkinson's disease	Gene Ontology	proton transmembrane transport	down-down	-1.73	-2.42	3.26e-03	1.26e-08	139	104
Thyroid cancer	Parkinson's disease	Gene Ontology	respirasome	down-down	-2.55	-2.85	1.50e-08	1.26e-08	80	61
Thyroid cancer	Parkinson's disease	Gene Ontology	respiratory chain complex	down-down	-2.46	-2.79	4.60e-08	1.26e-08	67	50
Thyroid cancer	Parkinson's disease	Gene Ontology	respiratory electron transport chain	down-down	-2.34	-2.59	4.81e-08	1.26e-08	96	75
Thyroid cancer	Parkinson's disease	Gene Ontology	cellular macromolecule localization	down-down	-1.22	-1.54	3.41e-02	1.29e-08	1813	1410
Thyroid cancer	Parkinson's disease	Gene Ontology	intracellular protein transport	down-down	-1.48	-1.67	4.16e-05	2.33e-08	1064	828
Thyroid cancer	Parkinson's disease	Gene Ontology	catalytic complex	down-down	-1.38	-1.61	5.32e-04	6.01e-08	1281	987
Thyroid cancer	Parkinson's disease	Gene Ontology	proton transmembrane transporter activity	down-down	-1.8	-2.34	1.26e-03	7.72e-08	115	86
Thyroid cancer	Parkinson's disease	Gene Ontology	nadh dehydrogenase complex assembly	down-down	-2.35	-2.51	7.09e-07	9.29e-08	55	39
Thyroid cancer	Parkinson's disease	Gene Ontology	nadh dehydrogenase complex	down-down	-2.46	-2.49	1.68e-07	1.08e-07	40	29
Thyroid cancer	Parkinson's disease	Gene Ontology	mitochondrial electron transport nadh to ubiquinone	down-down	-2.42	-2.47	4.64e-07	1.19e-07	43	34
Thyroid cancer	Parkinson's disease	Gene Ontology	mitochondrial transport	down-down	-1.49	-2.06	2.25e-02	4.83e-07	241	186
Thyroid cancer	Parkinson's disease	Gene Ontology	organellar ribosome	down-down	-1.6	-2.36	3.15e-02	5.41e-07	85	56
Thyroid cancer	Parkinson's disease	Gene Ontology	nadh dehydrogenase activity	down-down	-2.4	-2.48	1.93e-06	5.50e-07	35	26
Thyroid cancer	Parkinson's disease	Gene Ontology	proton transporting two sector atpase complex	down-down	-1.95	-2.42	4.38e-03	5.74e-07	47	36
Thyroid cancer	Parkinson's disease	Gene Ontology	organonitrogen compound biosynthetic process	down-down	-1.22	-1.49	3.41e-02	1.04e-06	1662	1275
Thyroid cancer	Parkinson's disease	Gene Ontology	oxidoreductase activity	down-down	-1.69	-1.68	1.68e-07	1.54e-06	686	535
Thyroid cancer	Parkinson's disease	Gene Ontology	inner mitochondrial membrane organization	down-down	-2.02	-2.35	1.20e-03	5.35e-06	45	31
Thyroid cancer	Parkinson's disease	Gene Ontology	oxidoreductase activity acting on nad p h quinone or similar compound as acceptor	down-down	-2.4	-2.34	1.24e-06	5.40e-06	48	38
Thyroid cancer	Parkinson's disease	Gene Ontology	mitochondrial transmembrane transport	down-down	-1.85	-2.23	2.45e-03	5.96e-06	87	64
Thyroid cancer	Parkinson's disease	Gene Ontology	amide biosynthetic process	down-down	-1.38	-1.6	8.06e-03	3.30e-05	724	566
Thyroid cancer	Parkinson's disease	Gene Ontology	oxidoreductase activity acting on nad p h	down-down	-1.7	-2.14	1.29e-02	3.31e-05	90	74
Thyroid cancer	Parkinson's disease	Gene Ontology	electron transfer activity	down-down	-1.64	-2.04	2.21e-02	6.67e-05	102	90
Thyroid cancer	Parkinson's disease	Gene Ontology	protein targeting	down-down	-1.7	-1.73	2.87e-05	1.01e-04	394	305
Thyroid cancer	Parkinson's disease	Gene Ontology	cristae formation	down-down	-2.22	-2.17	5.01e-05	1.16e-04	32	23
Thyroid cancer	Parkinson's disease	Gene Ontology	atp synthesis coupled proton transport	down-down	-2.19	-2.18	1.33e-04	4.10e-04	22	18
Thyroid cancer	Parkinson's disease	Gene Ontology	proton transporting atp synthase complex	down-down	-2.2	-2.16	1.04e-04	7.00e-04	19	16
Thyroid cancer	Parkinson's disease	Gene Ontology	cofactor binding	down-down	-1.4	-1.58	1.41e-02	1.12e-03	476	400
Thyroid cancer	Parkinson's disease	Gene Ontology	atp biosynthetic process	down-down	-1.71	-2.03	4.56e-02	1.62e-03	46	37
Thyroid cancer	Parkinson's disease	Gene Ontology	intraciliary transport particle b	down-down	-1.94	-2.06	6.77e-03	2.44e-03	19	14
Thyroid cancer	Parkinson's disease	Gene Ontology	protein localization to organelle	down-down	-1.28	-1.42	4.64e-02	2.64e-03	889	712
Thyroid cancer	Parkinson's disease	Gene Ontology	organelle assembly	down-down	-1.35	-1.44	8.16e-03	3.13e-03	791	568
Thyroid cancer	Parkinson's disease	Gene Ontology	cilium organization	down-down	-1.54	-1.63	3.65e-03	3.27e-03	367	234
Thyroid cancer	Parkinson's disease	Gene Ontology	aerobic electron transport chain	down-down	-1.98	-2.03	7.52e-03	3.31e-03	17	14
Thyroid cancer	Parkinson's disease	Gene Ontology	proton transporting atp synthase activity rotational mechanism	down-down	-1.95	-2.05	7.25e-03	4.78e-03	15	13
Thyroid cancer	Parkinson's disease	Gene Ontology	peptide biosynthetic process	down-down	-1.5	-1.46	8.35e-04	4.79e-03	594	461
Thyroid cancer	Parkinson's disease	Gene Ontology	trna processing	down-down	-1.74	-1.77	7.01e-03	5.12e-03	121	88
Thyroid cancer	Parkinson's disease	Gene Ontology	ciliary tip	down-down	-1.93	-1.96	3.95e-03	5.18e-03	44	32
Thyroid cancer	Parkinson's disease	Gene Ontology	cytochrome complex assembly	down-down	-1.74	-1.99	4.30e-02	7.74e-03	34	16
Thyroid cancer	Parkinson's disease	Gene Ontology	intraciliary transport involved in cilium assembly	down-down	-2.08	-1.92	6.62e-04	8.16e-03	39	30
Thyroid cancer	Parkinson's disease	Gene Ontology	ubiquitin like protein specific protease activity	down-down	-1.58	-1.76	4.93e-02	8.41e-03	93	66
Thyroid cancer	Parkinson's disease	Gene Ontology	peptide metabolic process	down-down	-1.43	-1.42	2.56e-03	1.02e-02	726	573
Thyroid cancer	Parkinson's disease	Gene Ontology	ribonucleoprotein complex biogenesis	down-down	-1.53	-1.51	4.95e-03	1.04e-02	387	314
Thyroid cancer	Parkinson's disease	Gene Ontology	intraciliary transport	down-down	-2.2	-1.9	2.16e-05	1.06e-02	51	37
Thyroid cancer	Parkinson's disease	Gene Ontology	intraciliary transport particle	down-down	-2.11	-1.93	8.03e-04	1.25e-02	26	18
Thyroid cancer	Parkinson's disease	Gene Ontology	protein transport along microtubule	down-down	-1.94	-1.78	3.08e-03	1.32e-02	66	50
Thyroid cancer	Parkinson's disease	Gene Ontology	establishment of protein localization to membrane	down-down	-1.45	-1.53	2.98e-02	1.61e-02	296	224
Thyroid cancer	Parkinson's disease	Gene Ontology	small molecule catabolic process	down-down	-1.38	-1.42	3.56e-02	1.82e-02	420	336
Thyroid cancer	Parkinson's disease	Gene Ontology	establishment of protein localization to organelle	down-down	-1.42	-1.39	9.44e-03	2.11e-02	520	433
Thyroid cancer	Parkinson's disease	Gene Ontology	regulation of mitochondrial gene expression	down-down	-1.72	-1.87	4.67e-02	2.42e-02	28	17
Thyroid cancer	Parkinson's disease	Gene Ontology	mitochondrial rna metabolic process	down-down	-1.72	-1.81	4.14e-02	2.48e-02	46	32
Thyroid cancer	Parkinson's disease	Gene Ontology	ncrna processing	down-down	-1.48	-1.44	1.73e-02	3.13e-02	343	262
Thyroid cancer	Parkinson's disease	Gene Ontology	ribosome	down-down	-2.15	-1.53	2.00e-08	3.44e-02	200	149
Thyroid cancer	Parkinson's disease	Gene Ontology	ribonucleoprotein complex	down-down	-1.79	-1.36	1.50e-08	3.62e-02	615	480
Thyroid cancer	Parkinson's disease	Gene Ontology	proton transporting two sector atpase complex proton transporting domain	down-down	-1.91	-1.79	1.14e-02	4.51e-02	20	18
Thyroid cancer	Alzheimer's disease	Gene Ontology	adaptive immune response	up-up	1.54	2.36	4.33e-04	5.63e-09	403	320
Thyroid cancer	Alzheimer's disease	Gene Ontology	anatomical structure formation involved in morphogenesis	up-up	1.55	2.09	5.40e-08	5.63e-09	1048	883
Thyroid cancer	Alzheimer's disease	Gene Ontology	animal organ morphogenesis	up-up	1.36	2.05	2.39e-04	5.63e-09	1029	846
Thyroid cancer	Alzheimer's disease	Gene Ontology	biological adhesion	up-up	1.81	1.92	1.50e-08	5.63e-09	1330	1084
Thyroid cancer	Alzheimer's disease	Gene Ontology	blood vessel morphogenesis	up-up	1.73	2.36	6.35e-08	5.63e-09	572	510
Thyroid cancer	Alzheimer's disease	Gene Ontology	cardiovascular system development	up-up	1.6	2.32	1.01e-06	5.63e-09	688	601
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell activation	up-up	1.77	1.77	1.50e-08	5.63e-09	1320	1094
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell cell adhesion	up-up	1.65	1.87	2.55e-08	5.63e-09	791	633
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell motility	up-up	1.71	1.77	1.50e-08	5.63e-09	1519	1245
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell surface	up-up	1.89	2.11	1.50e-08	5.63e-09	799	667
Thyroid cancer	Alzheimer's disease	Gene Ontology	circulatory system development	up-up	1.41	2.15	2.53e-05	5.63e-09	1029	883
Thyroid cancer	Alzheimer's disease	Gene Ontology	collagen containing extracellular matrix	up-up	1.92	2.59	1.50e-08	5.63e-09	394	327
Thyroid cancer	Alzheimer's disease	Gene Ontology	cytokine mediated signaling pathway	up-up	1.87	1.78	1.50e-08	5.63e-09	730	635
Thyroid cancer	Alzheimer's disease	Gene Ontology	cytokine production	up-up	1.59	2.04	2.63e-06	5.63e-09	725	607
Thyroid cancer	Alzheimer's disease	Gene Ontology	defense response	up-up	1.84	1.66	1.50e-08	5.63e-09	1516	1216
Thyroid cancer	Alzheimer's disease	Gene Ontology	embryonic morphogenesis	up-up	1.27	2.3	3.53e-02	5.63e-09	566	464
Thyroid cancer	Alzheimer's disease	Gene Ontology	embryo development	up-up	1.4	1.81	7.71e-05	5.63e-09	987	798
Thyroid cancer	Alzheimer's disease	Gene Ontology	epidermis development	up-up	1.74	2.23	4.75e-06	5.63e-09	370	275
Thyroid cancer	Alzheimer's disease	Gene Ontology	epithelial cell differentiation	up-up	1.41	2.32	1.00e-03	5.63e-09	660	537
Thyroid cancer	Alzheimer's disease	Gene Ontology	epithelial tube morphogenesis	up-up	1.53	2.15	1.44e-03	5.63e-09	318	264
Thyroid cancer	Alzheimer's disease	Gene Ontology	epithelium development	up-up	1.58	1.93	1.50e-08	5.63e-09	1166	944
Thyroid cancer	Alzheimer's disease	Gene Ontology	external side of plasma membrane	up-up	1.53	2.31	2.07e-03	5.63e-09	308	258
Thyroid cancer	Alzheimer's disease	Gene Ontology	extracellular matrix	up-up	1.92	2.67	1.50e-08	5.63e-09	505	412
Thyroid cancer	Alzheimer's disease	Gene Ontology	extracellular matrix structural constituent	up-up	1.64	2.49	3.23e-03	5.63e-09	161	133
Thyroid cancer	Alzheimer's disease	Gene Ontology	extracellular structure organization	up-up	2.13	2.51	1.50e-08	5.63e-09	355	310
Thyroid cancer	Alzheimer's disease	Gene Ontology	immune receptor activity	up-up	1.83	2.8	1.22e-03	5.63e-09	122	104
Thyroid cancer	Alzheimer's disease	Gene Ontology	inflammatory response	up-up	1.88	2.04	1.50e-08	5.63e-09	679	567
Thyroid cancer	Alzheimer's disease	Gene Ontology	intrinsic component of plasma membrane	up-up	1.77	1.56	1.50e-08	5.63e-09	1625	1295
Thyroid cancer	Alzheimer's disease	Gene Ontology	leukocyte cell cell adhesion	up-up	1.37	2.21	1.55e-02	5.63e-09	323	281
Thyroid cancer	Alzheimer's disease	Gene Ontology	leukocyte migration	up-up	1.99	2.09	1.50e-08	5.63e-09	426	373
Thyroid cancer	Alzheimer's disease	Gene Ontology	leukocyte proliferation	up-up	1.42	2.21	1.60e-02	5.63e-09	289	246
Thyroid cancer	Alzheimer's disease	Gene Ontology	locomotion	up-up	1.74	1.65	1.50e-08	5.63e-09	1736	1407
Thyroid cancer	Alzheimer's disease	Gene Ontology	lymphocyte activation	up-up	1.34	2.09	5.68e-03	5.63e-09	654	529
Thyroid cancer	Alzheimer's disease	Gene Ontology	molecular transducer activity	up-up	1.61	2.28	1.50e-08	5.63e-09	1085	853
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of developmental process	up-up	1.4	1.78	2.38e-04	5.63e-09	898	741
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of multicellular organismal process	up-up	1.5	1.8	2.77e-07	5.63e-09	1148	967
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell population proliferation	up-up	1.47	2.02	1.54e-05	5.63e-09	861	734
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of developmental process	up-up	1.44	1.66	1.85e-06	5.63e-09	1308	1092
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of immune system process	up-up	1.57	1.71	1.50e-08	5.63e-09	1022	843
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of multicellular organismal process	up-up	1.44	1.51	1.13e-07	5.63e-09	1668	1412
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of vasculature development	up-up	1.47	2.44	2.94e-02	5.63e-09	180	158
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of cell activation	up-up	1.51	2.11	1.41e-04	5.63e-09	532	432
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of cell adhesion	up-up	1.61	1.83	1.61e-06	5.63e-09	656	563
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of cell population proliferation	up-up	1.42	1.89	7.88e-07	5.63e-09	1529	1310
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of immune system process	up-up	1.5	1.83	3.26e-08	5.63e-09	1456	1185
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of lymphocyte activation	up-up	1.36	2.09	1.76e-02	5.63e-09	417	337
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of vasculature development	up-up	1.62	2.18	3.33e-04	5.63e-09	311	274
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to bacterium	up-up	1.5	2.17	2.04e-04	5.63e-09	575	459
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to biotic stimulus	up-up	1.62	1.63	1.50e-08	5.63e-09	1363	1089
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to lipid	up-up	1.3	1.72	4.91e-03	5.63e-09	878	784
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to molecule of bacterial origin	up-up	1.49	2.11	4.11e-03	5.63e-09	326	289
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to wounding	up-up	1.73	1.93	2.77e-08	5.63e-09	649	557
Thyroid cancer	Alzheimer's disease	Gene Ontology	skeletal system development	up-up	1.39	2.33	6.74e-03	5.63e-09	508	419
Thyroid cancer	Alzheimer's disease	Gene Ontology	skin development	up-up	1.8	2.18	3.14e-06	5.63e-09	321	238
Thyroid cancer	Alzheimer's disease	Gene Ontology	tube development	up-up	1.59	2.35	3.47e-08	5.63e-09	996	858
Thyroid cancer	Alzheimer's disease	Gene Ontology	tube morphogenesis	up-up	1.69	2.34	1.50e-08	5.63e-09	805	694
Thyroid cancer	Alzheimer's disease	Gene Ontology	wound healing	up-up	1.83	2.02	1.50e-08	5.63e-09	540	461
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell adhesion	up-up	1.52	2	1.49e-03	8.21e-09	388	333
Thyroid cancer	Alzheimer's disease	Gene Ontology	epidermal cell differentiation	up-up	1.72	2.26	1.50e-04	8.47e-09	264	189
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to cytokine	up-up	1.67	1.6	1.50e-08	1.12e-08	1114	972
Thyroid cancer	Alzheimer's disease	Gene Ontology	defense response to other organism	up-up	1.81	1.62	1.50e-08	2.75e-08	1017	805
Thyroid cancer	Alzheimer's disease	Gene Ontology	humoral immune response	up-up	1.41	2.19	4.44e-02	4.22e-08	238	194
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of immune response	up-up	1.67	1.62	1.50e-08	6.55e-08	953	775
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell activation	up-up	1.41	2.06	1.97e-02	7.28e-08	321	263
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of immune effector process	up-up	1.45	1.98	2.74e-03	7.72e-08	380	314
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell differentiation	up-up	1.28	1.72	2.56e-02	8.51e-08	663	539
Thyroid cancer	Alzheimer's disease	Gene Ontology	embryo development ending in birth or egg hatching	up-up	1.44	1.75	5.44e-04	9.65e-08	625	508
Thyroid cancer	Alzheimer's disease	Gene Ontology	morphogenesis of a branching structure	up-up	1.45	2.16	4.34e-02	1.02e-07	194	172
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of cell differentiation	up-up	1.35	1.46	8.94e-06	1.12e-07	1730	1408
Thyroid cancer	Alzheimer's disease	Gene Ontology	branching morphogenesis of an epithelial tube	up-up	1.53	2.31	3.63e-02	1.64e-07	147	129
Thyroid cancer	Alzheimer's disease	Gene Ontology	t cell proliferation	up-up	1.46	2.21	3.71e-02	1.66e-07	181	154
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of intracellular signal transduction	up-up	1.62	1.6	1.50e-08	1.67e-07	951	794
Thyroid cancer	Alzheimer's disease	Gene Ontology	receptor complex	up-up	1.49	1.93	2.72e-03	1.67e-07	385	323
Thyroid cancer	Alzheimer's disease	Gene Ontology	keratinocyte differentiation	up-up	1.87	2.21	6.10e-06	1.68e-07	210	147
Thyroid cancer	Alzheimer's disease	Gene Ontology	tissue morphogenesis	up-up	1.64	1.69	1.65e-06	4.82e-07	644	537
Thyroid cancer	Alzheimer's disease	Gene Ontology	cytokine activity	up-up	1.7	2.14	6.51e-04	6.02e-07	203	162
Thyroid cancer	Alzheimer's disease	Gene Ontology	g protein coupled receptor activity	up-up	1.46	1.86	1.36e-03	7.50e-07	485	345
Thyroid cancer	Alzheimer's disease	Gene Ontology	side of membrane	up-up	1.38	1.8	8.16e-03	7.99e-07	492	407
Thyroid cancer	Alzheimer's disease	Gene Ontology	cellular response to biotic stimulus	up-up	1.4	2.05	3.30e-02	1.07e-06	221	194
Thyroid cancer	Alzheimer's disease	Gene Ontology	tissue remodeling	up-up	1.83	2.12	1.04e-04	1.40e-06	163	145
Thyroid cancer	Alzheimer's disease	Gene Ontology	defense response to bacterium	up-up	1.71	2.11	3.00e-04	1.51e-06	219	157
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of receptor signaling pathway via stat	up-up	1.74	2.33	1.39e-02	1.52e-06	88	75
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of lymphocyte activation	up-up	1.64	2.23	7.49e-03	1.62e-06	142	120
Thyroid cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell activation	up-up	1.68	2.13	1.46e-03	1.69e-06	189	159
Thyroid cancer	Alzheimer's disease	Gene Ontology	interleukin 6 production	up-up	1.57	2.19	1.95e-02	1.81e-06	141	115
Thyroid cancer	Alzheimer's disease	Gene Ontology	epithelial cell proliferation	up-up	1.49	1.82	2.42e-03	1.95e-06	379	321
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of locomotion	up-up	1.5	1.66	3.11e-04	1.96e-06	537	467
Thyroid cancer	Alzheimer's disease	Gene Ontology	reproductive system development	up-up	1.41	1.77	5.76e-03	2.06e-06	419	362
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of cellular component movement	up-up	1.59	1.54	3.62e-08	2.19e-06	956	803
Thyroid cancer	Alzheimer's disease	Gene Ontology	growth factor binding	up-up	1.74	2.21	1.88e-03	2.36e-06	137	120
Thyroid cancer	Alzheimer's disease	Gene Ontology	cytokine receptor binding	up-up	1.57	1.9	1.43e-03	4.02e-06	252	219
Thyroid cancer	Alzheimer's disease	Gene Ontology	receptor regulator activity	up-up	1.49	1.73	8.12e-04	4.43e-06	462	364
Thyroid cancer	Alzheimer's disease	Gene Ontology	signaling receptor binding	up-up	1.57	1.4	1.50e-08	5.03e-06	1437	1185
Thyroid cancer	Alzheimer's disease	Gene Ontology	interleukin 8 production	up-up	1.61	2.38	3.52e-02	5.47e-06	74	62
Thyroid cancer	Alzheimer's disease	Gene Ontology	response to growth factor	up-up	1.35	1.56	2.40e-03	6.97e-06	670	572
Thyroid cancer	Alzheimer's disease	Gene Ontology	collagen trimer	up-up	1.72	2.39	1.50e-02	7.14e-06	76	55
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell substrate adhesion	up-up	1.73	1.83	2.08e-05	8.74e-06	331	284
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of mapk cascade	up-up	1.59	1.65	3.30e-05	1.08e-05	501	437
Thyroid cancer	Alzheimer's disease	Gene Ontology	collagen fibril organization	up-up	2.25	2.4	5.01e-05	1.30e-05	52	43
Thyroid cancer	Alzheimer's disease	Gene Ontology	innate immune response	up-up	1.86	1.54	1.50e-08	1.30e-05	844	671
Thyroid cancer	Alzheimer's disease	Gene Ontology	regulation of body fluid levels	up-up	1.53	1.66	1.52e-04	1.46e-05	481	419
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of signaling	up-up	1.57	1.36	1.50e-08	1.74e-05	1752	1439
Thyroid cancer	Alzheimer's disease	Gene Ontology	cytokine secretion	up-up	1.81	1.94	6.20e-05	1.82e-05	220	175
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of interleukin 6 production	up-up	1.64	2.21	2.54e-02	1.95e-05	90	76
Thyroid cancer	Alzheimer's disease	Gene Ontology	immune effector process	up-up	1.94	1.43	1.50e-08	2.07e-05	1115	924
Thyroid cancer	Alzheimer's disease	Gene Ontology	golgi lumen	up-up	1.86	2.2	3.93e-03	2.28e-05	89	76
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of immune response	up-up	1.63	1.54	1.40e-07	2.32e-05	745	609
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of phosphorus metabolic process	up-up	1.51	1.44	3.79e-07	2.40e-05	1066	905
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of cytokine production	up-up	1.69	1.7	6.10e-06	2.55e-05	434	365
Thyroid cancer	Alzheimer's disease	Gene Ontology	cell chemotaxis	up-up	1.71	1.81	8.98e-05	2.70e-05	276	246
Thyroid cancer	Alzheimer's disease	Gene Ontology	morphogenesis of an epithelium	up-up	1.67	1.6	2.08e-06	3.06e-05	529	439
Thyroid cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell differentiation	up-up	1.38	1.47	4.74e-04	3.67e-05	937	794
Thyroid cancer	Alzheimer's disease	Gene Ontology	neural tube development	up-up	1.6	2.03	1.33e-02	3.95e-05	157	129
