disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of leukocyte mediated immunity	up-up	1.83	1.64	1.49e-03	1.24e-02	101	106
Kidney cancer	Parkinson's disease	Gene Ontology	stress activated protein kinase signaling cascade	up-up	1.48	1.49	2.38e-02	1.25e-02	226	235
Kidney cancer	Parkinson's disease	Gene Ontology	gene silencing	up-up	1.74	1.52	1.20e-03	1.32e-02	198	186
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of phagocytosis	up-up	2.12	1.81	1.84e-04	1.34e-02	53	57
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of cytokine biosynthetic process	up-up	2.19	1.76	2.24e-05	1.35e-02	59	60
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of t cell mediated immunity	up-up	1.61	1.74	4.08e-02	1.36e-02	58	62
Kidney cancer	Parkinson's disease	Gene Ontology	response to lipoteichoic acid	up-up	2	1.9	3.01e-03	1.39e-02	10	9
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of cytokine production involved in immune response	up-up	1.87	1.74	2.22e-03	1.39e-02	67	75
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of chemotaxis	up-up	1.65	1.51	6.31e-03	1.43e-02	168	179
Kidney cancer	Parkinson's disease	Gene Ontology	heterochromatin	up-up	1.6	1.77	3.96e-02	1.43e-02	63	61
Kidney cancer	Parkinson's disease	Gene Ontology	extrinsic apoptotic signaling pathway	up-up	1.57	1.5	1.64e-02	1.44e-02	182	191
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of tumor necrosis factor mediated signaling pathway	up-up	1.81	1.76	1.03e-02	1.47e-02	41	42
Kidney cancer	Parkinson's disease	Gene Ontology	negative regulation of innate immune response	up-up	1.96	1.83	2.00e-03	1.50e-02	43	43
Kidney cancer	Parkinson's disease	Gene Ontology	tissue migration	up-up	1.43	1.45	4.39e-02	1.57e-02	238	249
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of blood vessel endothelial cell migration	up-up	1.67	1.74	4.74e-02	1.60e-02	42	48
Kidney cancer	Parkinson's disease	Gene Ontology	interleukin 2 production	up-up	1.86	1.75	1.32e-02	1.61e-02	52	56
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of b cell activation	up-up	2.23	1.78	6.57e-06	1.71e-02	60	57
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of stress activated protein kinase signaling cascade	up-up	1.54	1.49	2.72e-02	1.72e-02	186	191
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of dna binding transcription factor activity	up-up	1.71	1.42	5.60e-04	1.74e-02	215	216
Kidney cancer	Parkinson's disease	Gene Ontology	cytokine production involved in immune response	up-up	1.75	1.61	4.67e-03	1.81e-02	83	93
Kidney cancer	Parkinson's disease	Gene Ontology	taxis	up-up	1.55	1.28	3.04e-04	1.81e-02	512	514
Kidney cancer	Parkinson's disease	Gene Ontology	negative regulation of leukocyte apoptotic process	up-up	1.79	1.78	1.55e-02	1.82e-02	39	41
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of lymphocyte mediated immunity	up-up	1.85	1.67	4.41e-03	1.85e-02	77	80
Kidney cancer	Parkinson's disease	Gene Ontology	peptidyl lysine modification	up-up	1.48	1.4	1.78e-02	1.91e-02	314	304
Kidney cancer	Parkinson's disease	Gene Ontology	macrophage activation	up-up	1.87	1.72	2.34e-03	1.96e-02	68	72
Kidney cancer	Parkinson's disease	Gene Ontology	nuclear periphery	up-up	1.89	1.57	4.03e-04	1.99e-02	99	108
Kidney cancer	Parkinson's disease	Gene Ontology	cd40 signaling pathway	up-up	1.77	1.9	4.45e-02	2.02e-02	10	10
Kidney cancer	Parkinson's disease	Gene Ontology	side of membrane	up-up	1.54	1.36	8.54e-04	2.09e-02	405	406
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of cytokine secretion	up-up	1.72	1.56	1.06e-02	2.12e-02	105	108
Kidney cancer	Parkinson's disease	Gene Ontology	lipid storage	up-up	1.68	1.79	2.92e-02	2.13e-02	50	54
Kidney cancer	Parkinson's disease	Gene Ontology	nucleotide binding oligomerization domain containing 2 signaling pathway	up-up	2.06	1.85	6.89e-04	2.14e-02	9	9
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of mapk cascade	up-up	1.42	1.33	2.06e-02	2.17e-02	418	437
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of antigen receptor mediated signaling pathway	up-up	1.85	1.71	9.10e-03	2.22e-02	47	49
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of gene expression epigenetic	up-up	1.8	1.42	8.38e-05	2.30e-02	246	236
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of neutrophil migration	up-up	1.96	1.83	7.36e-03	2.38e-02	23	26
Kidney cancer	Parkinson's disease	Gene Ontology	leukocyte chemotaxis	up-up	1.96	1.49	5.84e-06	2.42e-02	173	185
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of stress activated protein kinase signaling cascade	up-up	1.6	1.46	2.54e-02	2.53e-02	136	137
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of neutrophil migration	up-up	2	1.76	1.99e-03	2.53e-02	29	33
Kidney cancer	Parkinson's disease	Gene Ontology	dna binding transcription factor binding	up-up	1.5	1.38	1.04e-02	2.54e-02	284	300
Kidney cancer	Parkinson's disease	Gene Ontology	extrinsic apoptotic signaling pathway via death domain receptors	up-up	1.79	1.69	5.00e-03	2.65e-02	75	71
Kidney cancer	Parkinson's disease	Gene Ontology	immune response regulating signaling pathway	up-up	2.2	1.29	8.93e-09	2.66e-02	431	436
Kidney cancer	Parkinson's disease	Gene Ontology	transcriptional repressor complex	up-up	1.57	1.67	4.72e-02	2.67e-02	68	65
Kidney cancer	Parkinson's disease	Gene Ontology	negative regulation of defense response	up-up	1.59	1.48	1.48e-02	2.68e-02	165	157
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of chromatin silencing	up-up	1.89	1.86	1.47e-02	2.70e-02	12	10
Kidney cancer	Parkinson's disease	Gene Ontology	negative regulation of leukocyte mediated immunity	up-up	1.7	1.72	4.71e-02	2.71e-02	36	40
Kidney cancer	Parkinson's disease	Gene Ontology	cellular response to abiotic stimulus	up-up	1.55	1.4	7.52e-03	2.78e-02	258	270
Kidney cancer	Parkinson's disease	Gene Ontology	collagen fibril organization	up-up	1.75	1.74	2.29e-02	2.84e-02	43	43
Kidney cancer	Parkinson's disease	Gene Ontology	peptidyl amino acid modification	up-up	1.47	1.19	5.18e-05	3.02e-02	957	948
Kidney cancer	Parkinson's disease	Gene Ontology	leukocyte homeostasis	up-up	1.91	1.66	1.12e-03	3.08e-02	72	71
Kidney cancer	Parkinson's disease	Gene Ontology	anchoring junction	up-up	1.33	1.25	2.81e-02	3.15e-02	637	657
Kidney cancer	Parkinson's disease	Gene Ontology	b cell receptor signaling pathway	up-up	2.18	1.72	7.17e-05	3.16e-02	46	43
Kidney cancer	Parkinson's disease	Gene Ontology	t cell selection	up-up	1.67	1.72	3.94e-02	3.17e-02	41	41
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of protein modification process	up-up	1.52	1.18	1.01e-05	3.23e-02	958	963
Kidney cancer	Parkinson's disease	Gene Ontology	vascular endothelial growth factor receptor signaling pathway	up-up	1.61	1.61	3.73e-02	3.29e-02	76	80
Kidney cancer	Parkinson's disease	Gene Ontology	type i interferon production	up-up	2.45	1.5	8.93e-09	3.39e-02	113	101
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of hemopoiesis	up-up	1.74	1.32	1.36e-05	3.49e-02	362	365
Kidney cancer	Parkinson's disease	Gene Ontology	b cell activation involved in immune response	up-up	1.91	1.65	2.81e-03	3.54e-02	55	56
Kidney cancer	Parkinson's disease	Gene Ontology	signal transduction by p53 class mediator	up-up	1.81	1.38	9.01e-05	3.62e-02	210	217
Kidney cancer	Parkinson's disease	Gene Ontology	dna conformation change	up-up	1.68	1.39	1.03e-03	3.70e-02	227	230
Kidney cancer	Parkinson's disease	Gene Ontology	intrinsic apoptotic signaling pathway in response to dna damage by p53 class mediator	up-up	1.85	1.78	7.28e-03	3.79e-02	35	38
Kidney cancer	Parkinson's disease	Gene Ontology	neuroinflammatory response	up-up	2.11	1.64	4.27e-04	3.85e-02	52	56
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of chemokine production	up-up	1.8	1.65	1.37e-02	3.91e-02	47	49
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of chemotaxis	up-up	1.82	1.55	2.14e-03	3.94e-02	109	119
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of lipid storage	up-up	1.65	1.74	4.76e-02	4.00e-02	34	36
Kidney cancer	Parkinson's disease	Gene Ontology	defense response to gram positive bacterium	up-up	2.08	1.72	1.02e-04	4.00e-02	62	53
Kidney cancer	Parkinson's disease	Gene Ontology	response to type i interferon	up-up	2.24	1.57	3.36e-06	4.13e-02	70	80
Kidney cancer	Parkinson's disease	Gene Ontology	rho gtpase binding	up-up	1.6	1.48	1.14e-02	4.13e-02	144	122
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of map kinase activity	up-up	1.53	1.36	1.51e-02	4.18e-02	208	217
Kidney cancer	Parkinson's disease	Gene Ontology	morphogenesis of an endothelium	up-up	1.91	1.9	8.23e-03	4.21e-02	17	15
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of cell death	up-up	1.56	1.25	9.30e-05	4.39e-02	561	575
Kidney cancer	Parkinson's disease	Gene Ontology	receptor tyrosine kinase binding	up-up	1.68	1.63	2.39e-02	4.49e-02	57	57
Kidney cancer	Parkinson's disease	Gene Ontology	respiratory burst involved in defense response	up-up	1.74	1.8	4.55e-02	4.59e-02	12	11
Kidney cancer	Parkinson's disease	Gene Ontology	myd88 dependent toll like receptor signaling pathway	up-up	2.09	1.76	3.65e-04	4.61e-02	31	27
Kidney cancer	Parkinson's disease	Gene Ontology	respiratory burst	up-up	1.96	1.75	2.14e-03	4.62e-02	28	26
Kidney cancer	Parkinson's disease	Gene Ontology	protein domain specific binding	up-up	1.33	1.24	3.80e-02	4.68e-02	546	558
Kidney cancer	Parkinson's disease	Gene Ontology	positive regulation of interleukin 12 production	up-up	1.82	1.71	1.60e-02	4.71e-02	29	31
Kidney cancer	Parkinson's disease	Gene Ontology	macrophage apoptotic process	up-up	1.73	1.78	4.95e-02	4.84e-02	9	10
Kidney cancer	Parkinson's disease	Gene Ontology	antigen binding	up-up	1.79	1.72	2.25e-02	4.89e-02	29	38
Kidney cancer	Parkinson's disease	Gene Ontology	aerobic respiration	down-down	-2.12	-2.6	1.92e-04	1.26e-08	69	68
Kidney cancer	Parkinson's disease	Gene Ontology	atp synthesis coupled electron transport	down-down	-2.2	-2.64	1.32e-04	1.26e-08	63	62
Kidney cancer	Parkinson's disease	Gene Ontology	cellular respiration	down-down	-2.15	-2.64	1.82e-06	1.26e-08	141	132
Kidney cancer	Parkinson's disease	Gene Ontology	electron transport chain	down-down	-1.94	-2.38	7.82e-05	1.26e-08	132	133
Kidney cancer	Parkinson's disease	Gene Ontology	energy derivation by oxidation of organic compounds	down-down	-1.61	-2.41	2.88e-03	1.26e-08	213	203
Kidney cancer	Parkinson's disease	Gene Ontology	generation of precursor metabolites and energy	down-down	-1.61	-2.27	1.13e-04	1.26e-08	414	411
Kidney cancer	Parkinson's disease	Gene Ontology	inner mitochondrial membrane protein complex	down-down	-2.31	-2.96	2.05e-06	1.26e-08	90	80
Kidney cancer	Parkinson's disease	Gene Ontology	mitochondrial envelope	down-down	-1.62	-2.48	5.99e-06	1.26e-08	569	488
Kidney cancer	Parkinson's disease	Gene Ontology	mitochondrial matrix	down-down	-2.45	-2.42	8.93e-09	1.26e-08	374	343
Kidney cancer	Parkinson's disease	Gene Ontology	mitochondrial protein complex	down-down	-1.87	-2.96	1.02e-04	1.26e-08	193	168
Kidney cancer	Parkinson's disease	Gene Ontology	mitochondrial respiratory chain complex assembly	down-down	-2.23	-2.62	4.29e-05	1.26e-08	69	51
Kidney cancer	Parkinson's disease	Gene Ontology	mitochondrion	down-down	-1.79	-2.23	8.93e-09	1.26e-08	1232	1099
Kidney cancer	Parkinson's disease	Gene Ontology	neuron projection	down-down	-1.27	-1.69	9.61e-03	1.26e-08	1051	1005
Kidney cancer	Parkinson's disease	Gene Ontology	nucleobase containing small molecule metabolic process	down-down	-1.47	-1.89	6.01e-04	1.26e-08	488	475
Kidney cancer	Parkinson's disease	Gene Ontology	organelle inner membrane	down-down	-1.76	-2.6	2.75e-06	1.26e-08	409	340
Kidney cancer	Parkinson's disease	Gene Ontology	organophosphate metabolic process	down-down	-1.58	-1.71	3.17e-07	1.26e-08	816	770
Kidney cancer	Parkinson's disease	Gene Ontology	oxidation reduction process	down-down	-1.86	-1.8	8.93e-09	1.26e-08	759	727
Kidney cancer	Parkinson's disease	Gene Ontology	oxidative phosphorylation	down-down	-2.11	-2.63	2.03e-05	1.26e-08	99	98
Kidney cancer	Parkinson's disease	Gene Ontology	oxidoreductase complex	down-down	-1.92	-2.45	1.22e-03	1.26e-08	81	77
Kidney cancer	Parkinson's disease	Gene Ontology	presynapse	down-down	-1.36	-1.96	1.37e-02	1.26e-08	418	402
Kidney cancer	Parkinson's disease	Gene Ontology	proton transmembrane transport	down-down	-2.16	-2.42	3.42e-06	1.26e-08	114	104
Kidney cancer	Parkinson's disease	Gene Ontology	purine containing compound metabolic process	down-down	-1.6	-1.96	4.39e-04	1.26e-08	360	358
Kidney cancer	Parkinson's disease	Gene Ontology	respirasome	down-down	-2.58	-2.85	7.28e-08	1.26e-08	66	61
Kidney cancer	Parkinson's disease	Gene Ontology	respiratory chain complex	down-down	-2.37	-2.79	1.06e-05	1.26e-08	55	50
Kidney cancer	Parkinson's disease	Gene Ontology	respiratory electron transport chain	down-down	-2.21	-2.59	2.11e-05	1.26e-08	78	75
Kidney cancer	Parkinson's disease	Gene Ontology	ribose phosphate metabolic process	down-down	-1.47	-2.07	5.37e-03	1.26e-08	330	328
Kidney cancer	Parkinson's disease	Gene Ontology	small molecule metabolic process	down-down	-1.85	-1.64	8.93e-09	1.26e-08	1520	1469
Kidney cancer	Parkinson's disease	Gene Ontology	synaptic membrane	down-down	-1.56	-1.94	1.01e-03	1.64e-08	361	337
Kidney cancer	Parkinson's disease	Gene Ontology	organic acid metabolic process	down-down	-1.98	-1.65	8.93e-09	3.20e-08	893	875
Kidney cancer	Parkinson's disease	Gene Ontology	cellular amino acid metabolic process	down-down	-2.01	-1.99	1.00e-07	4.15e-08	267	257
Kidney cancer	Parkinson's disease	Gene Ontology	axon	down-down	-1.31	-1.82	3.50e-02	6.12e-08	502	478
Kidney cancer	Parkinson's disease	Gene Ontology	synaptic signaling	down-down	-1.26	-1.75	4.22e-02	6.12e-08	592	575
Kidney cancer	Parkinson's disease	Gene Ontology	proton transmembrane transporter activity	down-down	-2.22	-2.34	3.75e-06	7.72e-08	99	86
Kidney cancer	Parkinson's disease	Gene Ontology	tricarboxylic acid cycle	down-down	-2.53	-2.53	4.40e-05	8.74e-08	29	30
Kidney cancer	Parkinson's disease	Gene Ontology	nadh dehydrogenase complex assembly	down-down	-2.02	-2.51	3.30e-03	9.29e-08	46	39
Kidney cancer	Parkinson's disease	Gene Ontology	nadh dehydrogenase complex	down-down	-2.37	-2.49	2.83e-04	1.08e-07	33	29
Kidney cancer	Parkinson's disease	Gene Ontology	mitochondrial electron transport nadh to ubiquinone	down-down	-2.27	-2.47	4.79e-04	1.19e-07	35	34
Kidney cancer	Parkinson's disease	Gene Ontology	neuron to neuron synapse	down-down	-1.38	-1.93	3.52e-02	2.21e-07	280	280
Kidney cancer	Parkinson's disease	Gene Ontology	transmembrane transport	down-down	-1.64	-1.55	8.93e-09	3.28e-07	1247	1114
Kidney cancer	Parkinson's disease	Gene Ontology	organophosphate biosynthetic process	down-down	-1.49	-1.77	1.31e-03	3.97e-07	466	452
Kidney cancer	Parkinson's disease	Gene Ontology	mitochondrial transport	down-down	-1.45	-2.06	2.92e-02	4.83e-07	195	186
Kidney cancer	Parkinson's disease	Gene Ontology	cation transmembrane transport	down-down	-1.65	-1.68	2.25e-07	5.11e-07	676	613
Kidney cancer	Parkinson's disease	Gene Ontology	nadh dehydrogenase activity	down-down	-2.24	-2.48	1.43e-03	5.50e-07	27	26
Kidney cancer	Parkinson's disease	Gene Ontology	proton transporting two sector atpase complex	down-down	-2.71	-2.42	8.16e-07	5.74e-07	37	36
Kidney cancer	Parkinson's disease	Gene Ontology	oxidoreductase activity	down-down	-2.08	-1.68	8.93e-09	1.54e-06	547	535
Kidney cancer	Parkinson's disease	Gene Ontology	postsynaptic membrane	down-down	-1.68	-1.87	1.58e-04	3.54e-06	273	249
Kidney cancer	Parkinson's disease	Gene Ontology	inner mitochondrial membrane organization	down-down	-2.1	-2.35	3.25e-03	5.35e-06	35	31
Kidney cancer	Parkinson's disease	Gene Ontology	oxidoreductase activity acting on nad p h quinone or similar compound as acceptor	down-down	-2.31	-2.34	5.09e-04	5.40e-06	37	38
Kidney cancer	Parkinson's disease	Gene Ontology	mitochondrial transmembrane transport	down-down	-2.01	-2.23	1.02e-03	5.96e-06	70	64
Kidney cancer	Parkinson's disease	Gene Ontology	inorganic ion transmembrane transport	down-down	-1.7	-1.62	3.70e-08	1.12e-05	666	601
Kidney cancer	Parkinson's disease	Gene Ontology	cofactor metabolic process	down-down	-2.25	-1.77	8.93e-09	1.49e-05	341	331
Kidney cancer	Parkinson's disease	Gene Ontology	cofactor biosynthetic process	down-down	-2.08	-1.91	1.01e-06	2.40e-05	189	174
Kidney cancer	Parkinson's disease	Gene Ontology	oxidoreductase activity acting on nad p h	down-down	-1.72	-2.14	2.05e-02	3.31e-05	72	74
Kidney cancer	Parkinson's disease	Gene Ontology	ion transmembrane transport	down-down	-1.73	-1.51	8.93e-09	4.68e-05	904	812
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of trans synaptic signaling	down-down	-1.31	-1.72	4.96e-02	4.77e-05	362	355
Kidney cancer	Parkinson's disease	Gene Ontology	electron transfer activity	down-down	-1.81	-2.04	5.24e-03	6.67e-05	81	90
Kidney cancer	Parkinson's disease	Gene Ontology	dendritic tree	down-down	-1.29	-1.63	4.17e-02	7.93e-05	484	475
Kidney cancer	Parkinson's disease	Gene Ontology	schaffer collateral ca1 synapse	down-down	-1.61	-2.1	4.39e-02	8.99e-05	65	66
Kidney cancer	Parkinson's disease	Gene Ontology	cristae formation	down-down	-2.24	-2.17	8.73e-04	1.16e-04	24	23
Kidney cancer	Parkinson's disease	Gene Ontology	proton transporting two sector atpase complex catalytic domain	down-down	-2.04	-2.19	1.15e-02	3.34e-04	14	12
Kidney cancer	Parkinson's disease	Gene Ontology	pyrophosphate hydrolysis driven proton transmembrane transporter activity	down-down	-2.12	-2.13	5.83e-03	3.43e-04	28	27
Kidney cancer	Parkinson's disease	Gene Ontology	cellular ketone metabolic process	down-down	-1.46	-1.77	3.05e-02	3.62e-04	187	197
Kidney cancer	Parkinson's disease	Gene Ontology	coenzyme metabolic process	down-down	-2.32	-1.8	8.93e-09	3.74e-04	199	188
Kidney cancer	Parkinson's disease	Gene Ontology	atp synthesis coupled proton transport	down-down	-1.89	-2.18	4.09e-02	4.10e-04	18	18
Kidney cancer	Parkinson's disease	Gene Ontology	microbody	down-down	-2.06	-1.91	1.02e-04	4.54e-04	107	100
Kidney cancer	Parkinson's disease	Gene Ontology	postsynaptic specialization membrane	down-down	-1.59	-1.95	4.45e-02	4.75e-04	91	81
Kidney cancer	Parkinson's disease	Gene Ontology	monovalent inorganic cation transport	down-down	-1.94	-1.62	8.93e-09	5.88e-04	412	373
Kidney cancer	Parkinson's disease	Gene Ontology	proton transporting atp synthase complex	down-down	-2	-2.16	1.70e-02	7.00e-04	14	16
Kidney cancer	Parkinson's disease	Gene Ontology	cation transmembrane transporter activity	down-down	-2.02	-1.54	8.93e-09	8.62e-04	531	462
Kidney cancer	Parkinson's disease	Gene Ontology	dicarboxylic acid metabolic process	down-down	-2.12	-1.93	1.78e-04	9.16e-04	75	70
Kidney cancer	Parkinson's disease	Gene Ontology	coenzyme biosynthetic process	down-down	-1.93	-1.84	4.60e-04	9.43e-04	119	110
Kidney cancer	Parkinson's disease	Gene Ontology	cation transport	down-down	-1.63	-1.42	8.93e-09	1.09e-03	927	853
Kidney cancer	Parkinson's disease	Gene Ontology	cofactor binding	down-down	-2.43	-1.58	8.93e-09	1.12e-03	379	400
Kidney cancer	Parkinson's disease	Gene Ontology	nucleoside bisphosphate metabolic process	down-down	-2.42	-1.84	5.49e-08	1.42e-03	103	100
Kidney cancer	Parkinson's disease	Gene Ontology	atpase activity coupled to transmembrane movement of ions rotational mechanism	down-down	-2.42	-2.11	2.24e-04	1.45e-03	18	18
Kidney cancer	Parkinson's disease	Gene Ontology	sulfur compound metabolic process	down-down	-2.17	-1.6	8.93e-09	1.64e-03	286	282
Kidney cancer	Parkinson's disease	Gene Ontology	proton transporting v type atpase complex	down-down	-2.42	-2.09	2.32e-04	2.27e-03	21	19
Kidney cancer	Parkinson's disease	Gene Ontology	monocarboxylic acid metabolic process	down-down	-2.02	-1.49	8.93e-09	2.41e-03	492	484
Kidney cancer	Parkinson's disease	Gene Ontology	thioester metabolic process	down-down	-2.38	-1.87	3.27e-06	2.82e-03	77	74
Kidney cancer	Parkinson's disease	Gene Ontology	ion transport	down-down	-1.74	-1.32	8.93e-09	2.82e-03	1338	1217
Kidney cancer	Parkinson's disease	Gene Ontology	signal release	down-down	-1.42	-1.52	5.75e-03	2.87e-03	379	374
Kidney cancer	Parkinson's disease	Gene Ontology	transferrin transport	down-down	-2	-1.98	1.63e-02	4.04e-03	29	29
Kidney cancer	Parkinson's disease	Gene Ontology	phagosome acidification	down-down	-1.99	-1.96	1.05e-02	5.14e-03	24	22
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of membrane potential	down-down	-1.65	-1.52	8.58e-05	7.12e-03	352	340
Kidney cancer	Parkinson's disease	Gene Ontology	oxidoreductase activity acting on the aldehyde or oxo group of donors	down-down	-2.29	-1.92	4.39e-04	8.56e-03	36	37
Kidney cancer	Parkinson's disease	Gene Ontology	thioester biosynthetic process	down-down	-1.76	-1.86	3.18e-02	8.67e-03	43	43
Kidney cancer	Parkinson's disease	Gene Ontology	monovalent inorganic cation transmembrane transporter activity	down-down	-2.19	-1.52	8.93e-09	9.76e-03	317	279
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of neurotransmitter levels	down-down	-1.41	-1.52	2.61e-02	1.00e-02	288	279
Kidney cancer	Parkinson's disease	Gene Ontology	intrinsic component of postsynaptic specialization membrane	down-down	-1.69	-1.85	2.99e-02	1.02e-02	64	55
Kidney cancer	Parkinson's disease	Gene Ontology	nad binding	down-down	-2.3	-1.82	7.86e-05	1.08e-02	51	51
Kidney cancer	Parkinson's disease	Gene Ontology	lyase activity	down-down	-1.98	-1.64	5.06e-05	1.13e-02	141	144
Kidney cancer	Parkinson's disease	Gene Ontology	cellular lipid metabolic process	down-down	-1.81	-1.35	8.93e-09	1.14e-02	803	749
Kidney cancer	Parkinson's disease	Gene Ontology	oxidoreductase activity acting on the aldehyde or oxo group of donors nad or nadp as acceptor	down-down	-2.13	-1.89	5.69e-03	1.14e-02	28	30
Kidney cancer	Parkinson's disease	Gene Ontology	intrinsic component of synaptic membrane	down-down	-1.75	-1.67	1.73e-03	1.18e-02	141	134
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of postsynaptic membrane potential	down-down	-1.66	-1.68	6.87e-03	1.19e-02	118	113
Kidney cancer	Parkinson's disease	Gene Ontology	ion transmembrane transporter activity	down-down	-1.96	-1.37	8.93e-09	1.38e-02	712	613
Kidney cancer	Parkinson's disease	Gene Ontology	coenzyme binding	down-down	-2.61	-1.53	8.93e-09	1.48e-02	234	237
Kidney cancer	Parkinson's disease	Gene Ontology	small molecule catabolic process	down-down	-2.46	-1.42	8.93e-09	1.82e-02	348	336
Kidney cancer	Parkinson's disease	Gene Ontology	dicarboxylic acid biosynthetic process	down-down	-1.81	-1.89	4.60e-02	1.95e-02	8	9
Kidney cancer	Parkinson's disease	Gene Ontology	small molecule biosynthetic process	down-down	-1.86	-1.38	8.93e-09	1.99e-02	554	549
Kidney cancer	Parkinson's disease	Gene Ontology	cellular monovalent inorganic cation homeostasis	down-down	-1.78	-1.63	6.55e-03	2.14e-02	90	86
Kidney cancer	Parkinson's disease	Gene Ontology	regulation of ph	down-down	-1.67	-1.65	2.37e-02	2.19e-02	80	77
Kidney cancer	Parkinson's disease	Gene Ontology	intrinsic component of postsynaptic membrane	down-down	-1.75	-1.66	7.64e-03	2.28e-02	103	95
Kidney cancer	Parkinson's disease	Gene Ontology	phagosome maturation	down-down	-1.83	-1.79	3.50e-02	2.96e-02	31	32
Kidney cancer	Parkinson's disease	Gene Ontology	transporter activity	down-down	-1.86	-1.3	8.93e-09	2.99e-02	920	816
Kidney cancer	Parkinson's disease	Gene Ontology	lipid metabolic process	down-down	-1.78	-1.27	8.93e-09	3.08e-02	1066	1009
Kidney cancer	Parkinson's disease	Gene Ontology	lipid biosynthetic process	down-down	-1.64	-1.34	2.70e-06	3.43e-02	545	532
Kidney cancer	Parkinson's disease	Gene Ontology	peroxisome organization	down-down	-1.7	-1.68	3.03e-02	3.46e-02	63	67
Kidney cancer	Parkinson's disease	Gene Ontology	active ion transmembrane transporter activity	down-down	-2.14	-1.5	4.42e-08	3.54e-02	202	181
Kidney cancer	Parkinson's disease	Gene Ontology	peroxisomal transport	down-down	-1.77	-1.66	1.89e-02	3.69e-02	55	60
Kidney cancer	Parkinson's disease	Gene Ontology	acetyl coa biosynthetic process	down-down	-1.94	-1.8	3.90e-02	3.97e-02	22	19
Kidney cancer	Parkinson's disease	Gene Ontology	tetrapyrrole biosynthetic process	down-down	-1.97	-1.75	1.17e-02	4.29e-02	27	24
Kidney cancer	Parkinson's disease	Gene Ontology	proton transporting two sector atpase complex proton transporting domain	down-down	-2.2	-1.79	3.14e-03	4.51e-02	15	18
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - cytokine cytokine receptor interaction	up-up	1.84	2.16	5.30e-05	7.41e-09	210	218
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - extracellular matrix organization	up-up	1.58	1.93	2.79e-03	7.30e-08	254	251
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - transcriptional regulation of granulopoiesis	up-up	1.64	2.43	1.98e-02	4.06e-07	48	59
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - chromatin modifying enzymes	up-up	1.49	1.95	2.39e-02	2.24e-06	190	198
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - hematopoietic cell lineage	up-up	1.56	2.19	3.65e-02	8.26e-06	69	78
Kidney cancer	Parkinson's disease	Canonical Pathways	kegg - pathways in cancer	up-up	1.45	1.73	1.85e-02	1.26e-05	266	300
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - hiv nef pathway	up-up	1.73	2.38	1.74e-02	2.07e-05	33	35
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - immunoregulatory interactions between a lymphoid and a non lymphoid cell	up-up	2.41	2.03	1.22e-08	7.53e-05	89	91
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - fra pathway	up-up	1.71	2.3	1.69e-02	8.07e-05	31	35
Kidney cancer	Parkinson's disease	Canonical Pathways	reactome - prc2 methylates histones and dna	up-up	1.76	2.3	1.18e-02	1.01e-04	32	40
Kidney cancer	Parkinson's disease	Canonical Pathways	pid - e2f pathway	up-up	2.02	2.12	3.59e-04	1.38e-04	60	68
