disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Prostate cancer	Alzheimer's disease	Gene Ontology	cartilage development	down-up	-1.97	2.31	6.39e-06	5.63e-09	179	167
Prostate cancer	Alzheimer's disease	Gene Ontology	cell activation	down-up	-1.26	1.77	2.99e-02	5.63e-09	1151	1094
Prostate cancer	Alzheimer's disease	Gene Ontology	cell cell adhesion	down-up	-1.45	1.87	1.46e-03	5.63e-09	695	633
Prostate cancer	Alzheimer's disease	Gene Ontology	cell fate commitment	down-up	-1.65	2.48	1.93e-03	5.63e-09	230	206
Prostate cancer	Alzheimer's disease	Gene Ontology	cell motility	down-up	-1.58	1.77	3.20e-08	5.63e-09	1361	1245
Prostate cancer	Alzheimer's disease	Gene Ontology	cell surface	down-up	-1.59	2.11	9.32e-06	5.63e-09	695	667
Prostate cancer	Alzheimer's disease	Gene Ontology	circulatory system development	down-up	-1.74	2.15	3.20e-08	5.63e-09	932	883
Prostate cancer	Alzheimer's disease	Gene Ontology	collagen containing extracellular matrix	down-up	-1.97	2.59	3.20e-08	5.63e-09	355	327
Prostate cancer	Alzheimer's disease	Gene Ontology	connective tissue development	down-up	-1.8	2.19	7.77e-05	5.63e-09	238	218
Prostate cancer	Alzheimer's disease	Gene Ontology	cytokine production	down-up	-1.33	2.04	3.49e-02	5.63e-09	640	607
Prostate cancer	Alzheimer's disease	Gene Ontology	embryonic morphogenesis	down-up	-1.57	2.3	3.06e-04	5.63e-09	513	464
Prostate cancer	Alzheimer's disease	Gene Ontology	embryonic organ development	down-up	-1.66	2.48	2.08e-04	5.63e-09	378	348
Prostate cancer	Alzheimer's disease	Gene Ontology	embryonic organ morphogenesis	down-up	-1.58	2.38	4.50e-03	5.63e-09	258	228
Prostate cancer	Alzheimer's disease	Gene Ontology	embryo development	down-up	-1.44	1.81	5.47e-04	5.63e-09	893	798
Prostate cancer	Alzheimer's disease	Gene Ontology	epithelial cell differentiation	down-up	-1.54	2.32	7.81e-04	5.63e-09	570	537
Prostate cancer	Alzheimer's disease	Gene Ontology	epithelium development	down-up	-1.52	1.93	3.14e-06	5.63e-09	1034	944
Prostate cancer	Alzheimer's disease	Gene Ontology	extracellular matrix	down-up	-1.82	2.67	1.32e-07	5.63e-09	461	412
Prostate cancer	Alzheimer's disease	Gene Ontology	extracellular matrix structural constituent	down-up	-1.87	2.49	2.06e-04	5.63e-09	150	133
Prostate cancer	Alzheimer's disease	Gene Ontology	extracellular structure organization	down-up	-1.77	2.51	7.59e-06	5.63e-09	326	310
Prostate cancer	Alzheimer's disease	Gene Ontology	intrinsic component of plasma membrane	down-up	-1.4	1.56	3.54e-05	5.63e-09	1443	1295
Prostate cancer	Alzheimer's disease	Gene Ontology	locomotion	down-up	-1.54	1.65	3.20e-08	5.63e-09	1555	1407
Prostate cancer	Alzheimer's disease	Gene Ontology	negative regulation of developmental process	down-up	-1.62	1.78	3.34e-07	5.63e-09	812	741
Prostate cancer	Alzheimer's disease	Gene Ontology	negative regulation of multicellular organismal process	down-up	-1.63	1.8	3.20e-08	5.63e-09	1044	967
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of developmental process	down-up	-1.52	1.66	5.65e-07	5.63e-09	1176	1092
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of multicellular organismal process	down-up	-1.38	1.51	1.76e-04	5.63e-09	1498	1412
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of vasculature development	down-up	-1.64	2.44	8.94e-03	5.63e-09	164	158
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of cell activation	down-up	-1.36	2.11	3.45e-02	5.63e-09	459	432
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of cell adhesion	down-up	-1.58	1.83	8.29e-05	5.63e-09	584	563
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of cell population proliferation	down-up	-1.48	1.89	1.49e-06	5.63e-09	1362	1310
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of vasculature development	down-up	-1.71	2.18	1.67e-04	5.63e-09	287	274
Prostate cancer	Alzheimer's disease	Gene Ontology	response to lipid	down-up	-1.39	1.72	3.13e-03	5.63e-09	798	784
Prostate cancer	Alzheimer's disease	Gene Ontology	response to wounding	down-up	-1.77	1.93	3.54e-08	5.63e-09	566	557
Prostate cancer	Alzheimer's disease	Gene Ontology	sensory organ development	down-up	-1.6	2.11	7.79e-05	5.63e-09	486	432
Prostate cancer	Alzheimer's disease	Gene Ontology	skeletal system development	down-up	-1.8	2.33	2.90e-07	5.63e-09	456	419
Prostate cancer	Alzheimer's disease	Gene Ontology	skeletal system morphogenesis	down-up	-1.79	2.38	2.05e-04	5.63e-09	208	191
Prostate cancer	Alzheimer's disease	Gene Ontology	tube development	down-up	-1.59	2.35	5.18e-07	5.63e-09	904	858
Prostate cancer	Alzheimer's disease	Gene Ontology	tube morphogenesis	down-up	-1.62	2.34	1.59e-06	5.63e-09	734	694
Prostate cancer	Alzheimer's disease	Gene Ontology	urogenital system development	down-up	-1.88	2.13	1.26e-06	5.63e-09	298	284
Prostate cancer	Alzheimer's disease	Gene Ontology	wound healing	down-up	-1.73	2.02	1.07e-06	5.63e-09	468	461
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell adhesion	down-up	-1.65	2	2.06e-04	8.21e-09	348	333
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of cell cell adhesion	down-up	-1.43	1.96	2.28e-02	2.37e-08	349	332
Prostate cancer	Alzheimer's disease	Gene Ontology	renal system development	down-up	-1.83	2.09	9.32e-06	2.66e-08	265	249
Prostate cancer	Alzheimer's disease	Gene Ontology	sensory system development	down-up	-1.69	2	7.73e-05	2.97e-08	334	297
Prostate cancer	Alzheimer's disease	Gene Ontology	appendage morphogenesis	down-up	-1.62	2.42	2.88e-02	3.63e-08	133	120
Prostate cancer	Alzheimer's disease	Gene Ontology	heart development	down-up	-1.83	1.82	3.20e-08	4.92e-08	491	460
Prostate cancer	Alzheimer's disease	Gene Ontology	muscle structure development	down-up	-1.76	1.76	5.47e-08	4.99e-08	543	505
Prostate cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell differentiation	down-up	-1.67	1.72	1.91e-06	8.51e-08	601	539
Prostate cancer	Alzheimer's disease	Gene Ontology	morphogenesis of a branching structure	down-up	-1.7	2.16	3.50e-03	1.02e-07	179	172
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of cell differentiation	down-up	-1.53	1.46	3.20e-08	1.12e-07	1553	1408
Prostate cancer	Alzheimer's disease	Gene Ontology	embryonic appendage morphogenesis	down-up	-1.66	2.39	2.69e-02	1.40e-07	114	105
Prostate cancer	Alzheimer's disease	Gene Ontology	branching morphogenesis of an epithelial tube	down-up	-1.56	2.31	3.89e-02	1.64e-07	136	129
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of intracellular signal transduction	down-up	-1.39	1.6	4.09e-03	1.67e-07	855	794
Prostate cancer	Alzheimer's disease	Gene Ontology	receptor complex	down-up	-1.55	1.93	5.22e-03	1.67e-07	344	323
Prostate cancer	Alzheimer's disease	Gene Ontology	kidney epithelium development	down-up	-1.77	2.34	1.79e-03	1.81e-07	123	120
Prostate cancer	Alzheimer's disease	Gene Ontology	digestive system development	down-up	-1.86	2.34	3.75e-04	1.84e-07	126	120
Prostate cancer	Alzheimer's disease	Gene Ontology	sensory organ morphogenesis	down-up	-1.5	2.08	2.86e-02	3.49e-07	233	204
Prostate cancer	Alzheimer's disease	Gene Ontology	cell fate specification	down-up	-1.63	2.43	3.42e-02	4.03e-07	87	76
Prostate cancer	Alzheimer's disease	Gene Ontology	tissue morphogenesis	down-up	-1.71	1.69	5.69e-07	4.82e-07	593	537
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of epithelial cell differentiation	down-up	-1.77	2.24	2.30e-03	6.26e-07	124	125
Prostate cancer	Alzheimer's disease	Gene Ontology	gland morphogenesis	down-up	-1.76	2.28	8.29e-03	7.02e-07	104	109
Prostate cancer	Alzheimer's disease	Gene Ontology	side of membrane	down-up	-1.37	1.8	4.78e-02	7.99e-07	430	407
Prostate cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell activation	down-up	-1.56	2.13	2.90e-02	1.69e-06	164	159
Prostate cancer	Alzheimer's disease	Gene Ontology	epithelial cell proliferation	down-up	-1.58	1.82	2.21e-03	1.95e-06	335	321
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of locomotion	down-up	-1.69	1.66	5.32e-06	1.96e-06	481	467
Prostate cancer	Alzheimer's disease	Gene Ontology	reproductive system development	down-up	-1.46	1.77	1.43e-02	2.06e-06	376	362
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of cellular component movement	down-up	-1.79	1.54	3.20e-08	2.19e-06	855	803
Prostate cancer	Alzheimer's disease	Gene Ontology	growth factor binding	down-up	-1.63	2.21	2.19e-02	2.36e-06	119	120
Prostate cancer	Alzheimer's disease	Gene Ontology	heart morphogenesis	down-up	-1.8	1.93	2.05e-05	3.20e-06	226	209
Prostate cancer	Alzheimer's disease	Gene Ontology	mesonephros development	down-up	-1.76	2.21	8.73e-03	3.53e-06	88	87
Prostate cancer	Alzheimer's disease	Gene Ontology	gastrulation	down-up	-1.6	2.08	1.93e-02	4.50e-06	157	143
Prostate cancer	Alzheimer's disease	Gene Ontology	epithelial cell apoptotic process	down-up	-1.64	2.26	3.81e-02	4.88e-06	89	90
Prostate cancer	Alzheimer's disease	Gene Ontology	signaling receptor binding	down-up	-1.56	1.4	6.77e-08	5.03e-06	1256	1185
Prostate cancer	Alzheimer's disease	Gene Ontology	muscle organ development	down-up	-1.6	1.86	1.35e-03	5.95e-06	333	308
Prostate cancer	Alzheimer's disease	Gene Ontology	odontogenesis	down-up	-1.67	2.18	1.63e-02	6.67e-06	122	109
Prostate cancer	Alzheimer's disease	Gene Ontology	formation of primary germ layer	down-up	-1.85	2.21	1.40e-03	6.70e-06	103	94
Prostate cancer	Alzheimer's disease	Gene Ontology	response to growth factor	down-up	-1.74	1.56	1.88e-07	6.97e-06	597	572
Prostate cancer	Alzheimer's disease	Gene Ontology	nephron development	down-up	-1.82	2.14	1.45e-03	7.47e-06	129	120
Prostate cancer	Alzheimer's disease	Gene Ontology	ossification	down-up	-1.57	1.8	1.96e-03	7.58e-06	346	320
Prostate cancer	Alzheimer's disease	Gene Ontology	cell substrate adhesion	down-up	-1.91	1.83	2.36e-07	8.74e-06	301	284
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of mapk cascade	down-up	-1.53	1.65	1.75e-03	1.08e-05	446	437
Prostate cancer	Alzheimer's disease	Gene Ontology	response to bmp	down-up	-1.63	2.12	1.26e-02	1.23e-05	138	122
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of body fluid levels	down-up	-1.46	1.66	8.87e-03	1.46e-05	424	419
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of signaling	down-up	-1.34	1.36	5.99e-04	1.74e-05	1581	1439
Prostate cancer	Alzheimer's disease	Gene Ontology	bone morphogenesis	down-up	-1.74	2.2	1.12e-02	1.77e-05	100	91
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of cartilage development	down-up	-1.88	2.32	4.16e-03	2.09e-05	60	56
Prostate cancer	Alzheimer's disease	Gene Ontology	embryonic skeletal system morphogenesis	down-up	-1.65	2.23	3.22e-02	2.17e-05	83	78
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of phosphorus metabolic process	down-up	-1.44	1.44	4.22e-04	2.40e-05	948	905
Prostate cancer	Alzheimer's disease	Gene Ontology	morphogenesis of an epithelium	down-up	-1.54	1.6	4.91e-04	3.06e-05	486	439
Prostate cancer	Alzheimer's disease	Gene Ontology	multicellular organismal homeostasis	down-up	-1.53	1.65	2.38e-03	3.17e-05	423	388
Prostate cancer	Alzheimer's disease	Gene Ontology	glomerulus development	down-up	-1.88	2.3	4.39e-03	3.36e-05	57	56
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of cell differentiation	down-up	-1.57	1.47	4.57e-06	3.67e-05	841	794
Prostate cancer	Alzheimer's disease	Gene Ontology	endothelial cell apoptotic process	down-up	-2.07	2.32	8.75e-04	5.38e-05	49	48
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of embryonic development	down-up	-1.57	2.09	4.29e-02	5.64e-05	115	97
Prostate cancer	Alzheimer's disease	Gene Ontology	basement membrane	down-up	-1.94	2.16	6.86e-04	6.03e-05	83	71
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of chondrocyte differentiation	down-up	-1.84	2.28	1.68e-02	6.79e-05	47	42
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of bmp signaling pathway	down-up	-1.88	2.16	1.86e-03	8.13e-05	79	67
Prostate cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell population proliferation	down-up	-1.64	1.49	1.18e-05	9.24e-05	595	580
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of epithelial cell apoptotic process	down-up	-1.62	2.18	4.23e-02	9.26e-05	68	69
Prostate cancer	Alzheimer's disease	Gene Ontology	cell differentiation involved in kidney development	down-up	-1.96	2.25	1.86e-03	1.00e-04	52	51
Prostate cancer	Alzheimer's disease	Gene Ontology	anchoring junction	down-up	-1.69	1.46	3.74e-07	1.01e-04	696	659
Prostate cancer	Alzheimer's disease	Gene Ontology	mesenchyme development	down-up	-1.69	1.81	9.73e-04	1.23e-04	233	210
Prostate cancer	Alzheimer's disease	Gene Ontology	outflow tract morphogenesis	down-up	-1.71	2.14	2.92e-02	1.30e-04	73	72
Prostate cancer	Alzheimer's disease	Gene Ontology	hindlimb morphogenesis	down-up	-1.76	2.32	3.60e-02	1.45e-04	35	31
Prostate cancer	Alzheimer's disease	Gene Ontology	chondrocyte differentiation	down-up	-2.14	2.04	2.99e-06	1.64e-04	105	96
Prostate cancer	Alzheimer's disease	Gene Ontology	taxis	down-up	-1.55	1.5	2.99e-04	1.96e-04	545	516
Prostate cancer	Alzheimer's disease	Gene Ontology	i kappab kinase nf kappab signaling	down-up	-1.57	1.77	1.01e-02	2.15e-04	231	202
Prostate cancer	Alzheimer's disease	Gene Ontology	vasculogenesis	down-up	-1.93	2.07	1.61e-03	2.17e-04	73	70
Prostate cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell adhesion	down-up	-1.45	1.73	4.53e-02	2.21e-04	233	230
Prostate cancer	Alzheimer's disease	Gene Ontology	embryonic skeletal system development	down-up	-1.64	1.98	2.19e-02	2.33e-04	107	101
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of protein modification process	down-up	-1.38	1.38	1.56e-03	2.41e-04	1028	964
Prostate cancer	Alzheimer's disease	Gene Ontology	neural precursor cell proliferation	down-up	-1.69	1.98	1.04e-02	2.79e-04	132	118
Prostate cancer	Alzheimer's disease	Gene Ontology	stem cell proliferation	down-up	-1.72	1.98	7.45e-03	3.63e-04	98	93
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of fat cell differentiation	down-up	-1.91	1.9	4.68e-04	6.16e-04	108	88
Prostate cancer	Alzheimer's disease	Gene Ontology	cardiac chamber morphogenesis	down-up	-1.97	1.88	1.06e-04	6.67e-04	116	114
Prostate cancer	Alzheimer's disease	Gene Ontology	endoplasmic reticulum lumen	down-up	-1.43	1.63	3.76e-02	6.82e-04	281	246
Prostate cancer	Alzheimer's disease	Gene Ontology	muscle system process	down-up	-2.05	1.54	3.20e-08	7.21e-04	380	374
Prostate cancer	Alzheimer's disease	Gene Ontology	cardiac ventricle development	down-up	-1.62	1.86	2.71e-02	7.59e-04	118	106
Prostate cancer	Alzheimer's disease	Gene Ontology	mesoderm morphogenesis	down-up	-1.82	2.09	1.47e-02	7.63e-04	62	58
Prostate cancer	Alzheimer's disease	Gene Ontology	cardiac ventricle morphogenesis	down-up	-1.72	1.99	2.62e-02	7.81e-04	67	65
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of cellular response to growth factor stimulus	down-up	-1.92	1.7	3.15e-06	8.20e-04	231	205
Prostate cancer	Alzheimer's disease	Gene Ontology	mesodermal cell differentiation	down-up	-1.92	2.29	1.64e-02	8.80e-04	26	28
Prostate cancer	Alzheimer's disease	Gene Ontology	muscle cell proliferation	down-up	-1.83	1.7	3.14e-04	9.19e-04	178	173
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of anatomical structure morphogenesis	down-up	-1.58	1.36	9.05e-07	9.22e-04	941	852
Prostate cancer	Alzheimer's disease	Gene Ontology	transmembrane receptor protein serine threonine kinase signaling pathway	down-up	-1.5	1.64	2.02e-02	9.22e-04	279	256
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of bmp signaling pathway	down-up	-1.73	2.23	4.66e-02	9.37e-04	31	29
Prostate cancer	Alzheimer's disease	Gene Ontology	circulatory system process	down-up	-1.74	1.47	1.62e-06	9.98e-04	467	462
Prostate cancer	Alzheimer's disease	Gene Ontology	integrin mediated signaling pathway	down-up	-1.88	1.93	1.13e-03	1.16e-03	93	90
Prostate cancer	Alzheimer's disease	Gene Ontology	muscle tissue development	down-up	-1.63	1.57	2.54e-04	1.16e-03	337	318
Prostate cancer	Alzheimer's disease	Gene Ontology	cardiac septum development	down-up	-1.71	1.87	2.06e-02	1.18e-03	97	92
Prostate cancer	Alzheimer's disease	Gene Ontology	negative regulation of immune effector process	down-up	-1.63	1.86	3.81e-02	1.20e-03	96	99
Prostate cancer	Alzheimer's disease	Gene Ontology	fat cell differentiation	down-up	-1.7	1.72	2.51e-03	1.23e-03	183	162
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of neural precursor cell proliferation	down-up	-1.63	1.93	4.13e-02	1.66e-03	77	71
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of cell death	down-up	-1.3	1.27	1.09e-02	1.72e-03	1371	1313
Prostate cancer	Alzheimer's disease	Gene Ontology	mesenchymal cell differentiation	down-up	-1.6	1.68	1.59e-02	1.85e-03	183	167
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of ossification	down-up	-1.85	1.75	1.83e-04	1.86e-03	175	157
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of mapk cascade	down-up	-1.5	1.4	7.85e-04	1.88e-03	620	594
Prostate cancer	Alzheimer's disease	Gene Ontology	inositol lipid mediated signaling	down-up	-1.65	1.69	5.13e-03	1.98e-03	166	162
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of transmembrane receptor protein serine threonine kinase signaling pathway	down-up	-1.71	1.72	2.69e-03	2.15e-03	197	180
Prostate cancer	Alzheimer's disease	Gene Ontology	epithelial cell differentiation involved in kidney development	down-up	-1.81	2.01	1.63e-02	2.19e-03	43	43
Prostate cancer	Alzheimer's disease	Gene Ontology	collagen binding	down-up	-1.84	1.96	7.00e-03	2.35e-03	65	60
Prostate cancer	Alzheimer's disease	Gene Ontology	lipid binding	down-up	-1.44	1.39	3.05e-03	2.35e-03	625	530
Prostate cancer	Alzheimer's disease	Gene Ontology	response to steroid hormone	down-up	-1.43	1.52	2.80e-02	2.36e-03	339	335
Prostate cancer	Alzheimer's disease	Gene Ontology	muscle contraction	down-up	-2.13	1.55	3.20e-08	2.42e-03	303	299
Prostate cancer	Alzheimer's disease	Gene Ontology	cardiac chamber development	down-up	-1.87	1.71	3.92e-04	2.71e-03	153	144
Prostate cancer	Alzheimer's disease	Gene Ontology	cell junction organization	down-up	-1.86	1.59	5.59e-06	2.72e-03	253	239
Prostate cancer	Alzheimer's disease	Gene Ontology	positive regulation of i kappab kinase nf kappab signaling	down-up	-1.53	1.67	3.76e-02	2.79e-03	163	143
Prostate cancer	Alzheimer's disease	Gene Ontology	negative regulation of cell death	down-up	-1.36	1.33	8.84e-03	2.95e-03	804	793
Prostate cancer	Alzheimer's disease	Gene Ontology	osteoblast differentiation	down-up	-1.61	1.66	1.88e-02	3.16e-03	188	169
Prostate cancer	Alzheimer's disease	Gene Ontology	cell substrate junction	down-up	-1.88	1.48	2.55e-07	3.23e-03	338	352
Prostate cancer	Alzheimer's disease	Gene Ontology	heart formation	down-up	-1.81	2.07	2.61e-02	3.31e-03	27	22
Prostate cancer	Alzheimer's disease	Gene Ontology	negative regulation of cytokine production involved in immune response	down-up	-1.82	2.09	1.95e-02	3.39e-03	21	24
Prostate cancer	Alzheimer's disease	Gene Ontology	enzyme linked receptor protein signaling pathway	down-up	-1.61	1.33	3.12e-07	3.48e-03	874	827
Prostate cancer	Alzheimer's disease	Gene Ontology	extracellular matrix structural constituent conferring tensile strength	down-up	-1.74	2.04	3.12e-02	3.53e-03	38	31
Prostate cancer	Alzheimer's disease	Gene Ontology	apical plasma membrane	down-up	-1.48	1.55	1.51e-02	3.99e-03	282	256
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of extrinsic apoptotic signaling pathway	down-up	-1.68	1.74	1.11e-02	4.58e-03	131	130
Prostate cancer	Alzheimer's disease	Gene Ontology	organ growth	down-up	-1.72	1.64	3.32e-03	4.66e-03	158	149
Prostate cancer	Alzheimer's disease	Gene Ontology	sodium ion homeostasis	down-up	-2	1.93	2.87e-03	4.66e-03	47	49
Prostate cancer	Alzheimer's disease	Gene Ontology	cell cell junction	down-up	-1.53	1.45	3.05e-03	4.73e-03	428	379
Prostate cancer	Alzheimer's disease	Gene Ontology	hemidesmosome	down-up	-1.81	1.99	1.72e-02	4.88e-03	7	7
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of stem cell proliferation	down-up	-1.66	1.89	3.80e-02	4.88e-03	56	56
Prostate cancer	Alzheimer's disease	Gene Ontology	cell matrix adhesion	down-up	-1.82	1.58	9.61e-05	4.96e-03	193	187
Prostate cancer	Alzheimer's disease	Gene Ontology	cell junction assembly	down-up	-1.95	1.51	1.72e-06	5.48e-03	212	206
Prostate cancer	Alzheimer's disease	Gene Ontology	spinal cord motor neuron cell fate specification	down-up	-1.78	1.99	4.29e-02	5.48e-03	12	9
Prostate cancer	Alzheimer's disease	Gene Ontology	female pregnancy	down-up	-1.55	1.59	4.16e-02	5.53e-03	161	167
Prostate cancer	Alzheimer's disease	Gene Ontology	plasma membrane signaling receptor complex	down-up	-1.6	1.61	1.84e-02	5.64e-03	171	150
Prostate cancer	Alzheimer's disease	Gene Ontology	insulin like growth factor binding	down-up	-1.73	2.01	4.99e-02	6.03e-03	27	26
Prostate cancer	Alzheimer's disease	Gene Ontology	fluid transport	down-up	-1.82	2	3.25e-02	6.55e-03	22	22
Prostate cancer	Alzheimer's disease	Gene Ontology	multi multicellular organism process	down-up	-1.57	1.6	1.58e-02	6.55e-03	191	196
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of cytosolic calcium ion concentration	down-up	-1.52	1.49	4.24e-03	6.56e-03	317	304
Prostate cancer	Alzheimer's disease	Gene Ontology	muscle cell differentiation	down-up	-1.66	1.44	8.16e-04	6.74e-03	296	278
Prostate cancer	Alzheimer's disease	Gene Ontology	actin filament based process	down-up	-1.94	1.31	3.20e-08	7.12e-03	632	589
Prostate cancer	Alzheimer's disease	Gene Ontology	extracellular matrix assembly	down-up	-1.91	1.93	7.12e-03	7.24e-03	35	34
Prostate cancer	Alzheimer's disease	Gene Ontology	transmembrane receptor protein kinase activity	down-up	-1.88	1.77	4.22e-03	7.24e-03	69	72
Prostate cancer	Alzheimer's disease	Gene Ontology	prostate gland development	down-up	-1.85	1.87	1.19e-02	7.55e-03	45	45
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of phosphorylation	down-up	-1.29	1.21	1.86e-02	7.64e-03	1345	1244
Prostate cancer	Alzheimer's disease	Gene Ontology	response to transforming growth factor beta	down-up	-1.62	1.57	4.50e-03	7.72e-03	203	197
Prostate cancer	Alzheimer's disease	Gene Ontology	negative regulation of alpha beta t cell activation	down-up	-1.79	2.05	4.75e-02	8.23e-03	26	28
Prostate cancer	Alzheimer's disease	Gene Ontology	growth	down-up	-1.41	1.27	1.84e-03	8.66e-03	835	770
Prostate cancer	Alzheimer's disease	Gene Ontology	cellular response to endogenous stimulus	down-up	-1.42	1.22	1.12e-04	8.78e-03	1208	1142
Prostate cancer	Alzheimer's disease	Gene Ontology	structural constituent of muscle	down-up	-1.99	1.85	1.62e-03	9.62e-03	39	39
Prostate cancer	Alzheimer's disease	Gene Ontology	response to endogenous stimulus	down-up	-1.39	1.22	1.43e-04	9.95e-03	1432	1363
Prostate cancer	Alzheimer's disease	Gene Ontology	cytokine production involved in immune response	down-up	-1.72	1.7	1.63e-02	1.00e-02	89	93
Prostate cancer	Alzheimer's disease	Gene Ontology	phosphatidylinositol 3 kinase signaling	down-up	-1.55	1.66	4.68e-02	1.12e-02	131	130
Prostate cancer	Alzheimer's disease	Gene Ontology	keratinocyte proliferation	down-up	-1.72	1.86	4.50e-02	1.23e-02	37	36
Prostate cancer	Alzheimer's disease	Gene Ontology	regeneration	down-up	-1.56	1.53	2.74e-02	1.24e-02	163	163
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of calcium ion transport	down-up	-1.62	1.49	7.80e-03	1.34e-02	218	200
Prostate cancer	Alzheimer's disease	Gene Ontology	homotypic cell cell adhesion	down-up	-1.78	1.69	1.42e-02	1.36e-02	73	67
Prostate cancer	Alzheimer's disease	Gene Ontology	platelet activation	down-up	-1.69	1.57	6.25e-03	1.43e-02	144	136
Prostate cancer	Alzheimer's disease	Gene Ontology	metal ion homeostasis	down-up	-1.52	1.3	1.24e-03	1.57e-02	570	538
Prostate cancer	Alzheimer's disease	Gene Ontology	cardiocyte differentiation	down-up	-1.6	1.55	2.94e-02	1.63e-02	121	120
Prostate cancer	Alzheimer's disease	Gene Ontology	ameboidal type cell migration	down-up	-1.85	1.41	1.37e-06	1.66e-02	341	331
Prostate cancer	Alzheimer's disease	Gene Ontology	sarcolemma	down-up	-1.99	1.53	2.69e-05	1.68e-02	120	115
Prostate cancer	Alzheimer's disease	Gene Ontology	morphogenesis of an epithelial sheet	down-up	-1.71	1.75	4.99e-02	1.79e-02	48	43
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of endothelial cell differentiation	down-up	-1.88	1.9	1.19e-02	1.82e-02	27	29
Prostate cancer	Alzheimer's disease	Gene Ontology	endochondral bone morphogenesis	down-up	-1.69	1.76	4.01e-02	1.83e-02	65	59
Prostate cancer	Alzheimer's disease	Gene Ontology	negative regulation of production of molecular mediator of immune response	down-up	-1.75	1.83	4.23e-02	1.85e-02	29	34
Prostate cancer	Alzheimer's disease	Gene Ontology	negative regulation of fat cell differentiation	down-up	-1.9	1.82	8.07e-03	2.04e-02	40	37
Prostate cancer	Alzheimer's disease	Gene Ontology	actin cytoskeleton	down-up	-1.71	1.34	1.12e-05	2.10e-02	423	391
Prostate cancer	Alzheimer's disease	Gene Ontology	response to corticosteroid	down-up	-1.65	1.49	1.43e-02	2.16e-02	149	143
Prostate cancer	Alzheimer's disease	Gene Ontology	developmental growth	down-up	-1.56	1.28	1.44e-04	2.26e-02	574	530
Prostate cancer	Alzheimer's disease	Gene Ontology	embryonic digestive tract development	down-up	-1.89	1.85	8.00e-03	2.29e-02	30	30
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of dna binding transcription factor activity	down-up	-1.4	1.36	2.69e-02	2.29e-02	365	336
Prostate cancer	Alzheimer's disease	Gene Ontology	response to organic cyclic compound	down-up	-1.32	1.24	1.78e-02	2.35e-02	825	811
Prostate cancer	Alzheimer's disease	Gene Ontology	regulation of intracellular signal transduction	down-up	-1.35	1.18	5.27e-04	2.38e-02	1534	1400
Prostate cancer	Alzheimer's disease	Gene Ontology	transmembrane receptor protein tyrosine kinase activity	down-up	-1.76	1.67	2.66e-02	2.65e-02	53	57
