disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Parkinson's disease	Kidney cancer	Gene Ontology	nad binding	down-down	-1.82	-2.3	1.08e-02	7.86e-05	51	51
Parkinson's disease	Kidney cancer	Gene Ontology	lyase activity	down-down	-1.64	-1.98	1.13e-02	5.06e-05	144	141
Parkinson's disease	Kidney cancer	Gene Ontology	cellular lipid metabolic process	down-down	-1.35	-1.81	1.14e-02	8.93e-09	749	803
Parkinson's disease	Kidney cancer	Gene Ontology	oxidoreductase activity acting on the aldehyde or oxo group of donors nad or nadp as acceptor	down-down	-1.89	-2.13	1.14e-02	5.69e-03	30	28
Parkinson's disease	Kidney cancer	Gene Ontology	intrinsic component of synaptic membrane	down-down	-1.67	-1.75	1.18e-02	1.73e-03	134	141
Parkinson's disease	Kidney cancer	Gene Ontology	regulation of postsynaptic membrane potential	down-down	-1.68	-1.66	1.19e-02	6.87e-03	113	118
Parkinson's disease	Kidney cancer	Gene Ontology	ion transmembrane transporter activity	down-down	-1.37	-1.96	1.38e-02	8.93e-09	613	712
Parkinson's disease	Kidney cancer	Gene Ontology	coenzyme binding	down-down	-1.53	-2.61	1.48e-02	8.93e-09	237	234
Parkinson's disease	Kidney cancer	Gene Ontology	small molecule catabolic process	down-down	-1.42	-2.46	1.82e-02	8.93e-09	336	348
Parkinson's disease	Kidney cancer	Gene Ontology	dicarboxylic acid biosynthetic process	down-down	-1.89	-1.81	1.95e-02	4.60e-02	9	8
Parkinson's disease	Kidney cancer	Gene Ontology	small molecule biosynthetic process	down-down	-1.38	-1.86	1.99e-02	8.93e-09	549	554
Parkinson's disease	Kidney cancer	Gene Ontology	cellular monovalent inorganic cation homeostasis	down-down	-1.63	-1.78	2.14e-02	6.55e-03	86	90
Parkinson's disease	Kidney cancer	Gene Ontology	regulation of ph	down-down	-1.65	-1.67	2.19e-02	2.37e-02	77	80
Parkinson's disease	Kidney cancer	Gene Ontology	intrinsic component of postsynaptic membrane	down-down	-1.66	-1.75	2.28e-02	7.64e-03	95	103
Parkinson's disease	Kidney cancer	Gene Ontology	phagosome maturation	down-down	-1.79	-1.83	2.96e-02	3.50e-02	32	31
Parkinson's disease	Kidney cancer	Gene Ontology	transporter activity	down-down	-1.3	-1.86	2.99e-02	8.93e-09	816	920
Parkinson's disease	Kidney cancer	Gene Ontology	lipid metabolic process	down-down	-1.27	-1.78	3.08e-02	8.93e-09	1009	1066
Parkinson's disease	Kidney cancer	Gene Ontology	lipid biosynthetic process	down-down	-1.34	-1.64	3.43e-02	2.70e-06	532	545
Parkinson's disease	Kidney cancer	Gene Ontology	peroxisome organization	down-down	-1.68	-1.7	3.46e-02	3.03e-02	67	63
Parkinson's disease	Kidney cancer	Gene Ontology	active ion transmembrane transporter activity	down-down	-1.5	-2.14	3.54e-02	4.42e-08	181	202
Parkinson's disease	Kidney cancer	Gene Ontology	peroxisomal transport	down-down	-1.66	-1.77	3.69e-02	1.89e-02	60	55
Parkinson's disease	Kidney cancer	Gene Ontology	acetyl coa biosynthetic process	down-down	-1.8	-1.94	3.97e-02	3.90e-02	19	22
Parkinson's disease	Kidney cancer	Gene Ontology	tetrapyrrole biosynthetic process	down-down	-1.75	-1.97	4.29e-02	1.17e-02	24	27
Parkinson's disease	Kidney cancer	Gene Ontology	proton transporting two sector atpase complex proton transporting domain	down-down	-1.79	-2.2	4.51e-02	3.14e-03	18	15
Parkinson's disease	Stomach cancer	Gene Ontology	adaptive immune response	up-up	2.01	1.65	1.26e-08	2.11e-04	319	333
Parkinson's disease	Stomach cancer	Gene Ontology	anatomical structure formation involved in morphogenesis	up-up	1.61	1.78	1.26e-08	5.47e-09	882	957
Parkinson's disease	Stomach cancer	Gene Ontology	biological adhesion	up-up	1.53	1.61	1.26e-08	8.62e-09	1082	1168
Parkinson's disease	Stomach cancer	Gene Ontology	blood vessel morphogenesis	up-up	1.83	1.95	1.26e-08	5.47e-09	510	519
Parkinson's disease	Stomach cancer	Gene Ontology	cardiovascular system development	up-up	1.77	1.87	1.26e-08	5.47e-09	599	623
Parkinson's disease	Stomach cancer	Gene Ontology	chromatin	up-up	2.14	1.37	1.26e-08	3.79e-03	878	992
Parkinson's disease	Stomach cancer	Gene Ontology	chromatin organization	up-up	1.75	1.88	1.26e-08	5.47e-09	575	625
Parkinson's disease	Stomach cancer	Gene Ontology	chromosome	up-up	1.6	1.95	1.26e-08	5.47e-09	1242	1416
Parkinson's disease	Stomach cancer	Gene Ontology	cytokine production	up-up	1.8	1.83	1.26e-08	5.47e-09	606	635
Parkinson's disease	Stomach cancer	Gene Ontology	double stranded dna binding	up-up	1.99	1.33	1.26e-08	1.18e-02	754	831
Parkinson's disease	Stomach cancer	Gene Ontology	extracellular structure organization	up-up	1.97	2.22	1.26e-08	5.47e-09	310	325
Parkinson's disease	Stomach cancer	Gene Ontology	leukocyte differentiation	up-up	2.05	1.51	1.26e-08	1.17e-03	416	448
Parkinson's disease	Stomach cancer	Gene Ontology	lymphocyte activation	up-up	1.87	1.75	1.26e-08	1.32e-07	529	568
Parkinson's disease	Stomach cancer	Gene Ontology	lymphocyte differentiation	up-up	2.09	1.36	1.26e-08	4.44e-02	283	303
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of biosynthetic process	up-up	1.68	1.43	1.26e-08	7.80e-05	1167	1298
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of nucleobase containing compound metabolic process	up-up	1.78	1.48	1.26e-08	7.20e-06	1078	1196
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of rna biosynthetic process	up-up	1.92	1.39	1.26e-08	1.44e-03	950	1049
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of transcription by rna polymerase ii	up-up	2.03	1.32	1.26e-08	2.71e-02	667	732
Parkinson's disease	Stomach cancer	Gene Ontology	nuclear chromosome	up-up	1.89	1.58	1.26e-08	1.41e-07	909	1032
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of cellular biosynthetic process	up-up	1.59	1.54	1.26e-08	5.47e-09	1557	1664
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of nucleobase containing compound metabolic process	up-up	1.61	1.54	1.26e-08	5.47e-09	1459	1579
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of rna metabolic process	up-up	1.67	1.43	1.26e-08	2.39e-05	1339	1451
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of cell population proliferation	up-up	1.5	1.58	1.26e-08	5.47e-09	1308	1360
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of immune system process	up-up	1.49	1.84	1.26e-08	5.47e-09	1182	1244
Parkinson's disease	Stomach cancer	Gene Ontology	response to bacterium	up-up	1.85	1.39	1.26e-08	1.40e-02	458	498
Parkinson's disease	Stomach cancer	Gene Ontology	tube development	up-up	1.73	1.7	1.26e-08	5.47e-09	857	902
Parkinson's disease	Stomach cancer	Gene Ontology	tube morphogenesis	up-up	1.76	1.8	1.26e-08	5.47e-09	694	732
Parkinson's disease	Stomach cancer	Gene Ontology	inflammatory response	up-up	1.71	1.8	1.64e-08	5.47e-09	567	596
Parkinson's disease	Stomach cancer	Gene Ontology	t cell activation	up-up	1.89	1.8	1.73e-08	8.73e-07	373	394
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of cell activation	up-up	1.8	1.85	4.55e-08	1.83e-08	432	458
Parkinson's disease	Stomach cancer	Gene Ontology	transcription coregulator activity	up-up	1.78	1.6	6.21e-08	1.11e-04	461	481
Parkinson's disease	Stomach cancer	Gene Ontology	embryo development	up-up	1.55	1.58	1.10e-07	1.45e-06	796	890
Parkinson's disease	Stomach cancer	Gene Ontology	leukocyte cell cell adhesion	up-up	1.95	1.7	1.36e-07	1.54e-04	281	288
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of lymphocyte activation	up-up	1.85	1.81	1.37e-07	3.33e-06	337	360
Parkinson's disease	Stomach cancer	Gene Ontology	circulatory system development	up-up	1.52	1.68	1.38e-07	5.47e-09	880	931
Parkinson's disease	Stomach cancer	Gene Ontology	chromatin binding	up-up	1.75	1.86	2.51e-07	1.62e-08	431	462
Parkinson's disease	Stomach cancer	Gene Ontology	cell activation	up-up	1.43	1.96	2.55e-07	5.47e-09	1094	1145
Parkinson's disease	Stomach cancer	Gene Ontology	immune system development	up-up	1.52	1.81	3.99e-07	5.47e-09	774	828
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of locomotion	up-up	1.69	1.84	4.16e-07	2.16e-08	466	482
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of vasculature development	up-up	1.91	1.71	6.22e-07	1.60e-04	274	286
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of immune system process	up-up	1.79	1.7	6.87e-07	3.23e-05	357	371
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of multicellular organismal process	up-up	1.47	1.36	7.45e-07	2.93e-03	967	1042
Parkinson's disease	Stomach cancer	Gene Ontology	b cell activation	up-up	2.03	1.66	8.15e-07	2.13e-03	191	205
Parkinson's disease	Stomach cancer	Gene Ontology	defense response	up-up	1.34	1.84	9.10e-07	5.47e-09	1215	1293
Parkinson's disease	Stomach cancer	Gene Ontology	response to molecule of bacterial origin	up-up	1.88	1.59	9.61e-07	2.24e-03	289	291
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of cell adhesion	up-up	1.6	1.82	9.65e-07	5.47e-09	562	582
Parkinson's disease	Stomach cancer	Gene Ontology	covalent chromatin modification	up-up	1.73	1.65	1.76e-06	5.94e-05	364	399
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of intracellular signal transduction	up-up	1.49	1.45	2.01e-06	3.12e-04	792	853
Parkinson's disease	Stomach cancer	Gene Ontology	cellular response to biotic stimulus	up-up	1.99	1.7	2.46e-06	1.14e-03	194	196
Parkinson's disease	Stomach cancer	Gene Ontology	i kappab kinase nf kappab signaling	up-up	1.94	1.67	3.94e-06	8.73e-04	202	230
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of immune effector process	up-up	1.79	1.88	4.49e-06	4.56e-07	313	324
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of cellular component movement	up-up	1.47	1.64	5.20e-06	2.11e-07	801	861
Parkinson's disease	Stomach cancer	Gene Ontology	epidermis development	up-up	1.84	1.4	5.40e-06	2.39e-02	274	311
Parkinson's disease	Stomach cancer	Gene Ontology	response to biotic stimulus	up-up	1.36	1.84	5.42e-06	5.47e-09	1088	1160
Parkinson's disease	Stomach cancer	Gene Ontology	skeletal system development	up-up	1.67	1.76	5.58e-06	1.28e-06	419	450
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of immune response	up-up	1.47	2.02	5.65e-06	5.47e-09	772	796
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of interleukin 6 production	up-up	2.29	1.58	8.50e-06	4.11e-02	76	79
Parkinson's disease	Stomach cancer	Gene Ontology	cell motility	up-up	1.3	1.62	8.91e-06	5.47e-09	1242	1363
Parkinson's disease	Stomach cancer	Gene Ontology	embryonic organ development	up-up	1.7	1.4	1.12e-05	2.13e-02	347	378
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of multicellular organismal process	up-up	1.3	1.44	1.12e-05	1.50e-05	1410	1495
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of cytokine production	up-up	1.68	2.05	1.15e-05	5.47e-09	364	379
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of t cell activation	up-up	1.83	1.74	1.21e-05	1.25e-04	256	268
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of adaptive immune response	up-up	2.05	1.94	1.26e-05	8.88e-05	129	136
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of vasculature development	up-up	1.97	1.62	1.37e-05	8.07e-03	158	162
Parkinson's disease	Stomach cancer	Gene Ontology	phagocytosis	up-up	1.83	1.78	1.38e-05	1.86e-04	214	214
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of lymphocyte differentiation	up-up	2	1.53	1.61e-05	2.28e-02	136	147
Parkinson's disease	Stomach cancer	Gene Ontology	transcription corepressor activity	up-up	1.87	1.47	1.67e-05	3.46e-02	189	206
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of developmental process	up-up	1.32	1.42	1.81e-05	7.12e-05	1090	1175
Parkinson's disease	Stomach cancer	Gene Ontology	reproductive system development	up-up	1.66	1.42	1.81e-05	1.45e-02	361	376
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of cell activation	up-up	1.76	1.88	1.85e-05	1.36e-06	263	273
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of immune system process	up-up	1.44	1.89	1.94e-05	5.47e-09	841	878
Parkinson's disease	Stomach cancer	Gene Ontology	embryonic morphogenesis	up-up	1.61	1.5	2.01e-05	3.00e-03	462	512
Parkinson's disease	Stomach cancer	Gene Ontology	extracellular matrix	up-up	1.62	1.86	2.13e-05	1.15e-08	412	457
Parkinson's disease	Stomach cancer	Gene Ontology	cell surface	up-up	1.48	1.37	2.25e-05	1.27e-02	665	694
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of cell population proliferation	up-up	1.46	1.74	2.25e-05	5.47e-09	732	760
Parkinson's disease	Stomach cancer	Gene Ontology	chromosome organization	up-up	1.41	2.34	2.42e-05	5.47e-09	892	983
Parkinson's disease	Stomach cancer	Gene Ontology	leukocyte proliferation	up-up	1.79	1.57	3.01e-05	4.85e-03	246	250
Parkinson's disease	Stomach cancer	Gene Ontology	leukocyte migration	up-up	1.65	1.76	3.06e-05	6.73e-06	373	371
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of developmental process	up-up	1.44	1.28	3.69e-05	3.25e-02	741	811
Parkinson's disease	Stomach cancer	Gene Ontology	muscle structure development	up-up	1.56	1.31	4.01e-05	4.45e-02	504	546
Parkinson's disease	Stomach cancer	Gene Ontology	collagen metabolic process	up-up	2.09	2.03	4.36e-05	3.15e-05	93	94
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of multi organism process	up-up	1.85	2	5.18e-05	3.37e-06	173	174
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of leukocyte proliferation	up-up	1.86	1.66	5.26e-05	2.38e-03	183	189
Parkinson's disease	Stomach cancer	Gene Ontology	tumor necrosis factor superfamily cytokine production	up-up	1.94	1.58	5.26e-05	2.04e-02	124	126
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of lymphocyte activation	up-up	2.01	1.94	5.31e-05	9.50e-05	120	120
Parkinson's disease	Stomach cancer	Gene Ontology	immune effector process	up-up	1.41	2.07	5.37e-05	5.47e-09	922	940
Parkinson's disease	Stomach cancer	Gene Ontology	cell cell adhesion	up-up	1.48	1.43	5.81e-05	2.56e-03	632	698
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of leukocyte mediated immunity	up-up	1.86	1.78	6.08e-05	4.18e-04	161	169
Parkinson's disease	Stomach cancer	Gene Ontology	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	up-up	1.79	1.72	6.93e-05	4.82e-04	205	217
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of i kappab kinase nf kappab signaling	up-up	1.94	1.54	7.73e-05	2.78e-02	143	163
Parkinson's disease	Stomach cancer	Gene Ontology	transcription factor complex	up-up	1.68	1.49	8.59e-05	6.42e-03	298	309
Parkinson's disease	Stomach cancer	Gene Ontology	collagen containing extracellular matrix	up-up	1.66	1.92	9.15e-05	2.91e-08	327	353
Parkinson's disease	Stomach cancer	Gene Ontology	cytokine receptor binding	up-up	1.73	1.57	9.62e-05	7.09e-03	218	215
Parkinson's disease	Stomach cancer	Gene Ontology	myeloid cell differentiation	up-up	1.65	1.59	1.00e-04	9.44e-04	329	348
Parkinson's disease	Stomach cancer	Gene Ontology	transcription factor binding	up-up	1.48	1.56	1.02e-04	9.02e-05	545	566
Parkinson's disease	Stomach cancer	Gene Ontology	in utero embryonic development	up-up	1.71	1.66	1.19e-04	2.62e-04	299	329
Parkinson's disease	Stomach cancer	Gene Ontology	response to cytokine	up-up	1.35	2	1.40e-04	5.47e-09	971	958
Parkinson's disease	Stomach cancer	Gene Ontology	cytokine mediated signaling pathway	up-up	1.45	2.06	1.51e-04	5.47e-09	635	621
Parkinson's disease	Stomach cancer	Gene Ontology	embryo development ending in birth or egg hatching	up-up	1.49	1.7	1.56e-04	1.29e-06	506	565
Parkinson's disease	Stomach cancer	Gene Ontology	response to lipid	up-up	1.4	1.36	1.69e-04	9.23e-03	782	795
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of lymphocyte mediated immunity	up-up	1.94	1.62	1.71e-04	1.16e-02	115	123
Parkinson's disease	Stomach cancer	Gene Ontology	skin development	up-up	1.7	1.61	2.55e-04	1.63e-03	237	265
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of leukocyte cell cell adhesion	up-up	1.77	1.89	2.64e-04	4.38e-05	183	187
Parkinson's disease	Stomach cancer	Gene Ontology	locomotion	up-up	1.21	1.54	2.73e-04	1.25e-08	1404	1558
Parkinson's disease	Stomach cancer	Gene Ontology	peptidyl tyrosine modification	up-up	1.6	1.4	2.83e-04	2.74e-02	308	316
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of immune response	up-up	1.42	2.01	2.88e-04	5.47e-09	607	627
Parkinson's disease	Stomach cancer	Gene Ontology	epithelium development	up-up	1.32	1.56	2.90e-04	1.96e-07	937	1030
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of chromatin organization	up-up	1.83	1.59	3.08e-04	1.09e-02	148	167
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of intracellular signal transduction	up-up	1.24	1.39	3.16e-04	6.94e-05	1398	1532
Parkinson's disease	Stomach cancer	Gene Ontology	pattern recognition receptor signaling pathway	up-up	1.81	1.59	3.22e-04	1.44e-02	154	163
Parkinson's disease	Stomach cancer	Gene Ontology	chromatin organization involved in regulation of transcription	up-up	1.97	1.92	3.24e-04	8.19e-04	81	86
Parkinson's disease	Stomach cancer	Gene Ontology	cell substrate adhesion	up-up	1.63	1.64	3.28e-04	5.21e-04	283	300
Parkinson's disease	Stomach cancer	Gene Ontology	defense response to other organism	up-up	1.38	2.05	3.43e-04	5.47e-09	804	855
Parkinson's disease	Stomach cancer	Gene Ontology	tissue remodeling	up-up	1.77	1.74	3.97e-04	1.45e-03	145	145
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of cell activation	up-up	1.84	1.92	4.05e-04	2.10e-05	159	162
Parkinson's disease	Stomach cancer	Gene Ontology	lymphocyte mediated immunity	up-up	1.7	1.56	4.22e-04	1.18e-02	199	208
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of inflammatory response	up-up	1.66	1.74	4.44e-04	6.43e-05	256	282
Parkinson's disease	Stomach cancer	Gene Ontology	endothelium development	up-up	1.84	1.62	6.89e-04	1.86e-02	105	105
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of gene expression epigenetic	up-up	1.94	1.88	6.93e-04	5.58e-04	87	92
Parkinson's disease	Stomach cancer	Gene Ontology	lymphocyte activation involved in immune response	up-up	1.79	1.76	7.45e-04	6.40e-04	133	144
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of cell adhesion	up-up	1.61	1.83	7.46e-04	2.03e-05	229	233
Parkinson's disease	Stomach cancer	Gene Ontology	myeloid leukocyte differentiation	up-up	1.71	1.55	7.53e-04	1.27e-02	168	181
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of hemopoiesis	up-up	1.75	1.57	8.00e-04	1.69e-02	156	157
Parkinson's disease	Stomach cancer	Gene Ontology	cell chemotaxis	up-up	1.63	1.69	8.43e-04	3.86e-04	244	244
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of cell cell adhesion	up-up	1.53	1.58	8.77e-04	8.57e-04	332	349
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of phagocytosis	up-up	1.98	1.84	1.03e-03	2.55e-03	79	77
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of b cell activation	up-up	1.86	1.79	1.09e-03	3.25e-03	94	102
Parkinson's disease	Stomach cancer	Gene Ontology	cellular response to vascular endothelial growth factor stimulus	up-up	2.11	1.77	1.10e-03	1.21e-02	46	50
Parkinson's disease	Stomach cancer	Gene Ontology	interferon gamma mediated signaling pathway	up-up	1.97	1.79	1.25e-03	1.31e-02	66	65
Parkinson's disease	Stomach cancer	Gene Ontology	renal system development	up-up	1.6	1.4	1.29e-03	3.44e-02	247	263
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of tumor necrosis factor superfamily cytokine production	up-up	1.96	1.72	1.41e-03	2.13e-02	73	71
Parkinson's disease	Stomach cancer	Gene Ontology	leukocyte apoptotic process	up-up	1.86	1.6	1.41e-03	2.98e-02	89	89
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of cell adhesion	up-up	1.51	1.68	1.52e-03	1.02e-04	333	345
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of response to cytokine stimulus	up-up	2.05	1.98	1.54e-03	1.36e-03	41	44
Parkinson's disease	Stomach cancer	Gene Ontology	cytokine metabolic process	up-up	1.84	1.6	1.59e-03	2.48e-02	100	104
Parkinson's disease	Stomach cancer	Gene Ontology	wound healing	up-up	1.43	1.77	1.61e-03	5.15e-07	461	469
Parkinson's disease	Stomach cancer	Gene Ontology	cytokine secretion	up-up	1.67	1.6	1.63e-03	8.42e-03	174	183
Parkinson's disease	Stomach cancer	Gene Ontology	ossification	up-up	1.51	1.7	1.63e-03	6.76e-05	320	347
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of alpha beta t cell activation	up-up	1.95	1.55	1.67e-03	4.83e-02	71	75
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of extrinsic apoptotic signaling pathway	up-up	1.73	1.71	1.67e-03	4.29e-03	130	131
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of adaptive immune response	up-up	1.86	1.97	1.72e-03	2.68e-04	83	90
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of endothelial cell migration	up-up	1.72	1.72	1.77e-03	3.75e-03	133	139
Parkinson's disease	Stomach cancer	Gene Ontology	placenta development	up-up	1.74	1.62	1.79e-03	1.32e-02	132	135
Parkinson's disease	Stomach cancer	Gene Ontology	histone methyltransferase complex	up-up	1.93	1.92	1.96e-03	1.14e-03	66	68
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of cell death	up-up	1.2	1.49	2.00e-03	6.38e-07	1311	1368
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of response to external stimulus	up-up	1.3	1.91	2.12e-03	5.47e-09	844	900
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of cell differentiation	up-up	1.3	1.36	2.20e-03	7.74e-03	792	842
Parkinson's disease	Stomach cancer	Gene Ontology	innate immune response	up-up	1.33	2.11	2.24e-03	5.47e-09	671	703
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of cytokine production	up-up	1.59	1.51	2.24e-03	1.89e-02	220	224
Parkinson's disease	Stomach cancer	Gene Ontology	intrinsic apoptotic signaling pathway in response to dna damage	up-up	1.84	1.82	2.36e-03	2.88e-03	87	88
Parkinson's disease	Stomach cancer	Gene Ontology	t cell proliferation	up-up	1.68	1.75	2.38e-03	8.19e-04	154	160
Parkinson's disease	Stomach cancer	Gene Ontology	myeloid leukocyte activation	up-up	1.37	2.08	2.54e-03	5.47e-09	528	523
Parkinson's disease	Stomach cancer	Gene Ontology	extracellular matrix disassembly	up-up	1.9	2.01	2.54e-03	6.58e-04	64	65
Parkinson's disease	Stomach cancer	Gene Ontology	dna packaging complex	up-up	1.94	1.73	2.72e-03	1.89e-02	65	67
Parkinson's disease	Stomach cancer	Gene Ontology	myeloid leukocyte migration	up-up	1.62	1.75	2.79e-03	8.76e-04	175	173
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of leukocyte cell cell adhesion	up-up	1.78	1.58	2.81e-03	3.30e-02	99	98
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of response to cytokine stimulus	up-up	1.71	2	2.95e-03	1.26e-05	138	142
Parkinson's disease	Stomach cancer	Gene Ontology	endothelial cell migration	up-up	1.6	1.8	2.96e-03	2.19e-04	173	178
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of nik nf kappab signaling	up-up	1.9	1.77	2.96e-03	1.32e-02	62	67
Parkinson's disease	Stomach cancer	Gene Ontology	secretory granule membrane	up-up	1.59	1.42	3.00e-03	3.33e-02	223	238
Parkinson's disease	Stomach cancer	Gene Ontology	protein dna complex	up-up	1.69	2.05	3.08e-03	4.12e-06	143	140
Parkinson's disease	Stomach cancer	Gene Ontology	homeostasis of number of cells	up-up	1.6	1.56	3.24e-03	1.45e-02	204	209
Parkinson's disease	Stomach cancer	Gene Ontology	t cell activation involved in immune response	up-up	1.86	1.72	3.27e-03	1.15e-02	79	82
Parkinson's disease	Stomach cancer	Gene Ontology	histone binding	up-up	1.67	2.1	3.43e-03	2.39e-07	150	162
Parkinson's disease	Stomach cancer	Gene Ontology	leukocyte mediated immunity	up-up	1.33	1.97	3.53e-03	5.47e-09	621	629
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of syncytium formation by plasma membrane fusion	up-up	2.07	1.73	3.53e-03	3.27e-02	27	29
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of cell population proliferation	up-up	1.36	1.44	3.69e-03	3.35e-03	579	594
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of cell cell adhesion	up-up	1.55	1.75	3.84e-03	2.46e-04	217	223
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of inflammatory response	up-up	1.74	2.04	3.84e-03	1.27e-05	112	116
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of extrinsic apoptotic signaling pathway	up-up	1.83	1.6	4.04e-03	3.14e-02	85	90
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of immune effector process	up-up	1.74	2.02	4.06e-03	1.15e-04	99	97
Parkinson's disease	Stomach cancer	Gene Ontology	regulation of response to stress	up-up	1.17	1.99	4.27e-03	5.47e-09	1169	1238
Parkinson's disease	Stomach cancer	Gene Ontology	integrin mediated signaling pathway	up-up	1.83	1.94	4.29e-03	1.40e-04	90	94
Parkinson's disease	Stomach cancer	Gene Ontology	skeletal system morphogenesis	up-up	1.59	1.62	4.35e-03	5.07e-03	191	205
Parkinson's disease	Stomach cancer	Gene Ontology	blood vessel endothelial cell migration	up-up	1.7	1.83	4.37e-03	1.60e-03	101	104
Parkinson's disease	Stomach cancer	Gene Ontology	g0 to g1 transition	up-up	1.99	1.79	4.37e-03	1.20e-02	35	37
Parkinson's disease	Stomach cancer	Gene Ontology	response to wounding	up-up	1.34	1.67	4.68e-03	2.22e-06	557	567
Parkinson's disease	Stomach cancer	Gene Ontology	activation of immune response	up-up	1.38	1.92	4.77e-03	5.47e-09	473	488
Parkinson's disease	Stomach cancer	Gene Ontology	cellular response to lipid	up-up	1.37	1.38	5.03e-03	1.67e-02	508	511
Parkinson's disease	Stomach cancer	Gene Ontology	negative regulation of immune response	up-up	1.73	2.2	5.14e-03	9.94e-08	120	122
Parkinson's disease	Stomach cancer	Gene Ontology	positive regulation of immune effector process	up-up	1.58	1.68	5.18e-03	3.09e-03	175	175
Parkinson's disease	Stomach cancer	Gene Ontology	interleukin 1 beta production	up-up	1.83	1.92	5.34e-03	1.78e-03	67	71
Parkinson's disease	Stomach cancer	Gene Ontology	reproduction	up-up	1.22	1.47	5.55e-03	2.17e-05	1024	1198
Parkinson's disease	Stomach cancer	Gene Ontology	apoptotic cell clearance	up-up	1.99	1.63	5.68e-03	4.75e-02	36	39
