disease.1	disease.2	category	pathway	overlap	nes.1	nes.2	fdr.1	fdr.2	genes.1	ngenes.2
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - molecules associated with elastic fibres	down-up	-1.73	2.48	3.56e-02	6.69e-06	32	32
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - formation of the cornified envelope	down-up	-2.59	2.17	1.17e-08	1.33e-05	73	73
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - keratinization	down-up	-2.62	2.2	1.17e-08	2.28e-05	77	75
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	kegg - basal cell carcinoma	down-up	-1.74	2.28	2.27e-02	8.24e-05	44	43
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	pid - myc repress pathway	down-up	-1.71	1.96	2.80e-02	1.69e-03	59	57
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - tight junction interactions	down-up	-2	2.07	6.29e-03	3.07e-03	21	21
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - cell junction organization	down-up	-1.83	1.73	3.73e-03	3.84e-03	74	73
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - type i hemidesmosome assembly	down-up	-1.99	1.98	1.53e-02	4.60e-03	11	11
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - cell cell communication	down-up	-1.52	1.59	4.29e-02	9.01e-03	107	107
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - phase i functionalization of compounds	down-up	-2.04	1.68	2.51e-04	1.03e-02	89	85
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	pid - rxr vdr pathway	down-up	-1.78	1.82	4.89e-02	2.14e-02	24	24
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	kegg - drug metabolism cytochrome p450	down-up	-1.95	1.67	3.35e-03	2.18e-02	51	46
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - nuclear receptor transcription pathway	down-up	-1.7	1.62	4.15e-02	2.21e-02	49	50
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - cytochrome p450 arranged by substrate type	down-up	-1.86	1.53	7.91e-03	4.27e-02	53	50
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - rora activates gene expression	down-up	-2	1.74	6.29e-03	4.30e-02	16	16
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - arachidonic acid metabolism	down-up	-1.82	1.54	1.24e-02	4.71e-02	48	46
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - regulation of foxo transcriptional activity by acetylation	down-up	-1.83	1.72	4.49e-02	4.72e-02	10	10
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	up-down	2.11	-2.64	2.66e-04	5.07e-09	60	60
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - asparagine n linked glycosylation	up-down	1.44	-2.17	2.88e-02	5.07e-09	247	237
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - assembly of the pre replicative complex	up-down	2.14	-2.6	1.15e-04	5.07e-09	62	62
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - auf1 hnrnp d0 binds and destabilizes mrna	up-down	1.63	-2.65	4.69e-02	5.07e-09	48	48
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - cell cycle checkpoints	up-down	2.44	-2.16	1.17e-08	5.07e-09	238	234
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - degradation of gli1 by the proteasome	up-down	1.68	-2.69	3.84e-02	5.07e-09	53	53
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - dna replication	up-down	2.58	-2.47	1.17e-08	5.07e-09	112	113
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - hedgehog ligand biogenesis	up-down	1.64	-2.66	4.67e-02	5.07e-09	53	54
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - hiv infection	up-down	1.75	-2.45	6.97e-04	5.07e-09	198	197
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - host interactions of hiv factors	up-down	1.68	-2.51	7.29e-03	5.07e-09	115	113
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - mitotic g2 g2 m phases	up-down	1.96	-2.26	1.21e-05	5.07e-09	167	163
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - mitotic metaphase and anaphase	up-down	2.03	-2.28	8.81e-07	5.07e-09	191	185
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - orc1 removal from chromatin	up-down	2.1	-2.68	1.83e-04	5.07e-09	65	65
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - separation of sister chromatids	up-down	2.01	-2.35	4.26e-06	5.07e-09	155	152
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - switching of origins to a post replicative state	up-down	2.21	-2.7	6.06e-06	5.07e-09	77	77
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - the role of gtse1 in g2 m progression after g2 checkpoint	up-down	1.83	-2.54	8.43e-03	5.07e-09	66	66
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - metabolism of polyamines	up-down	1.96	-2.6	2.19e-03	5.32e-09	52	52
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - degradation of axin	up-down	1.67	-2.6	3.25e-02	6.93e-09	49	49
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	kegg - proteasome	up-down	1.83	-2.64	1.58e-02	7.66e-09	39	39
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - dna replication pre initiation	up-down	2.28	-2.48	2.35e-06	1.16e-08	78	78
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - post translational protein modification	up-down	1.28	-1.65	2.09e-02	2.07e-08	1038	1021
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - apc c mediated degradation of cell cycle proteins	up-down	2.32	-2.49	6.89e-07	2.21e-08	74	73
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - scf skp2 mediated degradation of p27 p21	up-down	1.77	-2.51	1.19e-02	2.48e-08	57	57
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - regulation of mrna stability by proteins that bind au rich elements	up-down	1.63	-2.39	2.34e-02	7.19e-08	77	76
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - stabilization of p53	up-down	1.72	-2.49	3.32e-02	7.39e-08	51	51
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - g2 m checkpoints	up-down	2.3	-2.22	1.17e-08	9.31e-08	138	137
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - regulation of runx3 expression and activity	up-down	1.71	-2.45	3.38e-02	1.96e-07	51	51
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - s phase	up-down	2.31	-2.2	1.17e-08	5.17e-07	139	140
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - cyclin a cdk2 associated events at s phase entry	up-down	1.85	-2.31	2.22e-03	5.78e-07	77	77
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - m phase	up-down	1.93	-1.84	3.00e-07	1.80e-06	325	316
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - cell cycle	up-down	2.35	-1.7	1.17e-08	1.81e-06	546	534
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - g1 s dna damage checkpoints	up-down	1.94	-2.31	1.80e-03	2.00e-06	61	61
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - nucleotide excision repair	up-down	1.58	-2.23	4.89e-02	3.27e-06	96	95
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - fceri mediated nf kb activation	up-down	1.66	-2.27	4.60e-02	6.88e-06	70	71
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - hiv life cycle	up-down	1.65	-2.1	7.91e-03	7.24e-06	127	126
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - trna aminoacylation	up-down	1.71	-2.38	4.60e-02	1.01e-05	33	32
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - cell cycle mitotic	up-down	2.32	-1.7	1.17e-08	1.21e-05	453	444
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - golgi to er retrograde transport	up-down	1.67	-2.11	1.49e-02	5.04e-05	103	104
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	kegg - aminoacyl trna biosynthesis	up-down	1.83	-2.3	2.09e-02	5.35e-05	28	28
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - mitotic g1 phase and g1 s transition	up-down	2.33	-1.93	1.17e-08	6.43e-05	139	138
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - mhc class ii antigen presentation	up-down	1.61	-2.03	3.11e-02	6.46e-05	99	97
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - global genome nucleotide excision repair gg ner	up-down	1.65	-2.11	2.27e-02	1.23e-04	74	74
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - intra golgi and retrograde golgi to er traffic	up-down	1.48	-1.82	2.80e-02	3.65e-04	156	157
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - insulin receptor recycling	up-down	1.85	-2.2	1.98e-02	4.56e-04	22	20
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - antigen processing cross presentation	up-down	1.95	-1.97	4.25e-04	4.68e-04	89	82
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - interleukin 1 signaling	up-down	1.63	-1.92	2.67e-02	9.76e-04	89	89
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - tnfr2 non canonical nf kb pathway	up-down	1.72	-1.91	7.91e-03	1.21e-03	90	88
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - mitotic spindle checkpoint	up-down	2.09	-1.83	4.97e-05	1.78e-03	89	86
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - dna repair	up-down	2.06	-1.64	1.65e-08	1.89e-03	260	254
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - adaptive immune system	up-down	1.68	-1.47	4.11e-06	1.90e-03	588	567
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - transcriptional regulation by tp53	up-down	1.48	-1.57	1.74e-02	4.27e-03	298	291
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - biosynthesis of the n glycan precursor dolichol lipid - linked oligosaccharide llo and transfer to a nascent protein	up-down	1.67	-1.86	3.86e-02	4.45e-03	55	54
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - antiviral mechanism by ifn stimulated genes	up-down	1.89	-1.81	2.68e-03	6.21e-03	71	70
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - copi dependent golgi to er retrograde traffic	up-down	2.01	-1.8	4.00e-04	6.27e-03	75	75
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	kegg - rna polymerase	up-down	1.79	-1.97	3.88e-02	7.55e-03	20	20
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - mrna capping	up-down	1.76	-1.93	4.24e-02	9.80e-03	27	27
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - formation of the early elongation complex	up-down	1.78	-1.9	3.78e-02	1.04e-02	29	28
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	kegg - purine metabolism	up-down	1.55	-1.67	4.16e-02	1.06e-02	129	130
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - rho gtpases activate formins	up-down	1.8	-1.69	2.55e-03	1.21e-02	113	109
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - transcription of the hiv genome	up-down	1.8	-1.75	9.40e-03	1.41e-02	61	62
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - aurka activation by tpx2	up-down	1.67	-1.67	3.00e-02	1.65e-02	64	61
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - hiv transcription initiation	up-down	1.73	-1.78	3.38e-02	1.66e-02	40	42
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - apc cdc20 mediated degradation of nek2a	up-down	1.92	-1.83	1.59e-02	1.90e-02	19	18
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - hiv transcription elongation	up-down	1.84	-1.73	1.56e-02	2.03e-02	39	38
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - dna damage bypass	up-down	1.74	-1.69	3.25e-02	2.28e-02	40	40
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - mitotic prometaphase	up-down	1.9	-1.52	5.84e-05	2.43e-02	166	160
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - resolution of sister chromatid cohesion	up-down	1.96	-1.58	2.15e-04	2.50e-02	102	99
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - ros and rns production in phagocytes	up-down	1.81	-1.76	3.13e-02	2.65e-02	30	29
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - resolution of ap sites via the multiple nucleotide patch replacement pathway	up-down	1.98	-1.73	7.08e-03	2.78e-02	21	22
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	kegg - vibrio cholerae infection	up-down	1.72	-1.71	2.32e-02	2.91e-02	48	47
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - rna polymerase iii transcription initiation from type 3 promoter	up-down	1.89	-1.72	1.27e-02	2.93e-02	22	22
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - tcr signaling	up-down	1.51	-1.61	4.51e-02	3.97e-02	105	105
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - recognition of dna damage by pcna containing replication complex	up-down	1.83	-1.74	2.47e-02	4.23e-02	27	28
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - inhibition of the proteolytic activity of apc c required for the onset of anaphase by mitotic spindle checkpoint components	up-down	1.76	-1.71	4.89e-02	4.28e-02	14	13
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - rna polymerase iii chain elongation	up-down	1.8	-1.7	3.34e-02	4.48e-02	13	13
Skin cancer melanoma	Alzheimer's disease	Canonical Pathways	reactome - pcna dependent long patch base excision repair	up-down	1.96	-1.7	1.10e-02	4.80e-02	19	20
