pathway	padj	NES	size	leadingEdge
biocarta - fbw7 pathway	6.64e-03	1.93	8	CDK2,CCNE1,TFDP1,CDC34,CUL1,E2F1
reactome - signaling by notch	6.76e-03	1.58	170	H2AX,DLGAP5,TACC3,PSME3,E2F3,KAT2A,CCND1,H2AZ1,HDAC2,PSMD1,H3C2,MYC,PSMB7,GZMB,PSMD14,TFDP1,WWC1,CDK8,STAT1,ADAM17,PSMB2,PSMD2,PSMC2,PSMD3,AGO2,POFUT1,CCNC,H4C4,NOTCH3,HDAC8,PSMD11,PSMD5,PSMA1,HEYL,MDK,PSMC4,CUL1,PSMB5,E2F1,NOTCH4,TMED2,PSMA3,POGLUT1,PSMB4,ITCH,PSMD8,LFNG,PSMB1,NCOR2,NOTCH1,JAG2,PSMA2,H2BC11,SEM1,PSMD7,UBA52,RFNG,YBX1,TP53,PSMD6,PLXND1,PSMD4,PSMC6,H4C13,H3C7,PSMB3,HDAC3,H3C8,PSMD13
reactome - regulation of plk1 activity at g2 m transition	6.87e-03	1.77	72	NEK2,CCNB1,CCNB2,BORA,CDK1,PLK4,PLK1,NDE1,TUBA4A,ODF2,TUBB,AJUBA,CEP41,CENPJ,CEP250,NEDD1,CCP110,YWHAG,CEP131,CUL1,CEP72,CEP135,HAUS8,MAPRE1,CETN2,HAUS6,CEP164,CEP290,CEP76,CDK5RAP2,UBA52,CNTRL,BTRC,HAUS3,CEP57
reactome - downstream signaling events of b cell receptor bcr	6.96e-03	1.79	66	PSME3,PSME4,RELA,PSMD1,PPIA,PSMB7,PSMD14,MAP3K7,PSMB2,PSMD2,PSMC2,PSMD3,NFKBIE,PSMD11,PSMD5,PSMA1,PSMC4,CUL1,PSMB5,PSMA3,PSMB4,PSMD8,PSMB1,PSMA2,SEM1,PSMD7,MALT1,NFATC3,UBA52,BTRC,PSMD6,PSMD4,PSMC6,PSMB3,PSMD13
reactome - metabolism of amino acids and derivatives	6.96e-03	1.53	263	AIMP2,PSME3,GLS2,RPL27,AADAT,IARS1,CKMT2,PSME4,GPT2,SRM,RPLP0,PCBD1,PSMD1,PYCR3,PSAT1,CHDH,PSMB7,GOT2,ENOPH1,PSMD14,IDO1,SLC25A10,MCCC2,SLC3A2,AHCY,EPRS1,AGMAT,SMOX,SLC7A5,PSMB2,EEFSEC,PSMD2,DARS1,PSMC2,PSMD3,RPL18,RPS15A,ASNS,RPS4X,MTRR,PSMD11,HSD17B10,AIMP1,PSMD5,PSMA1,PSMC4,NNMT,RPS19,RPL29,PSMB5,AZIN1,MAT1A,PSMA3,PSMB4,RPL36,PSMD8,NMRAL1,PIPOX,RPS5,RPS21,KYNU,MRI1,PSMB1,RARS1,RPL35,GCAT,BCKDHA,PSMA2,PSPH,SEM1,AMDHD1,SERINC3,ADO,GCDH,CPS1,RPS25,BCKDK,ARG2,PSMD7,RPS9,SMS,RPS18,QDPR,UBA52,RPL26L1,HOGA1,RPS7,RPL14,PSMD6,LARS1,CARNMT1,HIBADH,OCA2,KYAT1,MTR,AFMID,PSMD4,PSMC6,OAZ1,RPL35A,RPS6,RPL38,RPS24,PSMB3,ALDH4A1,RPL7,PSMD13,RPL15,PSTK,RPLP1
reactome - g alpha i signalling events	7.20e-03	-1.41	321	CYP4V2,GNG2,CCL21,PRKAR2B,CCR2,CCL19,NBEA,LPAR1,PDE1A,CAMK4,P2RY12,PRKACA,GPC6,P2RY13,SSTR2,ITPR1,PNOC,CAMK2G,CCL5,PYY,P2RY14,GNG12,ADCY9,BDKRB2,ADCY6,GPER1,SST,PPP3CB,LPAR5,CCL23,NPY1R,PRKCD,CNGA1,GNAI1,PRKACB,KNG1,SSTR1,PTGDR2,CX3CR1,PPP2CB,DHRS9,PPP3CC,PDE4D,CCR10,CXCL13,ADRA2A,NAPEPLD,NPY,INSL5,RGS13,S1PR4,GPR183,RGS10,GPR18,BDKRB1,AKR1C1,CXCR5,APOE,RGS9,GNGT2,CXCL12,PRKCA,DHRS3,PDE1B,LRP10,GNG3,PSAP,RGS18,TAS2R16,POMC,PPY,AGTR2,CASR,ADRA2B,TTR,CXCR6,CCR7,BCO1,MAPK1,CCL16,PLA2G4A,BCO2,GNAL,FPR3,NMUR1,MTNR1B,GNG13,GNAO1,GRM7
biocarta - hdac pathway	7.20e-03	-1.94	19	PIK3CG,MAPK7,IGF1,PPP3CB,PPP3CC,YWHAH,INSR
biocarta - p27 pathway	7.28e-03	1.9	10	SKP2,CDK2,CCNE1,TFDP1,CKS1B,CUL1,E2F1
biocarta - tcapoptosis pathway	7.28e-03	-1.89	7	CD3E,FAS,CD247,CD4,CD28,FASLG,CD3G
reactome - perk regulates gene expression	7.28e-03	1.89	24	HSPA5,EXOSC2,EXOSC8,DIS3,EXOSC9,CEBPB,ASNS,EXOSC5,EXOSC7,PARN,EIF2S2,CXCL8,EIF2S1,NFYB,DDIT3,KHSRP,EXOSC6
kegg - natural killer cell mediated cytotoxicity	7.32e-03	-1.64	94	PIK3CG,CD48,ZAP70,ITGAL,HCST,SOS2,PTK2B,PIK3CD,CHP2,PPP3CB,VAV1,MAPK3,HLA-E,CHP1,PPP3CC,KRAS,FAS,TNFSF10,PIK3CB,CD247,SH2D1B,CD244,ARAF,RAC2,VAV3,TYROBP,NCR3,FASLG,HLA-A,PRKCA,PAK1,KLRD1,MAPK1,RAF1,IFNGR2,CASP3
reactome - generation of second messenger molecules	7.33e-03	-1.98	21	ZAP70,HLA-DPB1,CD3E,HLA-DPA1,EVL,FYB1,CD247,ITK,CD4,PAK3,NCK1,CD101,PAK1,CD3G,GRAP2,WAS
reactome - mitochondrial fatty acid beta oxidation	7.37e-03	-1.95	26	ACSF2,MMUT,HADHA,ACOT11,ACADS,ACAA2,ACADM,DECR1,ACSM3,ACADVL,ACAD10,HADH,ACOT13,ECI1,PCTP
reactome - translesion synthesis by y family dna polymerases bypasses lesions on dna template	7.38e-03	1.86	33	VCP,POLD1,PCNA,SPRTN,USP10,MAD2L2,PCLAF,RFC3,RFC2,POLE3,POLD2,POLE2,RPA3,UBE2L6,POLH,RPA2,RFC1,UBA52,NPLOC4,POLE,RPA1
kegg - p53 signaling pathway	7.44e-03	1.79	59	CHEK1,RRM2,CCNB1,CCNB2,CDK1,TNFRSF10B,CCND1,SHISA5,PMAIP1,CDK2,CCNE1,SERPINB5,PERP,SESN1,BID,CCNE2,SERPINE1,ATR,CD82
reactome - innate immune system	7.46e-03	-1.25	786	CTSG,FGL2,TXNIP,P2RX1,CLEC10A,MEF2C,RAB9B,CD33,CCR2,CD36,NLRX1,PIGR,MS4A2,TAB2,TBC1D10C,GSN,C7,PRKACA,METTL7A,ADA2,CFD,FTH1,ITGAL,ITPR1,RAB37,AOC1,MAPK7,VAPA,PSEN1,GRN,CHGA,RPS6KA5,ARHGAP9,VPS35L,ATP6V0D1,CFL1,RAP1A,PRDX6,PADI2,MUC1,RHOG,GAB2,LRMP,IQGAP2,FUCA1,CDA,PLAC8,DOCK1,PTPRC,BTK,DEFB1,SLCO4C1,ALAD,PPP3CB,NFKBIA,CD53,ARSA,ITLN1,VRK3,GMFG,RAB3A,PGM1,CD19,ATP8B4,VAV1,CEACAM1,PRKCE,PRKCD,RPS6KA1,ICAM3,RNF125,BST1,WIPF1,VAMP8,LY86,MMP25,BCL10,PRKACB,C6orf120,HVCN1,RIPK3,MAPK3,HLA-E,YPEL5,CD14,TXK,TRAF6,CD63,CANT1,TLR7,LGALS3,RAB27A,PPP2CB,CYLD,AGL,TLR3,PIK3C3,DUSP3,CTSS,CAB39,PLD1,ANPEP,ELMO1,KRAS,TLR9,DNAJC13,DNM2,C1QA,ATP6V0D2,CTSA,MAN2B1,LY96,WASF2,NCKAP1L,CD180,BIRC2,C6,ATP8A1,ENPP4,PIK3CB,UBB,CD247,MYO5A,S100B,SYNGR1,WASL,LGMN,HPSE,RAB5B,CRK,CAT,B2M,NLRC3,UBE2K,ARMC8,ITK,MAP2K4,RHOF,RAC2,NAPRT,ATP6V1D,C1QC,CD177,LAMTOR3,TLR10,MYD88,MAPK10,NFASC,GZMM,CTSZ,NCF4,CD4,MVP,DERA,MUC4,TICAM1,C1QB,VAV3,MUC13,FCER1A,HCK,PAK3,TYROBP,FRK,MAVS,LRRFIP1,PSTPIP1,PLA2G2A,ATP11B,NCK1,SNAP29,PELI2,GSDMD,RNF135,CFP,P2RX7,HLA-A,ELANE,CASP10,ACTR2,ACTR10,CAMP,BIRC3,PLD4,MAP3K14,PAK1,RNASE6,WIPF2,RIPK1,CD3G,PYGL,C8G,CYBB,SNAP23,DSC1,RELB,PSAP,SLC2A5,ZBP1,LAIR1,SLC44A2,PELI1,CAP1,KLRD1,MGST1,TLR1,BCL2,GRAP2,LAT2,TTR,FOLR3,NFKB1,PTX3,KRT1,SIGIRR,MAPK1,TLR6,SRP14,PFKL,RAF1,UBE2D3
reactome - signaling by notch4	7.51e-03	1.75	67	TACC3,PSME3,KAT2A,PSMD1,PSMB7,PSMD14,PSMB2,PSMD2,PSMC2,PSMD3,PSMD11,PSMD5,PSMA1,PSMC4,CUL1,PSMB5,NOTCH4,PSMA3,PSMB4,PSMD8,PSMB1,NOTCH1,PSMA2,SEM1,PSMD7,UBA52,PSMD6,PSMD4,PSMC6,PSMB3,PSMD13,PSMA5,APH1B,RPS27A,PSMC3,PSMB6,RBPJ
kegg - inositol phosphate metabolism	7.60e-03	-1.85	46	PIK3CG,PLCD4,INPP5A,PIK3CD,PLCE1,PLCD1,IMPA2,PIP5K1B,ITPKA,ALDH6A1,IMPA1,PIK3C3,SYNJ1,ITPK1,PIK3CB,INPP5K,INPP5J
reactome - bbsome mediated cargo targeting to cilium	7.65e-03	1.89	19	CCT4,CCT2,CCT5,BBS10,CCT3,BBS5,LZTFL1,CCT8,MKKS,BBS2,ARL6
reactome - condensation of prophase chromosomes	7.86e-03	1.89	37	H2AX,CCNB1,CDK1,PLK1,H2AZ1,NCAPD3,SMC2,H3C2,H4C4,PHF8,NCAPH2,H2BC11,H4C13,H3C7,H3C8,H2AC4
reactome - erythrocytes take up oxygen and release carbon dioxide	8.13e-03	-1.8	5	CA2,AQP1,CA4,CA1,RHAG
biocarta - skp2e2f pathway	8.17e-03	1.89	9	SKP2,CDK2,CCNE1,TFDP1,CDC34,CUL1,E2F1
kegg - taste transduction	8.24e-03	-1.82	39	PDE1A,PRKACA,SCNN1B,ADCY6,PRKACB,SCNN1A,GNG3,TAS2R16,GNG13,GNB1,PRKACG,TAS2R39,GRM4,KCNB1,TAS2R40,ADCY8,CACNA1A,TRPM5,SCNN1G
biocarta - etc pathway	8.38e-03	-1.91	8	SLC25A4,ATP5F1A,UQCRC1,SDHB,SDHA,NDUFA1,SDHD
reactome - association of tric cct with target proteins during biosynthesis	8.38e-03	1.86	32	CCT4,CCT2,CCNE1,CCT5,CCT6A,CCT7,CCT3,WRAP53,XRN2,CCNE2,FBXW9,USP11,CCT8,FBXO6,SPHK1,ARFGEF2,SKIV2L
reactome - phase i functionalization of compounds	8.84e-03	-1.69	73	CYP4V2,AOC3,EPHX1,NCOA1,AOC1,CES3,CES2,MAOA,CYP27A1,ACSS2,MAOB,RXRA,CMBL,CYP4F12,CYP2J2,ALDH1A1,FDX1,MARC2,PAOX,ADH6,NR1H4,CYP2C18,ADH5,CYP4F22,PTGS1,POMC,ARNT2
reactome - regulation of runx2 expression and activity	8.84e-03	1.76	63	SKP2,PSME3,PSME4,PSMD1,PSMB7,PSMD14,CBFB,STAT1,PSMB2,SMURF1,PSMD2,PSMC2,PSMD3,PSMD11,PSMD5,PSMA1,PSMC4,CUL1,MSX2,PSMB5,PSMA3,PSMB4,PSMD8,PSMB1,PSMA2,SEM1,PSMD7,TWIST1,UBA52,PSMD6,STUB1,PSMD4,PSMC6,PSMB3,PSMD13
kegg - chemokine signaling pathway	9.17e-03	-1.51	147	GNG2,CCL21,PIK3CG,ARRB1,CCR2,CCL19,PRKACA,SOS2,PTK2B,RAP1A,CCL5,GNG12,PIK3CD,ADCY9,ADCY6,NFKBIA,CCL23,CCL8,VAV1,PRKCD,GNAI1,CXCL14,PRKACB,MAPK3,CX3CR1,CCR10,CXCL13,TIAM1,ELMO1,KRAS,PIK3CB,WASL,CRK,ITK,RAC2,VAV3,HCK,CXCR5,GNGT2,CXCL12,PAK1,GNG3,CXCR6,CCR7,NFKB1,MAPK1,RAF1,CCL16,PRKCZ,GNG13,RAP1B,WAS
reactome - transcription of e2f targets under negative control by dream complex	9.27e-03	1.92	17	CDC6,CDC25A,LIN9,PCNA,MYC,E2F5,TFDP1,RBL1,E2F1
reactome - cytosolic iron sulfur cluster assembly	9.32e-03	1.86	12	ERCC2,POLD1,BRIP1,MMS19,CIAPIN1,CIAO1,NUBP2,CIAO2B,ABCB7
reactome - organelle biogenesis and maintenance	9.59e-03	1.51	226	NEK2,IQCB1,SEPTIN2,CDK1,PLK4,PLK1,NDE1,TUBA4A,POLG2,TWNK,TFB2M,CCT4,CCT2,HELZ2,RPGRIP1L,ODF2,TUBB,CCT5,BBS10,KIF3A,TGS1,CEP41,IFT81,CCT3,BBS5,CENPJ,TMEM67,EXOC4,PPRC1,IFT22,CEP250,CEP83,RAB11FIP3,NEDD1,MKS1,WDR35,SSBP1,TCTN2,DYNLRB1,CCP110,YWHAG,WDR19,CEP131,ATAT1,TCTN1,CEP72,LZTFL1,CEP135,ARL13B,CCT8,B9D1,WDR60,TNPO1,HAUS8,MAPRE1,MED1,CETN2,HAUS6,ARL3,CEP164,TRAF3IP1,CEP290,TTC26,CEP76,TMEM216,MKKS,CEP97,BBS2,IFT52,IDH2,KIF3C,ARL6,CDK5RAP2,HCFC1,MTX1,TFB1M,CNTRL,INPP5E,HAUS3,CEP57
reactome - mrna decay by 3 to 5 exoribonuclease	9.64e-03	1.95	11	EXOSC2,EXOSC8,DIS3,EXOSC9,HBS1L,EXOSC5,EXOSC7,SKIV2L,DCPS,EXOSC6
sig bcr signaling pathway	9.87e-03	-1.88	38	ITPR1,SOS2,MAP4K1,PIK3CD,PPP1R13B,PTPRC,BTK,PPP3CB,BAD,CD19,VAV1,CD22,MAPK3,PPP3CC,BLNK
reactome - cristae formation	1.03e-02	-1.94	21	ATP5F1A,ATP5MC3,ATP5PB,ATP5F1C,ATP5PF,ATP5PO,ATP5F1D,ATP5ME,ATP5MC1,ATP5PD,DNAJC11,IMMT,ATP5MG,SAMM50
reactome - g protein mediated events	1.03e-02	-1.83	44	PRKAR2B,NBEA,PDE1A,CAMK4,PRKACA,ITPR1,CAMK2G,ADCY9,ADCY6,PRKCD,GNAI1,PRKACB,PRKCA,PDE1B,MAPK1,PLA2G4A,GNAL,GNAO1,CAMK2A,PRKACG,ADCY5,AHCYL1,PDE1C,ADCY8,CAMK2B
reactome - abortive elongation of hiv 1 transcript in the absence of tat	1.05e-02	1.91	17	POLR2G,NCBP2,POLR2K,POLR2D,NELFCD,GTF2F2,POLR2C,POLR2I,NELFB,NCBP1,POLR2F,POLR2B,POLR2H,POLR2L,SUPT5H
biocarta - rb pathway	1.07e-02	1.94	11	CHEK1,CDC25A,CDK1,CDK2,CDC25B,CDC25C,WEE1
reactome - inositol phosphate metabolism	1.09e-02	-1.77	39	PLCD4,INPP5A,PLCE1,PLCD1,IMPA2,MTMR9,ITPKA,IMPA1,IP6K2,SYNJ1,ITPK1,PPIP5K2,INPP5J,PLD4,MTMR7,PPIP5K1,INPP4A,IPMK,NUDT10,MINPP1
reactome - phase 0 rapid - depolarisation	1.09e-02	-1.77	37	SCN4B,SCN9A,CAMK2G,CACNA2D4,CACNB1,SCN7A,SCN1B,CACNB2,SCN4A,SCN11A,CACNG6,CACNA2D1,CAMK2A,CACNG3,SCN2B,CAMK2B,SCN3B,CACNG7,CACNA2D2,SCN5A
reactome - rna polymerase iii transcription termination	1.11e-02	1.86	19	POLR3K,POLR3A,POLR3H,POLR3G,POLR1D,POLR2K,POLR1C,SSB,CRCP,POLR3F,POLR2F,POLR3D,POLR3B,POLR2H,NFIX
reactome - piwi interacting rna pirna biogenesis	1.14e-02	1.82	20	POLR2G,POLR2K,TDRKH,POLR2D,POLR2C,POLR2I,HENMT1,POLR2F,PIWIL1,POLR2B,POLR2H,DDX4,POLR2L,PIWIL4
reactome - ub specific processing proteases	1.16e-02	1.55	150	CCNA2,SKP2,CLSPN,CDC25A,PSME3,H2AW,KAT2A,CDC20,PSME4,KEAP1,RUVBL1,PSMD1,USP10,MYC,PSMB7,PSMD14,AXIN2,MAP3K7,USP14,IDE,PSMB2,PTRH2,SMURF2,ADRM1,PSMD2,PSMC2,PSMD3,USP5,TGFBR1,USP28,TRAF2,CCP110,PSMD11,PSMD5,PSMA1,PSMC4,PSMB5,PSMA3,USP11,TAF9B,PSMB4,PSMD8,USP7,PSMB1,PSMA2,H2BC11,SEM1,AXIN1,H2AC17,PSMD7,POLB,TNKS2,UBA52,TP53,PSMD6,RNF123,USP21,USP37,PSMD4,PSMC6,TOMM70,PSMB3,HGS,PSMD13,H2AC4,MDM2
kegg - one carbon pool by folate	1.17e-02	1.84	12	SHMT2,GART,MTHFD1,ATIC,TYMS,MTHFD2
reactome - hedgehog off state	1.19e-02	1.67	92	PSME3,TUBA4A,PSME4,PSMD1,RPGRIP1L,PSMB7,ADCY3,PSMD14,KIF3A,PSMB2,PSMD2,PSMC2,PSMD3,MKS1,WDR35,TULP3,PSMD11,PSMD5,WDR19,PSMA1,PSMC4,CUL1,PSMB5,PSMA3,PSMB4,ITCH,PSMD8,PRKAR1B,PSMB1,PSMA2,SEM1,PSMD7,IFT52,UBA52,GNAS,BTRC,PSMD6,PSMD4,INTU,PSMC6,PRKAR1A,PSMB3,PSMD13,IFT122
reactome - g alpha q signalling events	1.25e-02	-1.5	182	GNG2,GCG,LPAR1,P2RY1,P2RY2,ITPR1,MAPK7,CYSLTR1,GNG12,F2RL1,EDN3,BDKRB2,FFAR4,LPAR6,BTK,P2RY10,LPAR5,CCL23,GNAQ,ABHD6,PRKCE,PRKCD,RPS6KA1,MAPK3,KNG1,EGFR,DGKA,RGS2,KRAS,TACR1,GNA11,RGS13,GNRH1,EDNRB,DGKQ,EDN2,BDKRB1,GNA14,AGTR1,DGKD,GNGT2,PRKCA,KALRN,GNG3,PTGFR,RGS18,UTS2B,CASR,MAPK1,GRM1,NMUR1,HTR2B,GNG13,GPR39,PTGER1,ARHGEF25,GNB1,HCRTR2,ADRA1D,GRB2,GNB4,CHRM1,NRAS
reactome - sumoylation of intracellular receptors	1.26e-02	-1.9	23	NR3C1,THRB,PGR,RORA,NR5A2,NR3C2,RXRA,VDR,NR1H3,PPARA,NR1H4
kegg - fatty acid metabolism	1.27e-02	-1.84	29	ECI2,ACAT1,ACOX1,HADHA,ACADS,ACAA2,ACADSB,ACADM,CPT1A,ACADVL,HADH,EHHADH,ECI1,ADH6,ALDH3A2,ADH5,ALDH9A1,ACOX3
reactome - deadenylation of mrna	1.27e-02	1.81	20	CNOT9,CNOT11,EIF4A3,PAN3,EIF4G1,PARN,EIF4B,PAN2,PAIP1,TNKS1BP1,CNOT3,TUT4
reactome - glucuronidation	1.30e-02	-1.84	7	UGDH,SLC35D1,UGT2A3,UGP2
reactome - metabolism of nucleotides	1.30e-02	1.65	85	RRM2,TK1,GART,PFAS,DHODH,ITPA,HPRT1,ATIC,NUDT5,PAICS,AMPD2,CTPS1,DNPH1,CAD,NME4,ADK,TYMS,DUT,RRM1,CTPS2,IMPDH2,PPAT,GMPR,APRT,ADA,GMPS,NUDT1
reactome - recruitment of numa to mitotic centrosomes	1.30e-02	1.69	67	NEK2,CDK1,PLK4,PLK1,NDE1,TUBA4A,ODF2,TUBB,CEP41,TUBGCP4,CENPJ,CEP250,NEDD1,CCP110,YWHAG,TUBGCP3,CEP131,CEP72,CEP135,HAUS8,MAPRE1,CETN2,HAUS6,CEP164,CEP290,CEP76,CDK5RAP2,CNTRL,HAUS3,CEP57,NME7,HAUS1,CLASP1,DYNC1H1,SDCCAG8,SSNA1,OFD1
reactome - response to metal ions	1.32e-02	-1.87	8	MT1G,CSRP1,MT1X,MT1M,MTF1
reactome - fceri mediated nf kb activation	1.35e-02	1.69	67	PSME3,LYN,PSME4,RELA,PSMD1,PSMB7,PSMD14,MAP3K7,PSMB2,PSMD2,PSMC2,PSMD3,CDC34,PSMD11,PSMD5,PSMA1,PSMC4,CUL1,PSMB5,PSMA3,PSMB4,PSMD8,PSMB1,PSMA2,SEM1,UBE2N,PSMD7,MALT1,UBA52,BTRC,PSMD6,PSMD4,PSMC6,PSMB3,PSMD13
kegg - fc epsilon ri signaling pathway	1.35e-02	-1.7	64	PIK3CG,MS4A2,SOS2,GAB2,PIK3CD,BTK,VAV1,PRKCE,PRKCD,MAPK3,PLA2G2D,KRAS,PIK3CB,MAP2K4,RAC2,MAPK10,VAV3,FCER1A,PLA2G2A,PRKCA,PLA2G5,PLA2G1B,MAPK1,RAF1,PLA2G4A
reactome - processing of intronless pre mrnas	1.36e-02	1.84	16	CSTF2,NCBP2,NUDT21,CSTF1,CPSF3,CPSF4,CSTF3,NCBP1,CLP1,CPSF2,CPSF1
reactome - rna polymerase iii chain elongation	1.36e-02	1.84	15	POLR3K,POLR3A,POLR3H,POLR3G,POLR1D,POLR2K,POLR1C,CRCP,POLR3F,POLR2F,POLR3D,POLR3B,POLR2H
reactome - ion channel transport	1.39e-02	-1.49	150	ATP1A2,ATP8A2,NEDD4L,FXYD3,MCOLN2,TRPM6,FXYD1,SGK1,BEST2,ATP6V0D1,ATP1B2,CAMK2G,SCNN1B,ATP2A3,CLCA4,ANO10,ATP8B1,ATP8B4,SRI,ATP2B1,RIPK3,TRPM4,CLCA1,ATP1B3,SGK2,SCNN1A,RYR3,TTYH2,BEST4,CLCN2,ATP6V0D2,ATP8A1,UBB,ANO7,MCOLN1,ATP6V1D,ASIC5,ATP11B,ATP9B,ATP1A1,CLCN3,RIPK1,ATP13A4,ATP2C2,RAF1,CLCA2,TTYH1,ATP1A4,ANO4,ATP6V1A,ATP8B2,ATP2B3
reactome - meiosis	1.39e-02	1.7	77	H2AX,BLM,RAD51,H2AZ1,CDK2,MND1,H3C2,BRCA1,NBN,ACD,PSMC3IP,MRE11,UBE2I,BRCA2,H4C4,SUN1,LMNB1,POT1,TOP3A,ATR,RPA3,SMC1A,TERF1,RAD51C,SMC3,H2BC11
pid - p53 downstream pathway	1.39e-02	1.6	113	CCNB1,E2F3,TNFRSF10B,KAT2A,SPP1,PCNA,PMAIP1,HDAC2,MAP4K4,TNFRSF10A,SERPINB5,DDIT4,MET,TFDP1,PERP,PML,DKK1,TRIAP1,SESN1,TAP1,LIF,BID,COL18A1,CSE1L,MSH2,EPHA2,TIGAR,SERPINE1,CD82,CEBPZ,BCL2L1,SMARCA4,VCAN,E2F1,DROSHA
reactome - transcriptional regulation by runx2	1.46e-02	1.61	101	SKP2,SOX9,CCNB1,PSME3,CDK1,CCND1,PSME4,PSMD1,PSMB7,PSMD14,CBFB,YAP1,STAT1,PSMB2,ITGBL1,SMURF1,PSMD2,PSMC2,PSMD3,MMP13,PSMD11,AKT2,PSMD5,PSMA1,SMAD6,PSMC4,CUL1,MSX2,PSMB5,PSMA3,PSMB4,PSMD8,PSMB1,PSMA2,SEM1,PSMD7,TWIST1,BAX,UBA52,PSMD6,STUB1,PSMD4,PSMC6,RBM14,PSMB3,HDAC3,ITGA5,PSMD13
biocarta - srcrptp pathway	1.49e-02	1.86	8	CCNB1,CDC25A,CDK1,CDC25B,CDC25C
reactome - citric acid cycle tca cycle	1.50e-02	-1.85	20	ACO2,NNT,IDH3A,ME2,SUCLG2,FH,SUCLG1,SDHB,SDHA,SDHD,FAHD1,DLD,CS
reactome - fgfr2 alternative splicing	1.50e-02	1.81	21	POLR2G,TIA1,NCBP2,POLR2K,POLR2D,GTF2F2,POLR2C,POLR2I,NCBP1,POLR2F,HNRNPA1,HNRNPF,TIAL1,POLR2B,POLR2H
pid - rxr vdr pathway	1.50e-02	-1.89	22	THRB,ABCA1,NCOA1,RXRA,VDR,FAM120B,PPARD,NR1H3,PPARA,NR1H4,BCL2,RXRG,RARA,PPARG
reactome - leishmania infection	1.50e-02	-1.46	206	CTSG,TXNIP,GNG2,PRKAR2B,GCG,PRKACA,ADRB2,ITPR1,CYSLTR1,ENTPD5,GNG12,PTGDR,ADCY9,VIPR1,DOCK1,ADCY6,BTK,P2RX4,VAV1,WIPF1,GNAI1,CD163,PRKACB,MAPK3,GPR15,ELMO1,WASF2,NCKAP1L,CD247,MYO5A,WASL,CRK,GLP2R,VAV3,HCK,PSTPIP1,NCK1,GNGT2,VIPR2,ADRB1,P2RX7,ACTR2,WIPF2,GNG3,CD3G,IL18,POMC,ADCYAP1R1,NFKB1,NOXA1,MAPK1,NT5E,ARPC2,GNG13,PTGER2,GPR39,WAS,HTR6,GLP1R,YES1,CYFIP1,VIP,GNB1,GRB2,GPR25,PRKACG,ADCY5,SCTR,GPBAR1,HTR4,GNB4,FSHB,LHCGR,AHCYL1,FURIN,CYSLTR2,SCT,ADCY8,GIPR,ARPC5,PYCARD
reactome - programmed cell death	1.50e-02	1.59	156	CLSPN,MLKL,PSME3,YWHAQ,TNFRSF10B,PSME4,PMAIP1,PKP1,TNFRSF10A,PSMD1,KPNA1,AVEN,PTK2,PSMB7,GZMB,DSG3,PSMD14,TFDP1,PSMB2,BID,PSMD2,PSMC2,PSMD3,H1-5,LMNB1,BCAP31,TRAF2,YWHAG,NMT1,PSMD11,BCL2L1,AKT2,PSMD5,PSMA1,KPNB1,PSMC4,DFFA,PSMB5,TJP2,E2F1,STK26,PSMA3,DFFB,HMGB2,PSMB4,MAGED1,PSMD8,DNM1L,DIABLO,CTNNB1,PSMB1,HMGB1,PSMA2,SEM1,FNTA
reactome - platelet calcium homeostasis	1.56e-02	-1.87	23	P2RX1,ITPR1,ATP2A3,P2RX4,SRI,STIM1,ATP2B1
biocarta - longevity pathway	1.59e-02	-1.8	12	PIK3CG,GHR,IGF1,CAT
reactome - signaling by fgfr2 iiia tm	1.59e-02	1.82	15	POLR2G,NCBP2,POLR2K,POLR2D,GTF2F2,POLR2C,POLR2I,NCBP1,POLR2F,POLR2B,POLR2H,POLR2L
reactome - cdc6 association with the orc origin complex	1.62e-02	1.9	11	CDC6,ORC1,E2F3,ORC6,ORC3,MCM8,ORC5,E2F1
reactome - glycerophospholipid - catabolism	1.63e-02	-1.81	6	PNPLA7,GDPD3,ENPP6,GDE1
kegg - phosphatidylinositol signaling system	1.67e-02	-1.7	62	PIK3CG,PLCD4,INPP5A,ITPR1,PIK3CD,PLCE1,PLCD1,IMPA2,PIP5K1B,ITPKA,CDS1,IMPA1,DGKA,PIK3C3,SYNJ1,ITPK1,PIK3CB,INPP5K,INPP5J,DGKQ
kegg - mapk signaling pathway	1.68e-02	-1.43	218	ARRB1,MEF2C,TAB2,TNFRSF1A,PRKACA,MAPK7,SOS2,IL1R2,RPS6KA5,MAP4K1,RRAS2,RPS6KA6,RAP1A,PPM1A,GNG12,CHP2,CACNA2D4,CACNB1,HSPA2,PPP3CB,RPS6KA1,MAP3K2,MKNK2,PRKACB,MAPK3,CD14,TRAF6,PTPRR,EGFR,CHP1,PPP3CC,IL1R1,DUSP3,PLA2G2D,KRAS,FAS,PPM1B,MAX,CRK,CACNB2,MAP2K4,RAC2,DUSP5,LAMTOR3,MAPK10,FGF9,PLA2G2A,FASLG,PRKCA,JUND,FGFR3,PLA2G5,MAP3K14,PAK1,MAP3K11,RELB,PLA2G1B,NTRK2,MAP3K12,GADD45A,NFKB1,MAPK1,RASGRP3,RAF1,PLA2G4A,HSPA1L,CACNG6,CASP3
