pathway	padj	NES	size	leadingEdge
reactome - hcmv infection	3.25e-01	-1.35	116	TUBB6,VPS37B,H2AW,NUP153,PML,TRIM28,H2AC6,TUBB2B,CHMP4B,CHMP4C,H4C4,DYNLL2,HNRNPK,NFKB1,TUBB4B,H3C7,H3C2,H2BC9,NUP58,H4C13,H2BC21,CEBPD,H2BC11,CHMP6,EZH2,H3C3,H3C8,TUBA4B,TUBA1C,H2BC12,TUBB2A
reactome - signaling by ntrks	3.25e-01	-1.38	130	FURIN,FOS,SGK1,EGR1,FOSB,FYN,ID4,IRS2,PPP2R1B,MAP2K1,ID2,MAP2K2,DUSP6,JUNB,MEF2A,DUSP7,FOSL1,F3,CDK5R1,NTF3,RPS6KA5,LYL1,SRC,ARC,EGR4,MAPK12,DNM3,RIT1,PTPRS,RIT2
pid - p53 downstream pathway	3.26e-01	-1.3	127	E2F1,BCL2A1,DDIT4,MAP4K4,PML,PRDM1,POU4F1,ATF3,CASP10,CCNG1,ZNF385A,TP53INP1,SERPINE1,TP53,SMARCA4,FOXA1,DUSP1,COP1,MCL1,NFYA,FAS,CDKN1A,MET,VDR,SP1,E2F2,DUSP5,DKK1,CCNB1,RB1,EPHA2,PERP,IGFBP3,BCL6,CD82,JUN,GADD45A,S100A2,BCL2L1,TFDP1,E2F3,HIC1,EGFR,TRIAP1
reactome - activated pkn1 stimulates transcription of ar androgen receptor regulated genes klk2 and klk3	3.26e-01	-1.55	36	H2AC6,AR,H4C4,H2AX,H3C7,H3C2,H2BC9,H4C13,H2BC21,H2BC11,H3C3,H3C8,H2AZ1,H2BC12,H4C1,H2AZ2,H2AC14,H2BC17,H4C5,PKN1,KDM4C
reactome - branched chain amino acid catabolism	3.26e-01	1.6	21	IVD,ACADSB,HIBCH,DBT,MCCC1,ALDH6A1,MCCC2,ACAD8,BCAT2,PPM1K,ECHS1
reactome - esr mediated signaling	3.29e-01	-1.31	182	GNB4,GTF2F2,NRIP1,FOS,KPNA2,MYC,FOSB,GNG3,AGO2,AREG,GNAI3,TLE3,H2AC6,GNB2,IGF1R,PTK2,GNG11,SPHK1,HBEGF,H4C4,FOXA1,GNGT2,TNRC6C,H2AX,GNG12,H3C7,H3C2,H2BC9,GTF2F1,SRC,H4C13,H2BC21,SP1,GNG5,YY1,MMP7,STRN,H2BC11,SMC1A,PIK3R1,JUND,H3C3,RAD21,GREB1,H3C8,JUN,CHD1,H2AZ1,AKT1,GNAI1,H2BC12,POLR2E,FKBP5,MMP9,SRF,HSP90AB1,AGO1,H4C1,CITED1,EGFR,FKBP4
reactome - nuclear envelope ne reassembly	3.29e-01	-1.42	64	TUBB6,LBR,RCC1,TUBB2B,CHMP4B,CHMP4C,PPP2R2A,TUBB4B,LMNB1,NUP58,CDK1,CCNB2,SIRT2,CCNB1,LMNA,CHMP6,RAN,PPP2R1A,TUBA4B,TUBA1C,SUMO1,TUBB2A
reactome - signaling by fgfr1 in disease	3.32e-01	-1.5	37	BCR,CUX1,STAT5A,STAT5B,FGF9,LRRFIP1
reactome - cell cell communication	3.37e-01	-1.34	122	SDK1,KRT5,JUP,PARVB,FYN,VASP,CADM1,ACTN4,CDH15,PTK2,PTK2B,ACTN2,CLDN11,CDH17,PARD3,ARHGEF6,CLDN9,CADM3,SRC,CDH5,CLDN20,IQGAP1,SIRPA,CLDN5,PIK3R1,NECTIN1,CLDN10,CLDN12,PVR,CDH1,NECTIN2,ITGA6,SKAP2,ACTB,SIRPB1,CDH7,ACTN1,COL17A1,KRT14,PARVA
reactome - conjugation of benzoate with glycine	3.37e-01	1.46	3	GLYATL2,ACSM1
reactome - fatty acyl coa biosynthesis	3.37e-01	1.58	31	HSD17B3,ELOVL5,ACSF3,ACACA,CBR4,TECRL,MORC2,HACD1
reactome - regulation of insulin secretion	3.37e-01	-1.41	75	MARCKS,GNB4,PRKACB,GNG3,ADRA2A,PLCB3,GNB2,SLC2A1,STX1A,GNG11,KCNG2,ACSL4,FFAR1,GNA15,GNGT2,GNA11,CACNA1E,GNG12
biocarta - atm pathway	3.37e-01	-1.63	19	ABL1,RBBP8,TP53,NFKBIA,NFKB1,CDKN1A
reactome - abc transporters in lipid - homeostasis	3.37e-01	1.58	16	ABCA6,ABCA5,ABCA9,ABCD2,PEX3,ABCG8,ABCG5,ABCG1
reactome - gpcr ligand binding	3.37e-01	-1.15	421	GNB4,GALR3,GPR65,GPHB5,GNG3,PLPPR3,NPW,GIPR,RAMP2,GPER1,NPY,NPB,GRM1,CRHBP,ADRA2A,GNB2,CCL22,CCR9,HCRT,GNG11,GPBAR1,ECE1,CCL28,CD55,KISS1,OXT,NPBWR1,P2RY6,OPN4,ADRA1B,PRLHR,OPRL1,PTH2,SST,PROKR2,GHRHR,FFAR1,PTGER4,PTCH2,UTS2R,SSTR1,P2RY12,GPR4,GNGT2,FZD9,GNG12,MC4R,PMCH,GIP,RAMP1,CRHR2,GPR183,MCHR2,WNT7A,CALCA,HTR6,IHH,ACKR3,UTS2B,PTGER3,GNG5,CXCL2,UCN3,TRH,HEBP1,SSTR2,F2RL1,FPR3,INSL3,GPR35,AVPR2,KEL,NTSR1,CCK,OXER1,GAL,SSTR4,CXCL8,SCTR,CCL1,TAAR5,FZD1,PYY,OXTR,AGT,GALR2,CXCL13,FZD10,OPRK1,C5AR1,GPR37L1,MC3R,NMU,NPBWR2,WNT6,GPR55,EDNRB,CXCL10,CXCL6,ECE2,CXCR1,LPAR2,ADGRE5,CCL25,WNT9B,S1PR4,IAPP,NTSR2,CCL20,MC5R,ACKR1,AVPR1A,RLN2,PTAFR,ADM2,FZD2,RAMP3,NMUR1,AVPR1B
reactome - mrna splicing	3.37e-01	1.38	170	RNPC3,SNRNP35,PPWD1,ZCRB1,DDX23,CPSF7,HNRNPA0,DHX16,PRPF8,SNRNP48,SRSF5,LSM2,CCAR1,CDC40,DNAJC8,PRPF31,MTREX,CSTF3,CSTF2T,USP39,U2AF1L4,PPIE,CPSF2,RBM17,PPIL3,SRSF1,PLRG1,U2SURP,AQR,SNRPD2,CSTF1,LSM8,DDX46,CRNKL1,RNPS1,POLR2B,HNRNPR,SF3A3,POLR2I,CWC27,FIP1L1,PDCD7,SRSF4,SRRM2,SRSF11,POLR2F,POLR2G,SF3B1,POLR2H,CHERP,PCF11,SF3B2,SNRPA,DHX38,ELAVL2,SRSF7,SNRNP40,NUDT21,CPSF4,RBM22,POLR2C,DDX42,CD2BP2,NCBP2,SRSF6,SNRNP27,SNRNP70,SUGP1,SYMPK,CWC15,RBM5,SNRPC,ZMAT5,PPIL4,CSTF2,LSM6,HNRNPF,WBP4,SF3B6,FUS,GPKOW
reactome - sirt1 negatively regulates rrna expression	3.37e-01	-1.53	36	H2AC6,H4C4,H2AX,H3C7,H3C2,H2BC9,RRP8,H4C13,H2BC21,H2BC11,H3C3,H3C8,H2AZ1,H2BC12,H4C1,H2AZ2,H2AC14,H2BC17,H4C5
biocarta - nfat pathway	3.45e-01	-1.45	48	PRKACB,PIK3CG,CALR,MAP2K1,HBEGF,NFATC4,HAND1,PPP3CA,PPP3CB,GSK3B,NKX2-5,PIK3R1,PRKAR1B,AGT,GATA4,AKT1
kegg - rna degradation	3.45e-01	1.45	57	EDC4,LSM2,EXOSC10,PARN,EXOSC1,MTREX,XRN1,CNOT7,ENO2,PAPOLG,TTC37,LSM1,EXOSC8,ZCCHC7,DDX6,EDC3,LSM8,MPHOSPH6,CNOT6,CNOT1,DCP2,EXOSC2,CNOT4,EXOSC3,WDR61,ENO3
kegg - tryptophan metabolism	3.45e-01	-1.49	37	IDO1,AANAT,HAAO,ALDH2,IDO2,TDO2,OGDHL,ALDH1B1,AFMID,CYP1A1,GCDH,AOX1,AOC1
pid - integrin a9b1 pathway	3.45e-01	-1.59	24	NOS2,ADAM15,ADAM8,SAT1,TGM2,FN1,SRC,PAOX,TNC,ADAM12,BCAR1,VEGFA,CSF2
reactome - mitochondrial fatty acid beta oxidation of unsaturated fatty acids	3.45e-01	1.55	6	ECI1,ACADL,HADHB,ACADM,DECR1,HADHA
reactome - g alpha s signalling events	3.46e-01	-1.21	218	GNB4,PDE4D,GPHB5,GNG3,GIPR,GNAI3,RAMP2,OR10J1,GRK6,GNB2,GNG11,OR2B6,GPBAR1,REEP6,RTP3,PTH2,OR5L2,GPR25,GPR15,GHRHR,PTGER4,GNGT2,GNG12,MC4R,OR2L2,GIP,RAMP1,CRHR2,OR1J2,ADCY9,PDE8B,SRC,CALCA,HTR6,GNG5,GRK5,PDE7A,OR52D1,OR13C4,GPR27,INSL3,AVPR2,GPR176,SCTR,TAAR5,ARRB2,PDE3B
biocarta - il2rb pathway	3.48e-01	-1.48	37	STAT5A,PIK3CG,E2F1,FOS,MYC,SOCS3,STAT5B,BAD,FAS,JAK3,SOCS1
reactome - b wich complex positively regulates rrna expression	3.48e-01	-1.43	57	ZNRD1,H2AC6,H4C4,H2AX,H3C7,H3C2,H2BC9,DDX21,TWISTNB,GSK3B,H4C13,H2BC21,CD3EAP,H2BC11,H3C3,H3C8,POLR1D,H2AZ1,H2BC12,POLR2E,ACTB,H4C1,KAT2B,H2AZ2,H2AC14
reactome - ras activation upon ca2 influx through nmda receptor	3.48e-01	1.58	19	RASGRF1,DLG2,KRAS
reactome - response to metal ions	3.48e-01	-1.66	12	MT1E,MT1G,MT3
reactome - rrna processing in the mitochondrion	3.48e-01	1.56	9	NSUN4,MRM2,TFB1M,ELAC2,MTERF4
reactome - synthesis of diphthamide eef2	3.48e-01	1.54	7	DNAJC24,DPH7,DPH2,DPH6,EEF2
reactome - tgf beta receptor signaling activates smads	3.48e-01	-1.59	27	FURIN,SMAD7,NEDD4L,FKBP1A,PMEPA1,SMAD3,TGFBR1,PPP1R15A,PPP1CA,BAMBI
reactome - arachidonate production from dag	3.53e-01	-1.63	5	ABHD12,DAGLA,ABHD6,MGLL
pid - p75 ntr pathway	3.72e-01	-1.42	66	PRKACB,FURIN,E2F1,YWHAE,BAD,CYCS,RTN4R,RIPK2,MAPK10,TP53,IRAK1,ARHGDIA,APH1A,NTF3,SMPD2,BEX1,MMP7,BCL2L11,PIK3R1,CHUK,RHOB,MAG,BEX3,AKT1
reactome - activation of kainate receptors upon glutamate binding	3.72e-01	-1.55	28	GNB4,GNG3,PLCB3,GNB2,GNG11,GNGT2,GNG12,GNG5,DLG4
reactome - nucleotide excision repair	3.73e-01	1.39	102	DDB2,XPA,PIAS3,RPA1,XPC,USP45,CUL4B,CUL4A,RFC5,ERCC4,INO80D,ACTR5,POLK,ERCC3,PPIE,MCRS1,RFC1,COPS8,COPS5,AQR,ACTR8,NFRKB,COPS7B,UBE2N,POLR2B,POLR2I,RPA2,COPS4,ERCC8,POLR2F,POLR2G,POLR2H
biocarta - ppara pathway	3.74e-01	-1.44	50	STAT5A,PRKACB,PIK3CG,NRIP1,MYC,NOS2,STAT5B,CITED2,NFKBIA,DUSP1
reactome - dna damage recognition in gg ner	3.74e-01	1.5	36	DDB2,XPC,CUL4B,CUL4A,INO80D,ACTR5,MCRS1,COPS8,COPS5,ACTR8,NFRKB,COPS7B,COPS4
reactome - fatty acids bound to gpr40 ffar1 regulate insulin secretion	3.74e-01	-1.64	8	PLCB3,FFAR1,GNA15,GNA11
pid - trkr pathway	3.76e-01	1.42	60	RASGRF1,PLCG1,RASA1,GAB2,GAB1,FAIM,KRAS,GRB2,MAGED1,PRKCZ,MAPK1,SH2B1,EHD4,FRS3,RAC1,FRS2,MAPK3,CCND1,PTPN11,DNAJA3,SOS1,MCF2L,SQSTM1
kegg - jak stat signaling pathway	3.78e-01	-1.32	144	STAT5A,SPRY1,PIK3CG,PIK3R5,CLCF1,IL13RA1,IFNGR1,IL6,MYC,SOCS3,CSF2RB,IL3RA,IL12RB2,STAT5B,CNTFR,OSM,PIK3CD,IL22,IL15
pid - vegf vegfr pathway	3.78e-01	-1.6	9	NRP2,FLT4,VEGFA,VEGFC,FLT1,NRP1
reactome - vegfr2 mediated cell proliferation	3.78e-01	1.56	17	PLCG1,RASA1,PRKCB,PDPK1,KRAS,PRKCZ,ITPR2
pid - hedgehog 2pathway	3.80e-01	-1.58	22	PTCH2,LRPAP1,IHH,HHAT,PIK3R1,ARRB2,HHIP,STIL,AKT1
reactome - meiotic recombination	3.81e-01	-1.39	54	H2AC6,RBBP8,H4C4,H2AX,H3C7,DMC1,H3C2,H2BC9,H4C13,H2BC21,H3-4,H2BC11,MND1,PSMC3IP,H3C3,H3C8,H2AZ1,H2BC12,H4C1,RPA3,H2AZ2,H2AC14,H2BC17,BRCA1,H4C5
reactome - regulation of glycolysis by fructose 2 6 bisphosphate metabolism	3.81e-01	-1.64	12	PRKACB,PFKFB3,PPP2R1B,PFKFB1,PRKACA,PPP2R1A
reactome - nervous system development	3.87e-01	-1.17	515	TUBB6,PRKACB,PLXNC1,ABL1,CHL1,EIF4G1,FYN,COL6A6,EPHA4,COL5A1,ST8SIA4,AGRN,LHX2,VASP,ANK3,SCN3A,TUBB2B,PSMA3,PRNP,IRS2,SEMA5A,ROBO1,SIAH2,PIK3CD,HMGCR,PLXNA2,MAP2K1,PTK2,ENAH,CNTN2,DOK4,ANK2,SH3KBP1,MAP2K2,EFNA1,MYH9,PSMD12,SMARCA4,EFNB2,SDCBP,POU3F1,CFL1,VAV3,PSME4,RPS6KA4,CACNA1H,RGMA,PFN1,CLTB,WWTR1,RPL22L1,ISL1,NRP2,TUBB4B,SREBF2,MET,CDK5R1,FES,PPP3CB,GFRA3,CACNA1G,TRPC1,APH1A,TREM2,NRTN,TRIO,RPS6KA5,ARTN,SRC,GSK3B,EPHB2,COL6A1,COL4A1,EFNB3,ALCAM,ROBO3,ABLIM2,AGAP2,ITGAV,EPHB6,MAPK12,DNM3,EPHB4,LDB1,ABLIM3,SEMA7A,PSMC4,DLG4,TLN1,EPHB3,ETF1,MYO10,RPL31,COL3A1,RPL27,ARHGAP39,SCN4B,EPHA2,PIK3R1,SPTB,PRKACA,EIF4A3,GPC1,DPYSL4,KIF4A,RPLP1,RHOB,PLXNA1,PSMD13,PSME1,ITGB3,GAP43,MAG,DNM2,GDNF,PSMD9,CRMP1,DOCK1,ARPC2,SCN9A,LIMK2,EFNA3,TUBA4B,KALRN,TUBA1C,SCN8A,GIT1
reactome - fructose metabolism	3.93e-01	-1.58	7	KHK,ALDOB
biocarta - il7 pathway	3.96e-01	-1.63	16	STAT5A,PIK3CG,FYN,STAT5B,PTK2B,JAK3
reactome - constitutive signaling by egfrviii	3.96e-01	1.53	15	PLCG1,GAB1,KRAS,GRB2,SOS1
reactome - g1 s specific transcription	3.96e-01	-1.52	28	E2F1,TYMS,RRM2,E2F4,CDC6,CDK1,CDC45,CDC25A,TK1,ORC1,CDT1,DHFR,FBXO5,TFDP1
reactome - g alpha q signalling events	3.96e-01	-1.27	203	GNB4,ABHD12,GPR65,GNG3,RGS19,GRM1,RGS16,RGS1,PLCB3,GNB2,HCRT,GNG11,HBEGF,KISS1,OXT,P2RY6,OPN4,ADRA1B,PRKCD,PROKR2,FFAR1,GNA15,UTS2R,GPR4,GNGT2,GNA11,GNG12,PMCH,MCHR2,TRIO,PLCB4,DAGLA,UTS2B,GNG5,GRK5,ABHD6,TRH,RASGRP1,MGLL,F2RL1,PIK3R1,NTSR1,CCK
reactome - mitochondrial translation	3.96e-01	1.4	87	MTIF2,MRPL49,MRPS21,PTCD3,MRPL45,MRPS27,MRPL39,MRPL43,MRPL40,MRPL41,MRPS36,MRPS10,MRPS9,MRPS7,MRPL46,GFM2,MRPL50,MRPL52,MTIF3,MRPL38,MRPL9,MTFMT,MRPL17,GADD45GIP1,MRPL44,MRPL47,MRPS26,MRPS12
reactome - nectin necl trans heterodimerization	3.96e-01	-1.58	7	CADM1,CADM3,NECTIN1,PVR,NECTIN2
reactome - rho gtpases activate iqgaps	3.96e-01	-1.47	23	TUBB6,TUBB2B,TUBB4B,IQGAP2,IQGAP1,IQGAP3,TUBA4B,TUBA1C,CDH1,TUBB2A,ACTB,TUBB1
kegg - ecm receptor interaction	3.97e-01	-1.39	77	ITGA4,COL6A6,COL5A1,AGRN,SDC1,LAMB2,TNR,GP9,FN1,COL6A1,COL4A1,ITGAV,COL3A1,COMP,TNC,ITGB3,HMMR,RELN,ITGA6,COL1A1,GP1BA,ITGA2B,COL11A2
reactome - runx2 regulates bone development	3.97e-01	-1.51	30	ABL1,HES1,HEY1,AR,HDAC4,RUNX2,WWTR1,GLI3,SRC,IHH,SATB2,RB1,ZNF521
reactome - runx2 regulates chondrocyte maturation	3.97e-01	-1.6	5	HDAC4,RUNX2,IHH
reactome - senescence associated secretory phenotype sasp	3.97e-01	-1.33	78	FOS,IL6,CDK6,H2AC6,CDKN2D,H4C4,ANAPC15,UBE2D1,NFKB1,CDKN1A,H2AX,VENTX,H3C7,H3C2,H2BC9,H4C13,H2BC21,CCNA2,CEBPB,H2BC11,CDKN2C,CXCL8,IL1A,UBE2C,H3C3,H3C8,JUN,H2AZ1,H2BC12
reactome - sodium coupled phosphate cotransporters	3.97e-01	-1.53	5	SLC34A2,SLC34A3,SLC20A1,SLC34A1
reactome - tryptophan catabolism	3.97e-01	-1.59	14	IDO1,SLC7A5,HAAO,IDO2,TDO2
reactome - pi metabolism	4.02e-01	-1.32	78	GDPD5,PIK3CG,PIK3R5,PIK3R6,PTPN13,PIP5K1B,PIK3CD,PIKFYVE,SYNJ2,RUFY1,MTMR6,PIK3C2B,PIP4K2A,MTMR12,MTMR14,INPP4A,PLEKHA6,INPP5K
reactome - dual incision in gg ner	4.15e-01	1.47	37	DDB2,XPA,RPA1,CUL4B,CUL4A,RFC5,ERCC4,POLK,ERCC3,RFC1
biocarta - dc pathway	4.15e-01	1.5	16	CD5,TLR7,ITGAX
kegg - nicotinate and nicotinamide metabolism	4.15e-01	-1.46	23	CD38,NMNAT3,NAMPT,NT5E,NNMT,PNP,NT5M,ENPP1
pid - pi3kci pathway	4.15e-01	-1.43	45	PIK3CG,PIK3R5,SGK1,PIK3R6,HCK,FYN,CYTH3,PIK3CD,ARF5
reactome - free fatty acids regulate insulin secretion	4.15e-01	-1.61	11	PLCB3,ACSL4,FFAR1,GNA15,GNA11
reactome - mitotic g1 phase and g1 s transition	4.15e-01	-1.24	143	E2F1,ABL1,MYC,RPA4,CDK6,PSMA3,PPP2R1B,TYMS,RRM2,CDKN2D,PSMD12,E2F4,PPP2R2A,CDKN1A,CDC6,GMNN,SRC,CDK1,CCNA2,MYBL2,E2F2,PSMC4,CCNB1,CDC45,CDKN2C,CDC25A,RB1,CCNE2,MCM7,MCM4,ORC6,MCM10,PSMD13,PSME1,TK1,ORC1,PPP2R1A,PSMD9,CDKN1C,TOP2A,AKT1,CDT1,DHFR,DBF4,FBXO5,UBA52,PSMA2,TFDP1,E2F3
reactome - potassium channels	4.15e-01	-1.31	99	GNB4,GNG3,KCNH3,KCNQ1,GNB2,KCNG1,GNG11,HCN4,KCNG2,KCNMA1,GNGT2,KCNK3,GNG12,KCNA5,KCNMB3,KCNN1,KCNS2,GNG5,KCNJ4,KCNA1,KCNC2,KCNG3,KCNJ14,KCNMB4
reactome - transcriptional regulation by runx2	4.15e-01	-1.31	113	ABL1,HES1,PSMA3,HEY1,AR,HDAC4,PSMD12,LGALS3,NKX3-2,PSME4,RUNX2,CDKN1A,WWTR1,TWIST2,GLI3,SRC,GSK3B,CDK1,IHH,DLX6,SATB2,PSMC4,CCNB1,RB1,ZNF521,PPARGC1B,PSMD13,PSME1,PSMD9,AKT1,HEY2,COL1A1,UBA52,PSMA2,SMAD1,TWIST1
reactome - transcriptional regulation by runx3	4.15e-01	-1.35	89	ITGA4,CCN2,MYC,SMAD3,HES1,PSMA3,MAML3,HDAC4,TP53,PSMD12,CDKN1A,WWTR1,MAMLD1,ITGAL,SRC,TEAD4
reactome - constitutive signaling by aberrant pi3k in cancer	4.20e-01	-1.37	73	RHOG,FGF3,FYN,AREG,VAV1,ERBB3,FGF9,IRS2,PIK3CD,FGF22,HBEGF,CD80,FGF8,MET,SRC,FGF16,FGFR4
biocarta - arf pathway	4.22e-01	-1.6	16	PIK3CG,E2F1,ABL1,MYC,TP53,TBX2,RB1,PIK3R1
biocarta - hes pathway	4.22e-01	-1.55	12	HES1,DLL1,NOTCH2,GSK3B,FZD1,HEY2,DVL1
biocarta - integrin pathway	4.22e-01	-1.45	34	BCR,FYN,MAP2K1,ACTN2,MAP2K2,ZYX
biocarta - monocyte pathway	4.22e-01	-1.57	11	ITGA4,ITGB2,ICAM1,ITGAL
kegg - pathogenic escherichia coli infection	4.22e-01	-1.47	43	TUBB6,ABL1,FYN,TUBB2B,ARPC5L,TUBB4B,NCL,ARPC2,TUBA1C,CDH1,TUBB2A,WAS,ACTB
pid - epha fwdpathway	4.22e-01	-1.45	34	PIK3CG,PIK3R5,PIK3R6,HCK,FYN,EPHA4,EFNA1,VAV3
pid - il3 pathway	4.22e-01	-1.49	26	STAT5A,PRKACB,CSF2RB,IL3RA,STAT5B,OSM
pid - myc activ pathway	4.22e-01	-1.34	72	HMGA1,RCC1,MYC,EIF4G1,SMAD3,HSPD1,SLC2A1,ID2,TAF4B,LDHA,TP53,FOSL1,CDCA7,PTMA,NCL,CCNB1,CDC25A,GAPDH,BIRC5,SNAI1,TK1,ENO1,TERT
reactome - adenylate cyclase inhibitory pathway	4.22e-01	-1.53	13	GNAI3,ADCY9,ADCY5,ADCY3,GNAI1,ADCY6,ADCY1,ADCY2,GNAI2,GNAL
reactome - atf6 atf6 alpha activates chaperones	4.22e-01	-1.59	11	CALR,HSPA5,XBP1,NFYA,ATF4
reactome - biotin transport and metabolism	4.22e-01	1.53	11	PCCA,HLCS,ACACA,BTD,MCCC1,MCCC2
reactome - carboxyterminal post translational modifications of tubulin	4.22e-01	-1.45	32	TUBB6,TUBB2B,AGBL1,TUBB4B,TTLL4,TTLL6,TTLL11,TUBA4B,TUBA1C,TUBB2A,TUBB1,AGBL5,TTLL12
reactome - cell cycle mitotic	4.22e-01	-1.15	489	TUBB6,E2F1,NEK6,LBR,CEP135,RCC1,ENSA,ABL1,MYC,RPA4,CENPM,NUP153,CDK6,RFC2,LPIN1,YWHAE,CENPN,H2AC6,TUBB2B,PSMA3,SGO1,PPP2R1B,SSNA1,CHMP4B,RCC2,TYMS,RRM2,CHMP4C,CDKN2D,H4C4,ANAPC15,TP53,UBE2D1,PSMD12,E2F4,DYNLL2,INCENP,PTTG1,PSME4,ESPL1,PPP2R2A,CDC20,CDKN1A,H2AX,CDC6,RAB2A,SMC4,TUBB4B,AURKB,H3C7,KIF2A,H3C2,GMNN,H2BC9,CENPF,LMNB1,MAD2L1,PLK1,NUP58,MAPRE1,SRC,GSK3B,H4C13,KIF18A,SKA1,CDK1,PKMYT1,SPC25,H2BC21,CCNA2,CENPO,CTDNEP1,MYBL2,CCNB2,NCAPG,E2F2,BUB1,SIRT2,H3-4,PSMC4,CCNB1,TPX2,CDCA8,LMNA,CDC45,H2BC11,ODF2,CDKN2C,CHMP6,CDC25A,SMC1A,CDCA5,FOXM1,RB1,CCNE2,SDCCAG8,MCM7,ESCO2,PRKACA,RAN,MCM4,RAB1B,CENPH,NCAPH,LPIN3,BIRC5,UBE2C,NEK2,ORC6,H3C3,KIF20A,MCM10,NCAPG2,PSMD13,POLD4,PSME1,TK1,ORC1,PPP2R1A,PSMD9,CDKN1C,FBXL7,CENPL,RAD21,H3C8,PCNT,HMMR,TUBA4B,KIF23,TUBA1C,H2AZ1,SUMO1,CENPE,NDC80,TOP2A,AKT1,H2BC12,FKBPL,AURKA,TUBB2A,CDT1
reactome - chromosome maintenance	4.22e-01	-1.33	89	CENPM,RFC2,CENPN,H2AC6,H4C4,H2AX,H2BC9,DSCC1,H4C13,H2BC21,CENPO,H3-4,CENPW,HJURP,H2BC11,CENPH,CHTF18,POLD4,TERT,CENPL,STN1,H2AZ1,H2BC12,PIF1,FEN1,H4C1,RPA3,H2AZ2,H2AC14,CENPI,NHP2,PCNA,POLD1,H2BC17,TERF1,OIP5,H4C5,RFC3
reactome - extracellular matrix organization	4.22e-01	-1.23	281	ITGA4,FURIN,ADAMTS8,MFAP2,JAM3,COL6A6,COL5A1,AGRN,ITGB2,FBLN2,SDC1,PXDN,MMP12,ADAM15,ADAM8,LOXL4,BMP7,ICAM5,LAMB2,PLOD1,SERPINE1,TNR,HTRA1,CTSV,MMP20,ICAM3,BMP4,ICAM1,ADAMTS18,ITGAL,ACAN,FN1,ADAMTS14,DCN,COL6A1,TLL2,COL4A1,COL8A2,OPTC,MATN4,COL12A1,ITGAV,MMP7,PTPRS,EMILIN3,LTBP2,COL3A1,EMILIN1,COL27A1,COMP,LOXL3,FBLN5,CMA1,COL19A1,ITGAD,KLK7,COL25A1,TNC,ITGB3,LTBP1,ADAM12,TTR,CAPN5,ICAM4,CDH1,ITGAM,BMP1,ITGA6,NCAN,COL1A1,EFEMP2,BMP10,MMP24,MMP9,HAPLN1,MFAP4,ADAM9,ITGA2B,BCAN,CRTAP,COL11A2,COL20A1,COL23A1,GDF5,ACTN1,MMP10,CAPN13,COL17A1,EMILIN2,ADAMTS5,COL5A3,P4HA2,COL13A1,COL7A1,ADAM17,MATN1
reactome - formation of tc ner pre incision complex	4.22e-01	1.43	48	XPA,CUL4B,CUL4A,ERCC3,PPIE,COPS8,COPS5,AQR,COPS7B,POLR2B,POLR2I,COPS4,ERCC8,POLR2F,POLR2G,POLR2H,POLR2C,MNAT1,EP300,UVSSA,GTF2H1,COPS7A,GTF2H5,COPS6,GTF2H3,TCEA1,USP7
reactome - g2 m dna replication checkpoint	4.22e-01	-1.57	5	CDK1,PKMYT1,CCNB2,CCNB1
reactome - gpvi mediated activation cascade	4.22e-01	-1.48	35	PIK3CG,PIK3R5,RHOG,PIK3R6,FYN,VAV1
reactome - interleukin 6 family signaling	4.22e-01	-1.5	22	CLCF1,IL6,SOCS3,CNTFR,OSM
reactome - interleukin 9 signaling	4.22e-01	-1.55	9	STAT5A,STAT5B,JAK3
reactome - loss of mecp2 binding ability to the ncor smrt complex	4.22e-01	1.49	7	MECP2,NCOR1,HDAC3,TBL1XR1,GPS2,NCOR2,TBL1X
reactome - mrna decay by 3 to 5 exoribonuclease	4.22e-01	1.48	16	EXOSC1,TTC37,EXOSC8,EXOSC2,EXOSC3,WDR61,NT5C3B,DIS3,SKIV2L
reactome - pi3k akt signaling in cancer	4.22e-01	-1.34	98	RHOG,FGF3,FYN,AREG,VAV1,ERBB3,FGF9,BAD,IRS2,PIK3CD,FGF22,HBEGF,CD80,CDKN1A,FGF8,MET,NR4A1,SRC,GSK3B,FGF16,FGFR4,STRN,AKT1S1,PIK3R1,CHUK,FGF18
reactome - pka mediated phosphorylation of key metabolic factors	4.22e-01	-1.58	5	PRKACB,PFKFB1,PRKACA
reactome - signaling by erbb2 ecd mutants	4.22e-01	1.48	16	PLCG1,GAB1,KRAS,GRB2,SOS1,ERBB2
reactome - signaling by erythropoietin	4.22e-01	-1.46	25	STAT5A,PIK3CG,PIK3R5,VAV1,STAT5B,IRS2,PIK3CD
